freq	total_cov	major_cov	minor_cov
0.181707382	33	27	6
0.206064701	29	23	6
0.206711292	29	23	6
0.167127609	36	30	6
0.157721996	38	32	6
0.187323093	32	26	6
0.187209129	32	26	6
0.187338352	32	26	6
0.186460018	32	26	6
0.221876621	27	21	6
0.221879482	27	21	6
0.16421032	109	90	18
0.146632195	42	35	6
0.141771317	42	36	6
0.0864896774	69	63	6
0.0868597031	69	63	6
0.0949082375	63	57	6
0.0832138062	72	66	6
0.0830197334	72	65	6
0.0857424736	69	63	6
0.0851826668	69	63	6
0.0665040016	75	70	5
0.423596382	33	19	14
0.42338562	33	19	14
0.31737566	44	30	14
0.285191536	49	35	14
0.341103554	41	27	14
0.341526985	41	27	14
0.311517239	45	31	14
0.310939312	45	31	14
0.291357517	48	34	14
0.266442776	53	38	14
0.210911751	65	51	13
0.190018654	73	59	14
0.28950119	76	54	22
0.308703423	71	49	22
0.486985683	74	38	36
0.332716942	85	56	28
0.347298622	85	49	28
0.333167076	78	52	26
0.126847267	63	55	8
0.129615784	63	54	8
0.130795479	61	53	8
0.132998466	60	52	8
0.133067608	60	52	8
0.150273323	48	40	7
0.239951134	75	57	18
0.285252571	63	45	18
0.301622868	66	46	20
0.271992207	66	48	18
0.333783627	70	45	22
0.31280756	70	48	22
0.434864044	69	39	30
0.428879261	70	40	30
0.080286026	70	64	6
0.365194321	52	33	19
0.304013252	69	48	21
0.312475204	69	47	21
0.260737896	84	62	22
0.250524998	84	63	21
0.291418552	72	51	21
0.217484951	101	79	22
0.19105196	101	78	19
0.236540794	110	84	26
0.174342155	103	85	18
0.0914745331	101	85	9
0.146342278	82	70	12
0.146056175	82	70	12
0.10640955	75	67	8
0.106154919	75	67	8
0.104186535	75	67	7
0.198752403	75	60	15
0.166652679	90	75	15
0.16664505	90	75	15
0.0915932655	87	79	8
0.300014496	50	35	15
0.162814617	50	41	8
0.304234028	46	32	14
0.255171776	86	63	22
0.287704945	66	47	19
0.283586025	67	48	19
0.287887573	66	47	19
0.115087032	78	69	9
0.111863613	80	71	9
0.107418537	93	83	10
0.102618217	97	87	10
0.1144104	96	84	11
0.122066021	96	84	12
0.114537239	96	85	11
0.0642552376	93	86	6
0.0645565987	93	87	6
0.107698917	65	57	7
0.107318878	65	58	7
0.109487534	73	65	8
0.109128475	73	65	8
0.159815788	75	63	12
0.159538746	75	63	12
0.218648434	78	55	14
0.319171906	72	49	23
0.318006039	72	49	23
0.124755859	72	63	9
0.18026638	72	59	13
0.238806248	71	54	17
0.202270031	74	59	15
0.289779186	93	66	27
0.430266857	79	45	34
0.433335781	79	44	34
0.238921642	92	70	22
0.239356518	92	70	22
0.238863468	92	70	22
0.21851635	106	82	23
0.215002537	107	84	23
0.212830544	108	85	23
0.213246822	108	84	23
0.239659309	98	74	23
0.257058144	98	72	25
0.245521545	114	86	28
0.167390347	89	74	15
0.223457336	67	52	15
0.223847866	67	52	15
0.18441534	65	53	12
0.19206953	68	53	12
0.305004597	51	35	15
0.521734238	23	12	11
0.521807194	23	12	11
0.521740913	23	12	11
0.521917343	23	12	11
0.196378231	61	49	12
0.492070675	57	29	28
0.4999547	56	28	28
0.490305901	56	28	27
0.499984264	56	28	28
0.49984026	56	28	28
0.474660873	59	31	28
0.482486725	58	30	28
0.267652512	56	41	15
0.267569065	56	41	15
0.288824081	52	37	15
0.349041939	43	28	15
0.348605633	43	28	15
0.277505398	54	39	15
0.267369747	56	41	15
0.245513916	61	46	15
0.150690556	99	84	15
0.151544094	99	84	15
0.188674927	106	86	20
0.18990612	105	85	20
0.197909355	101	81	20
0.197862148	101	81	20
0.229660034	87	67	20
0.229660511	87	67	20
0.155798912	77	65	12
0.151804924	79	67	12
0.176688671	68	56	12
0.176586151	68	56	12
0.17609024	68	56	12
0.176441193	68	56	12
0.176326752	68	56	12
0.0873808861	91	83	8
0.0746378899	104	96	8
0.0755934715	104	96	8
0.0821628571	97	89	8
0.0845851898	94	86	8
0.107875824	74	66	8
0.109743595	72	64	8
0.147014618	54	46	8
0.166146278	42	35	7
0.166074753	42	35	7
0.166287899	42	35	7
0.205237865	34	27	7
0.205434322	34	27	7
0.205413342	34	27	7
0.18729496	32	26	6
0.187214851	32	26	6
0.111685276	98	87	11
0.111551285	98	87	11
0.107462883	102	91	11
0.113903046	96	85	11
0.111418724	96	85	11
0.109738827	100	89	11
0.100290775	109	98	11
0.1010952	108	97	11
0.199865341	60	48	12
0.101520538	118	106	12
0.0986328125	121	109	12
0.0790352821	139	128	11
0.101071358	59	53	6
0.297467709	78	54	23
0.294564724	78	55	23
0.266541004	45	33	12
0.309544563	45	22	12
0.266591072	45	33	12
0.310182095	58	40	18
0.0611338615	143	132	9
0.0598893166	133	125	8
0.0607481003	131	123	8
0.0602865219	132	124	8
0.065633297	120	112	8
0.0712065697	112	104	8
0.0693678856	116	107	8
0.086660862	92	83	9
0.411833763	34	20	14
0.409758568	34	20	14
0.356784821	39	25	14
0.363097668	39	24	14
0.325441837	43	29	14
0.324884892	43	29	14
0.2851367	49	35	14
0.250445366	56	41	14
0.249905109	56	42	14
0.135325909	96	83	13
0.1563344	83	70	13
0.156253815	83	70	13
0.238130569	92	70	22
0.238141537	92	70	22
0.249913216	100	75	25
0.260514259	92	68	24
0.260539532	92	68	24
0.234967232	102	78	24
0.255151749	94	70	24
0.185079575	108	88	20
0.191382885	108	87	20
0.165384769	120	100	20
0.104859829	76	68	8
0.110825062	72	64	8
0.110791206	72	64	8
0.142466545	56	48	8
0.18689537	64	52	12
0.277285099	90	65	25
0.308329582	81	56	25
0.308599472	81	56	25
0.308473587	81	56	25
0.307762623	81	56	25
0.319483757	81	55	26
0.286563873	87	62	25
0.287059784	87	62	25
0.280144215	89	64	25
0.281149387	89	64	25
0.280484676	89	64	25
0.168275833	89	74	15
0.103046417	135	121	14
0.103531837	135	121	14
0.103972435	135	120	14
0.103326321	135	121	14
0.092692852	150	136	14
0.0795545578	156	142	12
0.0804896355	156	142	12
0.0912327766	131	119	12
0.0915532112	131	119	12
0.0912265778	131	119	12
0.0887041092	131	119	12
0.0909228325	131	119	12
0.0644173622	77	72	5
0.0645484924	77	72	5
0.0662446022	75	70	5
0.0662651062	75	70	5
0.066283226	75	70	5
0.303399563	122	85	37
0.284221172	123	88	35
0.288604736	128	91	37
0.333503723	114	76	38
0.336229801	113	75	38
0.342403889	111	73	38
0.342066765	111	73	38
0.33855629	112	74	38
0.33835268	118	78	40
0.264229774	98	72	26
0.238248348	109	83	26
0.102492809	107	96	11
0.107621193	74	66	8
0.10777998	74	66	8
0.102098942	78	70	8
0.100172997	78	70	8
0.102230072	78	70	8
0.0785598755	98	90	8
0.0813102722	98	90	8
0.0815787315	98	90	8
0.0849890709	94	86	8
0.0838050842	95	87	8
0.101754665	79	70	8
0.483268738	60	31	29
0.483327866	60	31	29
0.482945919	60	31	29
0.483270168	60	31	29
0.372318268	78	48	29
0.283964157	74	52	21
0.283558846	74	53	21
0.27234602	77	56	21
0.29921484	98	68	29
0.243567944	86	65	21
0.240672112	116	88	28
0.215769291	111	87	24
0.215699673	111	87	24
0.204609871	83	66	17
0.203787804	83	65	17
0.233800888	94	72	22
0.249657631	76	57	19
0.271170139	70	51	19
0.296631336	56	37	15
0.306239128	56	37	15
0.339205265	56	37	19
0.317818165	63	43	20
0.281131268	57	41	16
0.350647449	57	37	20
0.350839615	57	37	20
0.283222198	60	43	17
0.136935711	51	44	7
0.158940792	44	37	7
0.128632069	54	47	7
0.100277424	81	71	8
0.11828804	67	59	8
0.0933318138	75	68	7
0.0948443413	73	66	7
0.0959920883	73	66	7
0.0958461761	73	66	7
0.0985569954	71	64	7
0.0967717171	69	62	7
0.215359688	51	40	11
0.234645367	47	36	11
0.232553005	47	36	11
0.199484348	60	48	12
0.226003647	53	41	12
0.235087395	51	39	12
0.17861414	84	68	15
0.210318089	76	60	16
0.217385769	69	54	15
0.23189497	69	53	16
0.233915806	64	49	15
0.22350502	67	52	15
0.223957062	67	52	15
0.153879642	65	55	10
0.18153286	55	45	10
0.181328773	55	45	10
0.231775284	43	33	10
0.208012581	48	38	10
0.158727646	63	53	10
0.199733257	75	60	15
0.199825287	75	60	15
0.264672756	98	72	26
0.292651653	75	53	22
0.0794229507	75	69	6
0.190988064	89	72	17
0.230754852	91	70	21
0.259290218	73	54	19
0.270334721	70	51	19
0.271240234	70	51	19
0.153777599	77	64	12
0.154226303	84	71	13
0.294791698	54	38	16
0.280602455	57	41	16
0.350668907	57	37	20
0.362535	55	35	20
0.326687813	61	41	20
0.239853859	66	50	16
0.242182255	66	50	16
0.376368523	77	48	29
0.403192043	57	34	23
0.468909264	49	26	23
0.460014343	50	27	23
0.459879398	50	27	23
0.397050381	58	35	23
0.396558762	58	35	23
0.396436691	58	35	23
0.449269295	51	28	23
0.450962067	51	28	23
0.450770378	51	28	23
0.450773239	51	28	23
0.451084614	51	28	23
0.434437275	53	30	23
0.284870625	56	40	16
0.283852577	57	40	16
0.249802113	64	48	16
0.232887745	69	52	16
0.235907555	72	55	17
0.195270538	81	65	16
0.235071659	68	52	16
0.235192299	68	52	16
0.234958172	68	52	16
0.135704041	81	70	11
0.142759323	77	66	11
0.134044647	82	71	11
0.134726524	82	70	11
0.142665386	84	72	12
0.143010139	84	72	12
0.131336212	84	73	11
0.130910873	84	73	11
0.160082817	75	63	12
0.383562565	65	40	25
0.194170952	67	53	13
0.268191814	67	42	13
0.24110651	61	37	13
0.193762779	67	54	13
0.205410004	65	51	13
0.199645519	65	52	13
0.199849129	65	52	13
0.199884415	65	52	13
0.169188976	65	54	11
0.341780186	38	25	13
0.253923416	59	44	15
0.229372501	61	47	14
0.23324585	60	46	14
0.20877409	67	53	14
0.217002869	83	63	17
0.19967556	89	69	17
0.188664436	90	73	17
0.215082645	93	73	20
0.214660168	93	73	20
0.148113728	93	79	14
0.178858757	95	78	17
0.169937134	47	39	8
0.170271873	47	39	8
0.170087337	47	39	8
0.169928551	47	39	8
0.170104027	47	39	8
0.169587135	47	39	8
0.26906538	33	24	9
0.170426369	70	57	12
0.176332951	68	56	12
0.136124134	88	76	12
0.136134148	88	76	12
0.13134861	91	79	12
0.147774696	81	69	12
0.140529156	64	55	9
0.13014698	69	60	9
0.126982689	55	48	7
0.170901299	41	34	7
0.142653942	49	42	7
0.107560158	65	58	7
0.102923393	65	58	7
0.198626518	55	44	11
0.233310223	60	46	14
0.233051777	60	46	14
0.222046375	63	49	14
0.222199917	63	49	14
0.122739315	89	78	11
0.123363495	89	78	11
0.171963215	87	72	15
0.171798706	87	72	15
0.174123764	86	71	15
0.176200867	85	70	15
0.0792722702	113	104	9
0.0886850357	101	92	9
0.0887770653	101	92	9
0.106786251	84	75	9
0.104385853	86	77	9
0.109226227	82	73	9
0.0998258591	82	73	8
0.109400749	82	73	9
0.192265987	66	53	12
0.196159363	56	45	11
0.233798981	47	36	11
0.230866909	48	36	11
0.240414143	54	41	13
0.240611076	54	41	13
0.29926157	66	46	20
0.327781677	61	41	20
0.384258747	52	32	20
0.385214806	52	32	20
0.392107487	51	31	20
0.393245697	51	31	20
0.221905231	45	35	10
0.222211361	45	35	10
0.260449409	73	54	19
0.136358261	73	63	10
0.136378765	73	63	10
0.143090248	68	58	10
0.129674911	77	67	10
0.129856586	77	67	10
0.213796139	65	51	14
0.0798478127	75	68	6
0.0798454285	75	68	6
0.0815806389	73	67	6
0.0820622444	73	67	6
0.0788850784	76	70	6
0.0783519745	76	70	6
0.0784850121	76	70	6
0.0785841942	76	70	6
0.0730075836	78	72	6
0.0689077377	87	81	6
0.0783252716	76	70	6
0.499517441	20	10	10
0.416659832	24	14	10
0.31798315	22	15	7
0.304701328	23	16	7
0.162965298	43	36	7
0.174773216	40	33	7
0.105164528	57	51	6
0.104982853	57	51	6
0.11083746	54	48	6
0.110713959	54	48	6
0.124765396	48	42	6
0.11091423	54	48	6
0.110466003	54	48	6
0.127369881	54	47	7
0.109347343	54	48	6
0.124437332	50	43	6
0.113092899	53	47	6
0.133225441	45	39	6
0.133349895	45	39	6
0.133279324	45	39	6
0.146149635	41	35	6
0.146330833	41	35	6
0.146104813	41	35	6
0.13313961	44	38	6
0.133061886	45	39	6
0.133408546	45	39	6
0.182544708	33	27	6
0.163620949	141	117	23
0.137209892	168	144	23
0.136559963	168	145	23
0.136453152	168	145	23
0.150659561	155	131	23
0.147839546	161	137	24
0.140099049	164	141	23
0.136855125	168	145	23
0.14581871	163	139	24
0.149115086	153	129	23
0.150266647	153	130	23
0.124480247	161	141	20
0.148697853	154	131	23
0.179262161	127	104	23
0.149209499	66	56	10
0.140767574	71	61	10
0.32813406	67	45	22
0.328048706	67	45	22
0.122746944	97	85	12
0.115562439	103	91	12
0.253147125	79	59	20
0.210906982	81	63	17
0.207344532	81	64	17
0.273595333	62	45	17
0.103750229	77	69	8
0.120195866	58	51	7
0.0817942619	84	77	7
0.0862727165	81	74	7
0.0858817101	81	74	7
0.0823326111	92	84	8
0.21463871	66	51	14
0.209079266	67	52	14
0.205899715	68	54	14
0.206160545	68	54	14
0.229343891	61	47	14
0.205794334	68	54	14
0.205880642	68	53	14
0.204663754	68	53	14
0.0512623787	97	92	5
0.408185482	54	32	22
0.400334835	55	33	22
0.398467541	55	33	22
0.500380039	44	22	22
0.500338554	44	22	22
0.448858738	49	27	22
0.375023842	56	35	21
0.373823166	56	35	21
0.375218391	56	35	21
0.202423573	84	67	17
0.199855328	85	68	17
0.197293758	86	69	17
0.205134869	39	31	8
0.194075108	43	34	8
0.147891998	54	46	8
0.148104191	54	46	8
0.130944729	61	53	8
0.16466856	50	40	8
0.179852486	50	41	9
0.133609772	60	52	8
0.115916729	86	76	10
0.1334548	75	65	10
0.138174057	73	62	10
0.136649609	73	63	10
0.103885651	96	86	10
0.383682251	48	29	19
0.34157753	103	67	35
0.348639011	103	67	36
0.349705219	103	67	36
0.358267784	106	68	38
0.327286243	113	76	37
0.409603596	117	69	48
0.410024643	117	69	48
0.479520798	104	54	50
0.47522068	101	53	48
0.458478451	101	54	46
0.455064774	81	44	35
0.393515587	71	42	27
0.363376617	77	49	28
0.363583565	77	49	28
0.12660265	71	62	9
0.071577549	111	103	8
0.0664458275	120	112	8
0.117427349	68	60	8
0.1288867	62	54	8
0.128854275	62	54	8
0.131075859	61	53	8
0.145326138	55	47	8
0.148087025	54	46	8
0.147808552	54	46	8
0.123043537	65	57	8
0.122632504	65	57	8
0.122660637	65	57	8
0.166497707	72	60	12
0.205130577	63	49	13
0.190434933	63	51	12
0.153541565	78	66	12
0.153213024	78	66	12
0.164075851	79	66	13
0.151562214	79	67	12
0.151639462	79	67	12
0.146477699	82	70	12
0.159679413	75	63	12
0.203217983	59	47	12
0.151740551	79	67	12
0.293377399	75	53	22
0.323672771	68	46	22
0.32395792	68	45	22
0.324377537	68	46	22
0.34369278	64	42	22
0.338720322	65	43	22
0.366624832	60	38	22
0.354727268	62	40	22
0.338222027	65	43	22
0.338954926	65	43	22
0.452807903	53	29	24
0.452980042	53	28	24
0.421431065	56	32	23
0.428655148	56	32	24
0.428403854	56	32	24
0.354357719	79	51	28
0.33336401	75	50	25
0.186408997	91	74	17
0.0977721214	102	92	10
0.348423481	66	43	23
0.338704586	68	45	23
0.314844131	73	50	23
0.315217972	73	50	23
0.318461895	73	49	23
0.314967155	73	50	23
0.376654625	69	43	26
0.275596619	69	50	19
0.376144886	69	43	26
0.456693649	57	30	26
0.483849049	62	32	30
0.483874321	62	32	30
0.370992184	62	39	23
0.297287941	37	26	11
0.297214031	37	26	11
0.297214985	37	26	11
0.296921253	37	26	11
0.379173756	29	18	11
0.567943573	37	21	16
0.538484097	39	21	18
0.297611237	47	33	14
0.29153347	48	34	14
0.291251659	48	34	14
0.0996398926	40	36	4
0.0997538567	40	36	4
0.0972008705	41	37	4
0.097278595	41	37	4
0.199910164	40	32	8
0.199876785	40	32	8
0.228336334	35	27	8
0.22189188	36	28	8
0.23647356	38	29	9
0.236685753	38	29	9
0.262871265	38	28	10
0.236657619	38	29	9
0.209560871	43	34	9
0.323792458	43	29	14
0.315855026	44	30	14
0.513002872	74	38	36
0.490110397	63	32	31
0.492115498	63	32	31
0.460727692	63	34	29
0.531270027	60	32	28
0.533376694	60	32	28
0.541573524	59	32	27
0.541763783	59	32	27
0.605869293	104	63	41
0.605686188	104	63	41
0.606487274	104	63	41
0.605721951	104	63	41
0.677555561	93	63	30
0.677339554	93	63	30
0.471906662	98	51	46
0.479032516	98	51	47
0.456193924	103	56	47
0.374525547	96	60	36
0.187200546	64	52	12
0.348480701	74	48	26
0.350594997	74	48	26
0.365891933	71	45	26
0.365811825	71	45	26
0.366567612	71	45	26
0.337872982	77	51	26
0.336999893	77	51	26
0.355923653	73	47	26
0.355222225	73	47	26
0.335530758	77	51	26
0.323917389	83	56	27
0.32000351	81	55	26
0.143723965	76	65	11
0.141950607	77	66	11
0.142702579	77	66	11
0.141522884	78	66	11
0.140209198	78	67	11
0.140908241	78	67	11
0.140934467	78	67	11
0.137784481	78	67	11
0.192728043	57	46	11
0.236278534	55	42	13
0.229155064	39	30	9
0.340821266	44	29	15
0.280401707	57	41	16
0.140706062	61	49	8
0.135472775	59	51	8
0.135640621	59	51	8
0.162811279	55	46	9
0.11393404	70	62	8
0.0984516144	81	73	8
0.0973815918	82	74	8
0.0973825455	82	74	8
0.321575165	67	45	21
0.28380394	74	53	21
0.268760204	78	57	21
0.109318256	82	73	9
0.19203186	88	71	17
0.204124928	83	66	17
0.228495598	71	54	16
0.238998413	71	54	17
0.228940964	78	60	18
0.176621437	79	65	14
0.176695824	79	65	14
0.177186012	79	65	14
0.135263443	66	57	9
0.16824913	61	50	10
0.166745663	72	60	12
0.164446354	75	62	12
0.164296627	73	61	12
0.279287338	68	49	19
0.363399029	77	49	28
0.273225307	77	56	21
0.24634409	77	58	19
0.305112839	72	50	22
0.328779221	73	49	24
0.315882206	73	49	22
0.253388882	71	53	18
0.251573086	68	46	14
0.147867203	68	58	10
0.136959076	64	55	9
0.126964092	70	61	9
0.491711617	61	31	30
0.522777081	64	33	30
0.469620228	64	34	30
0.469004631	64	34	30
0.531208515	64	34	30
0.53131628	64	34	30
0.531263828	64	34	30
0.459597111	74	40	34
0.364403725	85	54	31
0.399814606	85	51	34
0.424788952	80	46	34
