	N	N_genus
1642.MS00179	42974.0	1.0
1642.MS00510	100320.0	1.0
1642.MS00102	125741.0	11.0
1642.MS00218	84283.0	3.0
1642.MS00331	86267.0	4.0
1642.MS00008	96757.0	4.0
1642.MS00295	82220.0	4.0
1642.MS00589	71831.0	1.0
1642.MS00494	92066.0	3.0
1642.MS00191	38739.0	3.0
1642.MS00092	38781.0	1.0
1642.MS00226	74453.0	3.0
1642.MS00367	111438.0	2.0
1642.MS00598	85966.0	2.0
1642.MS00485	104793.0	2.0
1642.MS00453	49196.0	3.0
1642.MS00536	87437.0	2.0
1642.MS00592	85549.0	4.0
1642.MS00298	85184.0	4.0
1642.MS00459	76246.0	2.0
1642.MS00629	82417.0	1.0
1642.MS00289	128790.0	7.0
1642.MS00269	99530.0	2.0
1642.MS00015	1512.0	1.0
1642.MS00195	97427.0	5.0
1642.MS00343	94097.0	4.0
1642.MS00604	93513.0	2.0
1642.MS00611	58047.0	2.0
1642.MS00279	17718.0	2.0
1642.MS00214	92575.0	1.0
1642.MS00568	132203.0	9.0
1642.MS00034	43441.0	3.0
1642.MS00561	118190.0	8.0
1642.MS00128	72754.0	8.0
1642.MS00221	82589.0	1.0
1642.MS00222	86948.0	3.0
1642.MS00438	107869.0	1.0
1642.MS00223	75343.0	3.0
1642.MS00336	76065.0	2.0
1642.MS00287	94472.0	2.0
1642.MS00139	66697.0	3.0
1642.MS00522	99949.0	3.0
1642.MS00427	160388.0	6.0
1642.MS00449	107945.0	2.0
1642.MS00208	56703.0	3.0
1642.MS00472	83139.0	7.0
1642.MS00315	137208.0	6.0
1642.MS00546	103376.0	3.0
1642.MS00078	77962.0	2.0
1642.MS00070	114050.0	7.0
1642.MS00615	94532.0	3.0
1642.MS00143	67973.0	2.0
1642.MS00519	117379.0	4.0
1642.MS00132	68284.0	2.0
1642.MS00499	149213.0	11.0
1642.MS00371	55439.0	1.0
1642.MS00501	70416.0	3.0
1642.MS00521	109266.0	3.0
1642.MS00037	132105.0	2.0
1642.MS00404	112828.0	5.0
1642.MS00544	96632.0	4.0
1642.MS00175	131146.0	13.0
1642.MS00609	93264.0	2.0
1642.MS00110	103333.0	7.0
1642.MS00428	189347.0	6.0
1642.MS00488	99258.0	1.0
1642.MS00309	134757.0	4.0
1642.MS00292	122452.0	7.0
1642.MS00335	85089.0	1.0
1642.MS00405	101656.0	7.0
1642.MS00197	146294.0	5.0
1642.MS00444	82941.0	2.0
1642.MS00412	113858.0	2.0
1642.MS00290	113285.0	2.0
1642.MS00550	90535.0	3.0
1642.MS00424	100718.0	5.0
1642.MS00238	207050.0	7.0
1642.MS00285	120673.0	1.0
1642.MS00368	91636.0	3.0
1642.MS00571	79841.0	1.0
1642.MS00044	101361.0	4.0
1642.MS00490	114644.0	3.0
1642.MS00600	88850.0	6.0
1642.MS00116	196969.0	7.0
1642.MS00558	112700.0	3.0
1642.MS00262	148291.0	8.0
1642.MS00163	94206.0	2.0
1642.MS00362	102834.0	6.0
1642.MS00093	73773.0	2.0
1642.MS00388	114623.0	1.0
1642.MS00423	129221.0	4.0
1642.MS00627	68009.0	2.0
1642.MS00013	107060.0	4.0
1642.MS00374	107436.0	5.0
1642.MS00041	75992.0	1.0
1642.MS00108	103342.0	5.0
1642.MS00106	76094.0	2.0
1642.MS00620	96028.0	4.0
1642.MS00009	72972.0	4.0
1642.MS00366	161507.0	3.0
1642.MS00250	104866.0	2.0
1642.MS00142	66665.0	1.0
1642.MS00311	79542.0	4.0
1642.MS00515	63118.0	2.0
1642.MS00288	109731.0	4.0
1642.MS00059	148913.0	6.0
1642.MS00468	90781.0	1.0
1642.MS00212	79598.0	2.0
1642.MS00051	51746.0	3.0
1642.MS00587	71298.0	2.0
1642.MS00244	104376.0	2.0
1642.MS00033	72801.0	4.0
1642.MS00582	75537.0	4.0
1642.MS00049	77112.0	3.0
1642.MS00001	38555.0	3.0
1642.MS00534	96173.0	5.0
1642.MS00360	76191.0	2.0
1642.MS00518	81609.0	3.0
1642.MS00580	104785.0	3.0
1642.MS00257	81633.0	7.0
1642.MS00376	62647.0	3.0
1642.MS00623	102606.0	3.0
1642.MS00090	52569.0	1.0
1642.MS00420	97562.0	1.0
1642.MS00115	93272.0	1.0
1642.MS00105	85471.0	6.0
1642.MS00386	94207.0	3.0
1642.MS00209	78097.0	2.0
1642.MS00263	90251.0	1.0
1642.MS00389	96774.0	1.0
1642.MS00355	84878.0	4.0
1642.MS00004	93121.0	6.0
1642.MS00619	102676.0	2.0
1642.MS00058	58617.0	2.0
1642.MS00422	86769.0	2.0
1642.MS00403	129860.0	4.0
1642.MS00492	114769.0	4.0
1642.MS00281	68302.0	2.0
1642.MS00164	86289.0	2.0
1642.MS00479	103010.0	2.0
1642.MS00018	85827.0	4.0
1642.MS00630	90760.0	3.0
1642.MS00140	69701.0	4.0
1642.MS00533	95936.0	2.0
1642.MS00233	71347.0	2.0
1642.MS00184	57468.0	1.0
1642.MS00022	120224.0	2.0
1642.MS00384	145898.0	2.0
1642.MS00291	118701.0	4.0
1642.MS00314	132706.0	8.0
1642.MS00124	129516.0	5.0
1642.MS00077	76847.0	4.0
1642.MS00496	108367.0	7.0
1642.MS00098	101838.0	5.0
1642.MS00029	112635.0	4.0
1642.MS00542	74365.0	5.0
1642.MS00103	93496.0	4.0
1642.MS00072	63449.0	3.0
1642.MS00171	100218.0	3.0
1642.MS00069	115729.0	5.0
1642.MS00557	63543.0	3.0
1642.MS00497	87560.0	4.0
1642.MS00016	91527.0	1.0
1642.MS00063	158830.0	6.0
1642.MS00618	144296.0	2.0
1642.MS00572	77555.0	2.0
1642.MS00616	98675.0	3.0
1642.MS00357	105708.0	5.0
1642.MS00564	63411.0	2.0
1642.MS00283	69223.0	3.0
1642.MS00456	51526.0	4.0
1642.MS00605	82984.0	3.0
1642.MS00306	86056.0	2.0
1642.MS00461	83343.0	4.0
1642.MS00603	94407.0	1.0
1642.MS00190	110002.0	4.0
1642.MS00278	103650.0	2.0
1642.MS00451	80798.0	3.0
1642.MS00260	85031.0	2.0
1642.MS00025	51178.0	1.0
1642.MS00532	85962.0	3.0
1642.MS00148	99516.0	5.0
1642.MS00229	98680.0	5.0
1642.MS00562	133899.0	6.0
1642.MS00425	99723.0	9.0
1642.MS00313	99394.0	8.0
1642.MS00114	98527.0	2.0
1642.MS00220	91116.0	2.0
1642.MS00119	507637.0	13.0
1642.MS00361	112551.0	6.0
1642.MS00640	78039.0	2.0
1642.MS00246	116666.0	3.0
1642.MS00437	122820.0	2.0
1642.MS00216	81090.0	5.0
1642.MS00369	83703.0	2.0
1642.MS00040	67191.0	3.0
1642.MS00452	36187.0	2.0
1642.MS00125	176549.0	6.0
1642.MS00622	114029.0	1.0
1642.MS00200	69853.0	2.0
1642.MS00531	113144.0	5.0
1642.MS00602	127029.0	6.0
1642.MS00230	106239.0	3.0
1642.MS00430	96902.0	2.0
1642.MS00217	80998.0	1.0
1642.MS00539	138722.0	7.0
1642.MS00624	118049.0	5.0
1642.MS00155	83853.0	3.0
1642.MS00280	69646.0	2.0
1642.MS00308	144082.0	5.0
1642.MS00538	117803.0	1.0
1642.MS00433	88074.0	1.0
1642.MS00317	161598.0	5.0
1642.MS00460	91666.0	4.0
1642.MS00596	79646.0	1.0
1642.MS00559	114698.0	4.0
1642.MS00111	87249.0	1.0
1642.MS00443	97116.0	1.0
1642.MS00204	102703.0	4.0
1642.MS00168	43375.0	4.0
1642.MS00399	94739.0	1.0
1642.MS00014	126824.0	5.0
1642.MS00570	133000.0	5.0
1642.MS00506	116401.0	3.0
1642.MS00476	92640.0	3.0
1642.MS00286	104398.0	1.0
1642.MS00352	82798.0	1.0
1642.MS00249	91851.0	5.0
1642.MS00038	134481.0	3.0
1642.MS00387	192327.0	4.0
1642.MS00301	115564.0	3.0
1642.MS00617	118507.0	2.0
1642.MS00183	97387.0	8.0
1642.MS00002	75033.0	3.0
1642.MS00379	135462.0	2.0
1642.MS00202	83793.0	1.0
1642.MS00508	98155.0	1.0
1642.MS00527	106881.0	1.0
1642.MS00133	50380.0	3.0
1642.MS00364	83308.0	2.0
1642.MS00319	79264.0	3.0
1642.MS00445	117888.0	3.0
1642.MS00188	89627.0	5.0
1642.MS00137	43988.0	1.0
1642.MS00543	101984.0	4.0
1642.MS00259	88817.0	4.0
1642.MS00019	123981.0	6.0
1642.MS00541	38936.0	3.0
1642.MS00509	96201.0	1.0
1642.MS00347	104808.0	8.0
1642.MS00192	85291.0	3.0
1642.MS00632	93436.0	3.0
1642.MS00419	72537.0	4.0
1642.MS00524	108027.0	1.0
1642.MS00123	54886.0	2.0
1642.MS00173	77511.0	3.0
1642.MS00091	56250.0	1.0
1642.MS00565	70631.0	5.0
1642.MS00189	75183.0	4.0
1642.MS00256	67991.0	1.0
1642.MS00126	163217.0	5.0
1642.MS00398	86230.0	2.0
1642.MS00503	98103.0	1.0
1642.MS00583	87589.0	1.0
1642.MS00478	79492.0	3.0
1642.MS00573	87806.0	5.0
1642.MS00203	86616.0	2.0
1642.MS00363	115084.0	6.0
1642.MS00046	161612.0	9.0
1642.MS00591	80424.0	3.0
1642.MS00590	80189.0	3.0
1642.MS00393	134848.0	3.0
1642.MS00231	91235.0	3.0
1642.MS00068	68565.0	2.0
1642.MS00151	109157.0	5.0
1642.MS00150	82132.0	1.0
1642.MS00467	100320.0	6.0
1642.MS00406	68131.0	2.0
1642.MS00185	46391.0	4.0
1642.MS00597	83682.0	2.0
1642.MS00581	82816.0	4.0
1642.MS00032	220561.0	8.0
1642.MS00167	59337.0	1.0
1642.MS00251	130964.0	2.0
1642.MS00470	75807.0	3.0
1642.MS00030	146721.0	4.0
1642.MS00187	42736.0	1.0
1642.MS00464	86669.0	5.0
1642.MS00601	97934.0	3.0
1642.MS00265	70583.0	3.0
1642.MS00180	62518.0	2.0
1642.MS00520	106090.0	1.0
1642.MS00628	69100.0	6.0
1642.MS00027	107370.0	1.0
1642.MS00500	121464.0	3.0
1642.MS00639	95028.0	4.0
1642.MS00010	108071.0	6.0
1642.MS00237	119308.0	3.0
1642.MS00297	89202.0	2.0
1642.MS00024	213735.0	6.0
1642.MS00071	111099.0	4.0
1642.MS00436	109112.0	1.0
1642.MS00440	107416.0	3.0
1642.MS00048	274211.0	8.0
1642.MS00136	61320.0	1.0
1642.MS00060	100270.0	4.0
1642.MS00045	130954.0	2.0
1642.MS00529	99190.0	4.0
1642.MS00514	78239.0	2.0
1642.MS00036	83815.0	3.0
1642.MS00096	68654.0	1.0
1642.MS00219	80964.0	2.0
1642.MS00198	176421.0	6.0
1642.MS00554	92788.0	3.0
1642.MS00320	101338.0	6.0
1642.MS00348	105570.0	2.0
1642.MS00165	69568.0	1.0
1642.MS00141	82147.0	1.0
1642.MS00392	107950.0	1.0
1642.MS00181	79447.0	1.0
1642.MS00131	62163.0	5.0
1642.MS00432	101635.0	3.0
1642.MS00236	115916.0	6.0
1642.MS00545	94207.0	7.0
1642.MS00174	125778.0	2.0
1642.MS00431	106493.0	2.0
1642.MS00610	94589.0	1.0
1642.MS00294	123296.0	3.0
1642.MS00080	108857.0	2.0
1642.MS00394	185460.0	5.0
1642.MS00551	108693.0	2.0
1642.MS00408	113433.0	4.0
1642.MS00177	88386.0	8.0
1642.MS00575	81684.0	3.0
1642.MS00312	74035.0	6.0
1642.MS00341	125303.0	7.0
1642.MS00172	89519.0	2.0
1642.MS00584	104629.0	4.0
1642.MS00266	85799.0	1.0
1642.MS00075	51064.0	3.0
1642.MS00401	190066.0	10.0
1642.MS00047	161994.0	4.0
1642.MS00365	80246.0	2.0
1642.MS00512	94941.0	2.0
1642.MS00089	44615.0	2.0
1642.MS00504	124774.0	6.0
1642.MS00194	98725.0	2.0
1642.MS00178	77251.0	2.0
1642.MS00253	216962.0	12.0
1642.MS00385	119117.0	7.0
1642.MS00486	102417.0	2.0
1642.MS00339	93931.0	2.0
1642.MS00157	115333.0	7.0
1642.MS00462	75264.0	4.0
1642.MS00421	104076.0	2.0
1642.MS00196	107909.0	7.0
1642.MS00351	99836.0	6.0
1642.MS00057	61681.0	3.0
1642.MS00638	67580.0	2.0
1642.MS00495	102593.0	2.0
1642.MS00267	79322.0	2.0
1642.MS00081	75353.0	1.0
1642.MS00566	103513.0	2.0
1642.MS00525	64880.0	1.0
1642.MS00505	111365.0	4.0
1642.MS00205	143462.0	6.0
1642.MS00020	97436.0	2.0
1642.MS00012	67456.0	5.0
1642.MS00595	66517.0	4.0
1642.MS00633	77143.0	2.0
1642.MS00402	180110.0	3.0
1642.MS00614	71586.0	1.0
1642.MS00152	68115.0	3.0
1642.MS00245	110263.0	4.0
1642.MS00579	90906.0	8.0
1288.NSBE26June09.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	158498.0	1.0
1288.FBH06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	83933.0	1.0
1288.SSB07jul09E.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	55935.0	1.0
1288.NSB30may08E.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	23446.0	1.0
1288.WSBH27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	14355.0	1.0
1288.NSB06apr08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	27631.0	1.0
1288.SSBE09Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	23622.0	1.0
1288.CBH09Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	47009.0	3.0
1288.TBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	74835.0	1.0
1288.TBE06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	42450.0	1.0
1288.FBH05July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	19471.0	2.0
1288.WSBE13July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	10416.0	1.0
1288.FBE31July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	14378.0	1.0
1288.MA03aug09H.R2.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	40838.0	1.0
1288.MAE20Sept08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	20140.0	1.0
1288.CBE13July09.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	57081.0	4.0
1288.MAE30Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	61009.0	1.0
1288.TBH17Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	14212.0	1.0
1288.FBE05June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	12318.0	1.0
1288.TBE15Aug08.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	23887.0	1.0
1288.TBE07July09.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	65291.0	3.0
1288.FBH18July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	68577.0	5.0
1288.CBE05July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	13849.0	1.0
1288.TBH06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	62754.0	2.0
1288.TBE20July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	63247.0	2.0
1288.TBH24Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	53265.0	1.0
1288.SSBE09Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	65241.0	3.0
1288.TBH19Nov05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	96335.0	1.0
1288.FBE10July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	28661.0	1.0
1288.MAH13Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	16989.0	1.0
1288.WSBE09Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	36159.0	1.0
1288.FBH06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	32244.0	2.0
1288.CBH20Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	72916.0	1.0
1288.NSB21may08E.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	18812.0	1.0
1288.MAE24Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	16087.0	1.0
1288.CBE20Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	10211.0	1.0
1288.CBE12July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	16175.0	1.0
1288.NSBH21Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	3671.0	1.0
1288.FBH27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	32898.0	2.0
1288.TBE23Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	17308.0	1.0
1288.MAE09Oct05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	56628.0	1.0
1288.NSBH29June09.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	17525.0	1.0
1288.NSB23jun08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	18509.0	2.0
1288.FBH18July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	27601.0	1.0
1288.CBH09Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	19421.0	2.0
1288.TBE06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	105823.0	2.0
1288.CBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	17655.0	3.0
1288.SSBE15Oct07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	60229.0	6.0
1288.NSB24mar08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	21888.0	1.0
1288.TBE07Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	133775.0	2.0
1288.SSBE17Sept07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	55053.0	1.0
1288.TBE290ct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	307034.0	6.0
1288.WSBE21Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	8895.0	1.0
1288.WSBE29July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	9990.0	1.0
1288.CBE03June09.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	48775.0	2.0
1288.TBE11Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	58917.0	1.0
1288.TBE22May08.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	42471.0	1.0
1288.WSBE16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	47362.0	1.0
1288.CBH12Aug09.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	40286.0	2.0
1288.SSB21jul09E.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	39994.0	1.0
1288.TBH16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	48006.0	1.0
1288.NSB09jun08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	23595.0	1.0
1288.TBE18Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	52251.0	1.0
1288.NSBH27Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	15829.0	1.0
1288.WSBH08Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	33298.0	1.0
1288.TBE18July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	36942.0	1.0
1288.NSBH17July09.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	53373.0	1.0
1288.FBH27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	82843.0	3.0
1288.MAE06July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	52541.0	1.0
1288.TBE290ct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	122774.0	3.0
1288.NSB04oct08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	33801.0	1.0
1288.SSB29jun09E.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	80869.0	3.0
1288.MAE28June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	259528.0	1.0
1288.MAE13June08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	30447.0	1.0
1288.TBH27July09.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	67566.0	2.0
1288.FBH16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	11908.0	1.0
1288.WSBE16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	18730.0	1.0
1288.TBH27July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	290072.0	3.0
1288.TBH06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	25462.0	1.0
1288.FBH16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4559.0	2.0
1288.FBE16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	28411.0	1.0
1288.WSBE29July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4035.0	1.0
1288.NSBE17July09.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	111640.0	1.0
1288.NSBH08June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	2528.0	1.0
1288.WSBE13July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	26740.0	1.0
1288.TBH04Oct05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	63951.0	1.0
1288.NSB06apr08E.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	26226.0	1.0
1288.FBH21June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	2487.0	1.0
1288.NSB07jul08H.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence	20043.0	1.0
1288.FBH10Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	102540.0	4.0
1288.NSBE17July09.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	40204.0	1.0
1288.FBE27July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	57987.0	1.0
1288.TBE14Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	63527.0	1.0
1736.B11.1109	77768.0	1.0
1736.O24.1109	110991.0	1.0
1736.Y47.0910	111361.0	3.0
1715.McG.NO2	13140.0	1.0
1715.McG.NR2	14501.0	5.0
1715.McG.NL3	15142.0	4.0
1715.McG.NG2	23027.0	8.0
1715.McG.NM2	18432.0	8.0
1715.McG.NB3	13859.0	3.0
1715.McG.ND2	18782.0	6.0
1715.McG.NN2	13655.0	5.0
1715.McG.NN1	14468.0	2.0
1715.McG.NPRI2	14684.0	4.0
1715.McG.NB2	14074.0	2.0
1715.McG.NA3	12795.0	2.0
1715.McG.NPRI1	13615.0	4.0
1715.McG.NP3	13301.0	2.0
1715.McG.NI1	15766.0	3.0
1715.McG.NK2	15942.0	1.0
1715.McG.NF1	11989.0	1.0
1715.McG.NL2	15092.0	1.0
1715.McG.NQ3	14711.0	1.0
1715.McG.NG1	17057.0	4.0
1715.McG.NI3	14484.0	2.0
1715.McG.NK3	18651.0	5.0
1715.McG.NE1	16239.0	4.0
1715.McG.NH1	17304.0	1.0
1715.McG.NSEC2	14835.0	4.0
1715.McG.NA1	14935.0	3.0
1715.McG.NJ2	18842.0	4.0
1715.McG.NR1	15431.0	5.0
1715.McG.NQ1	14740.0	1.0
1715.McG.NO1	13019.0	5.0
1715.McG.NP2	14206.0	2.0
1715.McG.ND1	14366.0	7.0
1715.McG.NPRI3	14142.0	1.0
1715.McG.NS3	13970.0	2.0
1715.McG.ND3	16267.0	4.0
1715.McG.NQ2	14000.0	5.0
1715.McG.NF3	17771.0	4.0
1715.McG.NJ1	15725.0	2.0
1715.McG.NC1	18234.0	7.0
1715.McG.NSEC1	17972.0	4.0
1715.McG.NL1	15631.0	2.0
1715.McG.NH2	17779.0	1.0
1715.McG.NC2	17690.0	5.0
1715.McG.NM1	15378.0	2.0
1715.McG.NS1	13621.0	4.0
1715.McG.NS2	14927.0	3.0
1715.McG.NE3	13797.0	6.0
1715.McG.NP1	14528.0	7.0
1715.McG.NC3	16853.0	1.0
1715.McG.NSEC3	15803.0	4.0
1715.McG.NE2	13849.0	4.0
1715.McG.NI2	16222.0	1.0
1716.McG.PAPrS25	12787.0	4.0
1716.McG.PAPrS32	13433.0	2.0
1716.McG.PAPrS41	11728.0	8.0
1716.McG.PAPrS15	13395.0	2.0
