	N	N_genus
1197.SE.20100927.GY.LBNL17.BC.074.a	220385.0	54.0
1197.SE.20100926.GY.NF.012.BC.058.a	189087.0	19.0
1197.SE.20101002.GY.FF010.BC.151	183112.0	23.0
1197.SE.20101017.GY.D034S.BC.296	190381.0	90.0
1197.SE.20101009.GY.D014S.BC.213	319560.0	58.0
1197.SE.20101017.GY.D031S.BC.278	152260.0	9.0
1197.SE.20101019.GY.D068S.BC.402	182746.0	36.0
1197.SE.20101018.GY.D012S.BC.394	126385.0	36.0
1197.SE.20101019.GY.LBNL4.BC.425.a	183388.0	15.0
1197.SE.20101013.GY.D055S.BC.269	170618.0	6.0
1197.SE.20101012.GY.D003S.BC.261	130649.0	99.0
1197.SE.20101017.GY.D040S.BC.315.a	179780.0	4.0
1197.SE.20101002.GY.FF005.BC.147.a	225906.0	30.0
1197.SE.20101009.GY.D019S.BC.217	136126.0	70.0
1197.SE.20100926.GY.NF.011.BC.057	205128.0	25.0
1197.SE.20101018.GY.D010S.BC.390	123603.0	72.0
1197.SE.20100922.GY.LBNL3.BC.031.a	174875.0	38.0
1197.SE.20100922.GY.LBNL3.BC.031	181404.0	28.0
1197.SE.20101001.GY.ALTNF001.BC.139.a	273488.0	3.0
1197.SE.20101008.GY.FF011.BC.205	237645.0	149.0
1197.SE.20101009.GY.ALTFF002.BC.225.a	210496.0	4.0
1197.SE.20101002.GY.LBNL7.BC.155.a	148012.0	17.0
1197.SE.20101017.GY.D042S.BC.350.a	244162.0	5.0
1197.SE.20101019.GY.LBNL8.BC.444	175647.0	44.0
1197.SE.20101018.GY.D012S.BC.394.a	123706.0	52.0
1197.SE.20100920.GY.FFMT5.BC.019	149262.0	146.0
1197.SE.20101017.GY.D034S.BC.296.a	165438.0	97.0
1197.SE.20101008.GY.D015S.BC.178	125728.0	48.0
1197.SE.20101019.GY.LBNL9.BC.463.a	148342.0	6.0
1197.SD.20100919.GY.FFC4.BC.011	114269.0	136.0
1197.SE.20101017.GY.D044S.BC.366	210429.0	18.0
1197.SE.20101018.GY.D002S.BC.382	133515.0	37.0
1197.SE.20100926.GY.NF.012.BC.058	171700.0	24.0
1197.SE.20100921.GY.FFMT3.BC.027	156475.0	60.0
1197.SE.20100927.GY.NF014.BC.066	142283.0	74.0
1197.SE.20101017.GY.D031S.BC.278.a	207136.0	18.0
1197.SE.20100928.GY.LBNL05.BC.101	182221.0	10.0
1197.SE.20101019.GY.LBNL14.BC.406	360113.0	51.0
1197.SE.20101012.GY.D006S.BC.265	167754.0	134.0
1197.SE.20101012.GY.D003S.BC.261.a	122190.0	46.0
1197.SE.20101013.GY.FFMT2.BC.273	168196.0	6.0
1197.SE.20100928.GY.NF.009.BC.097	192938.0	24.0
1197.SE.20101019.GY.LBNL13.BC.482.a	159178.0	9.0
1197.SE.20100926.GY.NF.011.BC.057.a	196725.0	24.0
1197.SE.20101017.GY.D044S.BC.366.a	213881.0	10.0
1197.SE.20101011.GY.D064S.BC.245.a	145059.0	186.0
1197.SE.20101019.GY.LBNL4.BC.425	242127.0	14.0
1197.SE.20101011.GY.D064S.BC.245	168000.0	195.0
1197.SE.20101002.GY.LBNL7.BC.155	108845.0	17.0
1197.SE.20101002.GY.FF010.BC.151.a	370567.0	47.0
1197.SE.20101019.GY.LBNL9.BC.463	137380.0	7.0
1197.SD.20100916.GY01.FFC1.BC.001	106587.0	119.0
1197.SE.20101012.GY.D013S.BC.257	208167.0	256.0
1197.SE.20100926.GY.NF.010.BC.053	118815.0	11.0
1197.SE.20100928.GY.NF008.BC.093	160694.0	7.0
1197.SE.20100927.GY.NF013.BC.062	220792.0	38.0
1197.SE.20100926.GY.NF.010.BC.053.a	174166.0	23.0
1197.SE.20101009.GY.ALTFF002.BC.225	137709.0	10.0
1197.SE.20101019.GY.LBNL8.BC.444.a	95606.0	26.0
1197.SD.20100920.GY.FFMT6.BC.015	218752.0	1115.0
1197.SE.20100928.GY.NF008.BC.093.a	157002.0	7.0
1197.SE.20100928.GY.NF.009.BC.097.a	189533.0	43.0
1197.SE.20101010.GY.FF013.BC.237	110928.0	65.0
1197.SE.20101001.GY.NF006MOD.BC.143.a	243798.0	35.0
1197.SE.20101001.GY.LBNL1.BC.120.a	140528.0	20.0
1197.SE.20101019.GY.LBNL13.BC.482	185307.0	5.0
1197.SE.20101019.GY.LBNL10.BC.501.a	137031.0	87.0
1197.SE.20101018.GY.D002S.BC.382.a	126803.0	56.0
1197.SE.20100927.GY.LBNL17.BC.074	138537.0	40.0
1197.SE.20101010.GY.D053S.BC.241	226300.0	624.0
1197.SE.20100921.GY.FFMT4.BC.023	164009.0	195.0
990.KA3U.C.06	111237.0	1.0
990.KA3F.C.15	130020.0	3.0
990.KA2F.B.17	126110.0	1.0
990.KA1F.C.02	95252.0	3.0
990.KA2F.C.23	99017.0	2.0
990.KA2F.C.16	83434.0	3.0
990.KA2U.E.15	94280.0	1.0
990.KA3F.E.12	176846.0	5.0
990.KA1F.E.07	87511.0	3.0
990.KA3F.D.15	48082.0	1.0
990.KA3U.E.22	134105.0	4.0
990.KA3F.D.24	180446.0	10.0
990.KA3U.C.15	57298.0	1.0
990.KA3F.A.15	61729.0	6.0
990.KA1F.B.18	139025.0	3.0
990.KA3F.B.10	61754.0	1.0
990.KA3F.C.04	101976.0	2.0
990.KA3F.D.11	110086.0	5.0
990.KA2U.B.05	141915.0	3.0
990.KA1F.E.13	82195.0	1.0
990.KA1F.C.07	63048.0	1.0
990.KA2F.A.13	51228.0	5.0
990.KA2F.E.11	866452.0	19.0
990.KA1F.B.16	128887.0	1.0
990.KA1F.C.20	88761.0	8.0
990.KA2U.D.25	106834.0	6.0
990.KA1F.C.03	70002.0	2.0
990.KA2U.E.10	112952.0	3.0
990.KA1F.A.02	70551.0	1.0
990.KA3U.C.24	93305.0	5.0
990.KA1U.A.20	202655.0	1.0
990.KA2U.E.04	51214.0	1.0
990.KA1F.D.19	167244.0	1.0
990.KA1F.B.14	176416.0	12.0
990.KA3F.D.22	170592.0	7.0
990.KA3U.B.05	95640.0	1.0
990.KA2U.D.24	132437.0	2.0
990.KA3U.B.23	129180.0	1.0
990.KA3U.B.16	95496.0	4.0
990.KA3F.B.25	125540.0	1.0
990.KA1F.B.24	135528.0	1.0
990.KA1U.B.21	54958.0	17.0
990.KA2F.B.16	62234.0	1.0
990.KA3U.A.03	152186.0	1.0
990.KA2F.E.06	109698.0	9.0
990.KA1U.E.10	114690.0	7.0
990.KA2U.B.17	56731.0	4.0
990.KA2F.C.18	60711.0	1.0
990.KA1U.E.23	57915.0	1.0
990.KA2F.C.11	93319.0	16.0
990.KA1U.E.22	90777.0	2.0
990.KA2U.D.23	72020.0	2.0
990.KA2F.D.04	62785.0	2.0
990.KA1F.C.13	66698.0	8.0
990.KA3U.E.05	116408.0	1.0
990.KA3F.E.02	176006.0	12.0
990.KA2F.C.03	42062.0	2.0
990.KA3F.E.15	163318.0	6.0
990.KA1U.E.16	199316.0	7.0
990.KA1F.A.17	113753.0	1.0
990.KA1U.A.22	258323.0	1.0
990.KA3F.A.04	78114.0	1.0
990.KA1U.B.06	71456.0	2.0
990.KA3U.D.25	53581.0	2.0
990.KA3F.A.23	64464.0	3.0
990.KA1U.E.06	75402.0	4.0
990.KA3F.B.01	74101.0	2.0
990.KA3U.B.01	98744.0	5.0
990.KA1U.E.11	95535.0	3.0
990.KA2F.E.21	51824.0	1.0
990.KA1U.A.01	87632.0	3.0
990.KA1F.A.18	165057.0	6.0
990.KA1F.C.22	118548.0	2.0
990.KA1F.B.03	84655.0	1.0
990.KA3U.C.21	63998.0	1.0
990.KA3F.D.13	105002.0	8.0
990.KA3F.C.01	93440.0	5.0
990.KA2U.E.03	78735.0	3.0
990.KA3F.C.02	147277.0	4.0
990.KA3U.A.25	69780.0	3.0
990.KA2F.D.11	81318.0	4.0
990.KA2U.B.25	108497.0	1.0
990.KA1U.B.03	50226.0	1.0
990.KA3U.E.17	97780.0	2.0
990.KA2U.E.06	99064.0	1.0
990.KA3F.C.18	78691.0	3.0
990.KA2U.A.18	76608.0	2.0
990.KA3F.D.05	84417.0	3.0
990.KA3F.B.05	77895.0	3.0
990.KA3F.B.08	49793.0	1.0
990.KA2F.C.05	77372.0	9.0
990.KA2F.D.13	99359.0	2.0
990.KA3F.D.18	121187.0	6.0
990.KA2F.D.20	66359.0	1.0
990.KA3U.A.18	148158.0	1.0
990.KA3F.D.06	56829.0	4.0
990.KA1F.B.11	106623.0	1.0
990.KA2U.D.13	62118.0	10.0
990.KA2U.E.18	89445.0	1.0
990.KA3F.C.24	123485.0	2.0
990.KA2U.A.15	88957.0	2.0
990.KA2F.D.01	66987.0	3.0
990.KA2U.A.11	78696.0	2.0
990.KA2U.D.01	43163.0	1.0
990.KA1F.B.05	85863.0	3.0
990.KA1U.A.12	151351.0	2.0
990.KA2U.D.11	108933.0	11.0
990.KA3U.E.24	117046.0	2.0
990.KA2U.A.13	74041.0	1.0
990.KA3F.E.05	139205.0	9.0
990.KA3U.A.16	119736.0	2.0
990.KA3F.D.14	55051.0	2.0
990.KA2F.E.01	69468.0	5.0
990.KA2U.A.12	90988.0	1.0
990.KA1F.E.02	136636.0	1.0
990.KA3F.A.08	48373.0	6.0
990.KA1U.A.19	67830.0	1.0
990.KA3F.D.02	120703.0	4.0
990.KA1F.C.19	110647.0	2.0
990.KA2F.E.14	151232.0	4.0
990.KA1U.C.14	71400.0	1.0
990.KA3F.B.13	61301.0	3.0
990.KA2U.A.08	88347.0	3.0
990.KA3U.A.13	66934.0	1.0
990.KA2U.A.20	83513.0	1.0
990.KA1U.E.17	50594.0	1.0
990.KA2U.E.11	52065.0	5.0
990.KA2U.D.12	115330.0	2.0
990.KA2U.B.15	49401.0	1.0
990.KA1F.A.15	131785.0	3.0
990.KA3U.C.25	76889.0	3.0
990.KA1U.A.16	132424.0	1.0
990.KA1F.D.09	155675.0	3.0
990.KA2U.B.13	82669.0	2.0
990.KA1F.D.07	69593.0	2.0
990.KA2U.E.13	60669.0	1.0
990.KA2U.B.18	75790.0	1.0
990.KA1F.B.04	94144.0	4.0
990.KA1U.E.03	72729.0	1.0
990.KA2U.B.20	94554.0	3.0
990.KA3F.E.08	136606.0	1.0
990.KA2U.D.22	76323.0	6.0
990.KA1U.A.17	143292.0	12.0
990.KA2F.C.04	72318.0	1.0
990.KA2F.D.08	95602.0	1.0
990.KA2F.A.07	43972.0	2.0
990.KA3F.B.23	81451.0	1.0
990.KA1F.C.01	46776.0	1.0
990.KA2F.C.01	84306.0	3.0
990.KA1F.D.23	104445.0	2.0
990.KA3U.C.10	86037.0	4.0
990.KA3U.A.12	135720.0	5.0
990.KA2F.E.04	143285.0	7.0
990.KA1F.B.09	218734.0	18.0
990.KA1U.E.05	93139.0	67.0
990.KA3U.A.11	443920.0	3.0
990.KA1F.B.23	119471.0	2.0
990.KA2U.E.25	81170.0	11.0
990.KA2U.B.12	42423.0	5.0
990.KA1F.D.16	108295.0	1.0
990.KA1F.D.04	118718.0	1.0
990.KA2F.A.06	108363.0	1.0
990.KA3F.B.09	70854.0	1.0
990.KA2F.D.10	78445.0	2.0
990.KA1U.D.21	70835.0	1.0
990.KA2F.E.09	105419.0	1.0
990.KA3F.B.06	83860.0	2.0
990.KA2U.D.02	78309.0	8.0
990.KA3F.A.25	91298.0	8.0
990.KA1U.D.23	111754.0	1.0
990.KA3F.A.07	100909.0	5.0
990.KA3U.B.24	79699.0	1.0
990.KA2F.E.23	160610.0	39.0
990.KA1F.C.06	117201.0	1.0
990.KA3U.C.07	557525.0	5.0
990.KA1F.A.01	162238.0	13.0
990.KA3F.D.03	112945.0	1.0
990.KA3F.B.19	94149.0	1.0
990.KA3F.D.16	119232.0	5.0
990.KA1U.C.21	92662.0	2.0
990.KA2F.D.17	94311.0	1.0
990.KA2U.A.24	88792.0	1.0
990.KA3F.A.11	123950.0	7.0
990.KA2F.D.19	122340.0	3.0
990.KA1F.E.12	107601.0	1.0
990.KA2F.C.06	97338.0	2.0
990.KA3F.C.17	100801.0	5.0
990.KA1F.C.16	85806.0	2.0
990.KA1F.C.09	75232.0	2.0
990.KA2F.E.12	57692.0	4.0
990.KA1U.B.05	93517.0	2.0
990.KA3U.B.14	144062.0	2.0
990.KA2U.A.21	107864.0	2.0
990.KA3U.D.20	64354.0	2.0
990.KA1F.A.06	148356.0	1.0
990.KA1F.C.08	95761.0	1.0
990.KA2F.E.25	200864.0	4.0
990.KA2U.D.08	59457.0	4.0
990.KA3F.E.10	57689.0	1.0
990.KA2F.E.15	89019.0	6.0
990.KA1F.D.11	115954.0	3.0
990.KA1U.B.15	89056.0	2.0
990.KA3F.C.06	122098.0	5.0
990.KA1F.C.12	121015.0	3.0
990.KA3F.E.17	128169.0	4.0
990.KA1F.C.23	162915.0	3.0
990.KA2F.E.05	95172.0	6.0
990.KA3F.E.01	124910.0	3.0
990.KA3U.C.11	52013.0	1.0
990.KA2F.C.07	120848.0	2.0
990.KA1U.E.14	76436.0	6.0
990.KA1F.B.12	80506.0	1.0
990.KA1F.D.15	93131.0	5.0
990.KA3F.C.22	98321.0	1.0
990.KA3F.A.01	105796.0	1.0
990.KA2U.D.07	59687.0	5.0
990.KA1F.E.21	78504.0	2.0
990.KA3F.D.25	98770.0	6.0
990.KA2F.C.19	96863.0	1.0
990.KA3U.E.14	57573.0	6.0
990.KA3F.D.08	114869.0	3.0
990.KA3U.D.13	155116.0	2.0
990.KA3U.C.08	48472.0	1.0
990.KA3U.D.18	67689.0	2.0
990.KA3U.E.18	113594.0	1.0
990.KA2U.D.09	266522.0	12.0
990.KA2U.A.04	104798.0	3.0
990.KA2F.D.03	22668.0	1.0
990.KA3F.E.13	89997.0	2.0
990.KA2F.B.10	42025.0	1.0
990.KA3F.D.17	200187.0	5.0
990.KA3U.C.20	76749.0	2.0
990.KA2F.D.22	101332.0	2.0
990.KA1F.D.24	141562.0	1.0
990.KA3F.A.17	130273.0	10.0
990.KA3F.C.08	86152.0	2.0
990.KA2U.C.24	60682.0	1.0
990.KA2F.D.05	69046.0	2.0
990.KA3F.C.14	380657.0	2.0
990.KA2F.C.25	71324.0	5.0
990.KA2U.B.08	113508.0	1.0
990.KA3U.A.23	50401.0	6.0
990.KA2F.E.03	142586.0	6.0
990.KA2U.E.21	101250.0	5.0
990.KA3U.E.16	190623.0	4.0
990.KA3F.C.10	144653.0	3.0
990.KA2F.B.06	60119.0	1.0
990.KA1F.B.17	204763.0	3.0
990.KA2U.E.05	82385.0	3.0
990.KA3F.D.09	144806.0	4.0
990.KA2F.E.18	145244.0	5.0
990.KA2F.E.10	79782.0	2.0
990.KA3F.A.12	89403.0	1.0
990.KA3F.A.10	99630.0	8.0
990.KA2F.E.13	100343.0	9.0
990.KA3F.E.14	102284.0	2.0
990.KA2U.D.04	49144.0	1.0
990.KA3F.C.16	171227.0	5.0
990.KA3F.A.06	91979.0	1.0
990.KA2U.C.14	116386.0	1.0
990.KA1F.C.04	121173.0	4.0
990.KA2F.A.14	106769.0	2.0
990.KA1F.C.10	79664.0	2.0
990.KA2U.E.09	98981.0	5.0
990.KA2U.D.20	135795.0	2.0
990.KA2F.B.20	59733.0	1.0
990.KA3U.E.13	130489.0	2.0
990.KA3U.B.09	80422.0	1.0
990.KA1U.D.06	59113.0	1.0
990.KA3F.D.10	127101.0	1.0
990.KA1F.C.05	81457.0	1.0
990.KA3F.C.21	103622.0	3.0
990.KA2U.D.05	73439.0	4.0
990.KA2U.A.17	92248.0	3.0
990.KA1U.E.09	103164.0	5.0
990.KA1U.A.07	189429.0	4.0
990.KA2U.D.16	89728.0	2.0
990.KA1F.A.03	184190.0	4.0
990.KA2F.B.07	48195.0	1.0
990.KA3F.B.21	80558.0	1.0
990.KA1F.A.23	85347.0	3.0
990.KA2U.D.10	51490.0	3.0
990.KA1F.B.02	131532.0	1.0
990.KA1F.B.06	95107.0	2.0
990.KA3F.A.02	74891.0	1.0
990.KA2F.A.09	116059.0	1.0
990.KA2U.B.16	56733.0	5.0
990.KA3F.D.04	145951.0	1.0
990.KA3F.D.01	85400.0	1.0
990.KA3F.C.05	166014.0	2.0
990.KA3F.D.21	346818.0	8.0
990.KA1U.B.23	76313.0	1.0
990.KA2F.D.18	81084.0	4.0
990.KA1U.A.23	126863.0	2.0
990.KA3U.A.05	95864.0	4.0
990.KA3U.A.20	90620.0	1.0
990.KA1F.E.10	136659.0	4.0
990.KA3F.C.11	160455.0	2.0
990.KA1F.C.25	75424.0	5.0
990.KA2U.D.18	119348.0	14.0
990.KA1F.A.21	190998.0	1.0
990.KA1F.C.24	130652.0	3.0
990.KA2F.C.15	96934.0	2.0
990.KA1U.E.07	119384.0	8.0
990.KA1F.A.11	112895.0	2.0
990.KA2F.E.17	123985.0	4.0
990.KA3U.C.19	250159.0	1.0
990.KA3U.A.08	143761.0	7.0
990.KA1F.B.13	67699.0	1.0
990.KA3F.C.07	138445.0	6.0
990.KA2F.E.02	132698.0	6.0
990.KA3U.C.14	56737.0	4.0
990.KA3F.E.09	155448.0	1.0
990.KA3U.E.09	105307.0	1.0
990.KA2F.A.22	62164.0	7.0
990.KA2U.C.05	77235.0	1.0
990.KA1F.C.14	66709.0	3.0
990.KA2U.A.19	104704.0	8.0
990.KA2F.E.07	114756.0	2.0
990.KA2F.E.16	66056.0	7.0
990.KA1F.A.13	185076.0	2.0
990.KA1U.A.05	74130.0	1.0
990.KA3F.A.22	30782.0	2.0
990.KA3U.D.24	110612.0	2.0
990.KA2U.B.07	122052.0	1.0
990.KA3F.E.11	295993.0	7.0
990.KA2F.A.12	51878.0	1.0
990.KA2F.E.20	67206.0	5.0
990.KA2F.A.24	80953.0	1.0
990.KA3F.E.18	112130.0	2.0
990.KA3U.B.13	102774.0	1.0
990.KA2U.D.03	80359.0	5.0
990.KA2U.D.21	59585.0	1.0
990.KA1U.A.15	89330.0	1.0
990.KA3U.C.09	51992.0	1.0
990.KA3F.A.14	82480.0	3.0
990.KA3F.A.20	76598.0	2.0
990.KA3F.E.19	139562.0	4.0
990.KA2F.A.19	67861.0	1.0
990.KA3F.B.24	106180.0	1.0
990.KA3U.B.10	100448.0	1.0
990.KA1F.D.08	150297.0	2.0
990.KA3F.A.13	63628.0	1.0
990.KA2F.C.22	140079.0	8.0
990.KA1U.E.19	87167.0	5.0
990.KA3U.B.08	110570.0	8.0
990.KA1U.B.10	96995.0	1.0
990.KA2U.B.02	99982.0	1.0
990.KA1U.E.18	143558.0	1.0
990.KA2F.E.22	130746.0	6.0
990.KA2U.B.24	112651.0	1.0
990.KA3U.A.15	43853.0	1.0
990.KA2F.C.20	73676.0	4.0
990.KA3U.D.15	157171.0	2.0
990.KA1U.D.11	120430.0	1.0
990.KA1F.D.05	87291.0	1.0
990.KA2U.D.17	88219.0	3.0
990.KA2F.D.24	104382.0	2.0
990.KA3U.A.07	45501.0	1.0
990.KA3U.E.10	186106.0	1.0
990.KA1U.D.18	82341.0	1.0
990.KA2U.C.02	67286.0	1.0
990.KA2U.D.19	64759.0	2.0
990.KA2F.C.24	144538.0	2.0
990.KA3F.E.06	104513.0	43.0
990.KA2U.D.06	77320.0	4.0
990.KA1U.D.25	149592.0	1.0
990.KA3F.B.07	91441.0	1.0
990.KA3U.D.07	64390.0	1.0
990.KA3U.B.12	311763.0	1.0
990.KA2F.E.24	87170.0	8.0
990.KA2U.A.05	105909.0	11.0
990.KA2U.E.07	51285.0	1.0
990.KA1U.A.04	85974.0	2.0
990.KA3F.D.20	61807.0	1.0
990.KA1U.D.14	115712.0	2.0
990.KA3F.D.19	82659.0	2.0
990.KA1U.A.24	56510.0	4.0
990.KA3U.E.19	110499.0	1.0
990.KA3F.E.04	116193.0	5.0
990.KA1U.B.09	84608.0	1.0
990.KA2F.E.19	84904.0	2.0
990.KA3F.E.22	64859.0	2.0
990.KA2U.E.12	90927.0	3.0
990.KA3F.A.18	62685.0	3.0
990.KA3U.A.19	131796.0	1.0
990.KA2F.C.10	84931.0	4.0
990.KA2U.C.08	20489.0	1.0
990.KA2U.D.15	152729.0	1.0
990.KA1U.E.01	67311.0	7.0
990.KA2F.A.11	89597.0	2.0
990.KA3F.E.03	335971.0	18.0
990.KA3U.D.10	111203.0	1.0
990.KA3F.B.18	76589.0	1.0
990.KA2F.A.16	108399.0	9.0
990.KA2U.A.10	158801.0	6.0
990.KA2F.B.18	115633.0	2.0
990.KA2U.A.22	108126.0	9.0
990.KA3F.E.20	62820.0	1.0
2382.DPOO1.C1.HA.1.23.r1.root.6.11.lane7.NoIndex.L007.sequences	398822.0	3.0
2382.SH005.C3.RH.4.668.root.9.12.lane7.NoIndex.L007.sequences	204040.0	7.0
2382.SH008.C6.HA.1.SH008.root.root.9.12.lane7.NoIndex.L007.sequences	230816.0	19.0
2382.SH008.C6.HA.3.111.r1.root.6.11.lane7.NoIndex.L007.sequences	357022.0	6.0
2382.HE003.C181.HA.5.573.root.4.12.lane7.NoIndex.L007.sequences	48837.0	3.0
2382.GM.181.R4.root.10.12.lane7.NoIndex.L007.sequences	435568.0	123.0
2382.MU002.C3.HA.4.693.root.9.12.lane7.NoIndex.L007.sequences	235111.0	3.0
2382.DPOO1.C1.HA.1.228.root.9.11.lane1.NoIndex.L001.sequences	66419.0	6.0
2382.SH005.C3.RH.5.471.bulk.4.12.lane7.NoIndex.L007.sequences	68212.0	1.0
2382.MU002.C3.HA.3.288.root.9.11.lane1.NoIndex.L001.sequences	50220.0	7.0
2382.SH005.C3.RH.5.473.root.4.12.lane7.NoIndex.L007.sequences	52018.0	2.0
2382.SH004.C1.RH.5.423.root.4.12.lane7.NoIndex.L007.sequences	55498.0	1.0
2382.HE003.C181.HA.2.358.root.9.11.lane1.NoIndex.L001.sequences	79849.0	39.0
2382.GM.181.R3.rhizo.10.12.lane7.NoIndex.L007.sequences	448904.0	31.0
2382.HE003.C181.HA.3.562.rhizo.4.12.lane7.NoIndex.L007.sequences	69901.0	2.0
2382.SH005.C3.RH.3.462.rhizo.4.12.lane7.NoIndex.L007.sequences	88908.0	2.0
2382.SH007.C6.RH.4.718.root.9.12.lane7.NoIndex.L007.sequences	204488.0	4.0
2382.RU006.C181.RH.4.793.root.9.12.lane7.NoIndex.L007.sequences	70691.0	10.0
2382.HE003.C181.HA.4.567.rhizo.4.12.lane7.NoIndex.L007.sequences	82094.0	1.0
2382.SH008.C6.HA.4.543.root.4.12.lane7.NoIndex.L007.sequences	52291.0	3.0
2382.HE003.C181.HA.3.363.root.9.11.lane1.NoIndex.L001.sequences	79222.0	2.0
2382.HE003.C181.HA.4.568.root.4.12.lane7.NoIndex.L007.sequences	65535.0	1.0
2382.MU002.C3.HA.5.696.bulk.9.12.lane7.NoIndex.L007.sequences	85993.0	3.0
2382.SH008.C6.HA.2.333.root.9.11.lane1.NoIndex.L001.sequences	70401.0	6.0
2382.DPOO1.C1.HA.3.438.root.4.12.lane7.NoIndex.L007.sequences	60639.0	1.0
2382.SH008.C6.HA.3.338.root.9.11.lane1.NoIndex.L001.sequences	58866.0	6.0
2382.MU002.C3.HA.2.682.rhizo.9.12.lane7.NoIndex.L007.sequences	74174.0	1.0
2382.MU002.C3.HA.5.298.root.9.11.lane1.NoIndex.L001.sequences	63380.0	1.0
2382.SH008.C6.HA.3.736.bulk.9.12.lane7.NoIndex.L007.sequences	84082.0	1.0
2382.SH005.C3.RH.4.467.rhizo.4.12.lane7.NoIndex.L007.sequences	76727.0	3.0
2382.HE003.C181.HA.3.763.root.9.12.lane7.NoIndex.L007.sequences	72385.0	1.0
2382.HE003.C181.HA.4.766.bulk.9.12.lane7.NoIndex.L007.sequences	86342.0	4.0
2382.GM.181.R5.bulk.10.12.lane7.NoIndex.L007.sequences	440332.0	17.0
2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences	56351.0	1.0
2382.DPOO1.C1.HA.1.628.root.9.12.lane7.NoIndex.L007.sequences	243403.0	1.0
2382.RU006.C181.RH.3.151.root.6.11.lane1.NoIndex.L001.sequences	66236.0	5.0
2382.DPOO1.C1.HA.1.626.bulk.9.12.lane7.NoIndex.L007.sequences	87208.0	2.0
2382.MU002.C3.HA.3.488.root.4.12.lane7.NoIndex.L007.sequences	59938.0	7.0
2382.HE003.C181.HA.1.353.root.9.11.lane1.NoIndex.L001.sequences	65442.0	3.0
2382.RU006.C181.RH.3.388.root.9.11.lane1.NoIndex.L001.sequences	81730.0	17.0
2382.RU006.C181.RH.5.796.bulk.9.12.lane7.NoIndex.L007.sequences	84291.0	3.0
2382.SH008.C6.HA.1.SH008.soil.bulk.9.12.lane7.NoIndex.L007.sequences	72732.0	1.0
2382.SH007.C6.RH.2.706.bulk.9.12.lane7.NoIndex.L007.sequences	75885.0	1.0
2382.SH008.C6.HA.5.748.root.9.12.lane7.NoIndex.L007.sequences	224036.0	9.0
2382.SH008.C6.HA.2.532.rhizo.4.12.lane7.NoIndex.L007.sequences	71274.0	1.0
2382.SH007.C6.RH.2.506.bulk.4.12.lane7.NoIndex.L007.sequences	81628.0	1.0
2382.SH008.C6.HA.1.527.rhizo.4.12.lane7.NoIndex.L007.sequences	97691.0	1.0
2382.SH007.C6.RH.4.516.bulk.4.12.lane7.NoIndex.L007.sequences	65093.0	1.0
2382.GM.181.R3.bulk.10.12.lane7.NoIndex.L007.sequences	458904.0	34.0
2382.SH008.C6.HA.3.737.rhizo.9.12.lane7.NoIndex.L007.sequences	84602.0	2.0
2382.SH007.C6.RH.1.303.root.9.11.lane1.NoIndex.L001.sequences	65936.0	3.0
2382.SH007.C6.RH.5.323.root.9.11.lane1.NoIndex.L001.sequences	69931.0	6.0
2382.HE003.C181.HA.1.751.bulk.9.12.lane7.NoIndex.L007.sequences	88622.0	7.0
2382.RU006.C181.RH.4.155.root.6.11.lane1.NoIndex.L001.sequences	64621.0	1.0
2382.DPOO1.C1.HA.3.638.root.9.12.lane7.NoIndex.L007.sequences	67312.0	1.0
2382.DPOO1.C1.HA.5.448.root.4.12.lane7.NoIndex.L007.sequences	56813.0	1.0
2382.HE003.C181.HA.4.768.root.9.12.lane7.NoIndex.L007.sequences	164208.0	12.0
2382.MU002.C3.HA.1.676.bulk.9.12.lane7.NoIndex.L007.sequences	82698.0	7.0
2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences	77936.0	2.0
2382.SH007.C6.RH.5.523.root.4.12.lane7.NoIndex.L007.sequences	80597.0	1.0
2382.SH007.C6.RH.4.518.root.4.12.lane7.NoIndex.L007.sequences	53582.0	5.0
2382.DPOO1.C1.HA.5.646.bulk.9.12.lane7.NoIndex.L007.sequences	84037.0	1.0
2382.MU002.C3.HA.1.678.root.9.12.lane7.NoIndex.L007.sequences	154579.0	2.0
2382.RU006.C181.RH.5.398.root.9.11.lane1.NoIndex.L001.sequences	66398.0	1.0
2382.RU006.C181.RH.5.798.root.9.12.lane7.NoIndex.L007.sequences	230864.0	21.0
2382.DPOO1.C1.HA.3.31.root.6.11.lane1.NoIndex.L001.sequences	57423.0	1.0
2382.SH008.C6.HA.2.733.root.9.12.lane7.NoIndex.L007.sequences	108336.0	3.0
2382.DPOO1.C1.HA.4.442.rhizo.4.12.lane7.NoIndex.L007.sequences	35360.0	2.0
2382.RU006.C181.RH.3.788.root.9.12.lane7.NoIndex.L007.sequences	246311.0	90.0
2382.HE003.C181.HA.3.131.r1.root.6.11.lane7.NoIndex.L007.sequences	293847.0	63.0
2382.GM.181.R2.rhizo.10.12.lane7.NoIndex.L007.sequences	459452.0	29.0
2382.SH007.C6.RH.5.522.rhizo.4.12.lane7.NoIndex.L007.sequences	105962.0	1.0
2382.SH005.C3.RH.2.458.root.4.12.lane7.NoIndex.L007.sequences	108968.0	4.0
