	N	N_genus
10323.P51Y69.0512A	1692.0	47.0
10323.K05G02.1211A	5610.0	3.0
10323.W01K02.F.0912A	31157.0	173.0
10323.K17W18.0712A	49628.0	35.0
10323.O13Y52.F.0611A	6105.0	6.0
10323.G24O70.0712B	32233.0	566.0
10323.K03K04.0912B	22338.0	4.0
10323.Y03K14.0811C	48609.0	1.0
10323.B46G19.F.0811A	10361.0	29.0
10323.K13R16.F.0112B	43320.0	44.0
10323.K17W18.0711A	35035.0	55.0
10323.Y03K14.1111A	15693.0	40.0
10323.K03K04.F.0512B	41538.0	9.0
10323.P51Y69.1111A	48244.0	3.0
10323.B46G19.F.1011A	18380.0	15.0
10323.R03L04.F.0112B	20881.0	16.0
10323.K03K04.F.0612D	30736.0	1.0
10323.K11Y02.0712B	20907.0	127.0
10323.Y03K14.0212A	5073.0	4.0
10323.O17K12.0612B	76867.0	87.0
10323.R03L04.0711D	40204.0	38.0
10323.K13R16.0412A	22027.0	101.0
10323.K01L02.F.0712B	31882.0	36.0
10323.P51Y69.F.1211A	11507.0	2.0
10323.K15B02.F.0911A	16145.0	6.0
10323.O17K12.1011A	23758.0	65.0
10323.P51Y69.F.0312B	38679.0	2.0
10323.K11Y02.F.1011B	4991.0	16.0
10323.O17K12.0911B	20949.0	29.0
10323.R07P08.F.0911A	22250.0	3.0
10323.P05K10.F.0912A	47443.0	1.0
10323.O17K12.0212A	12306.0	19.0
10323.K09O12.F.0611A	6462.0	26.0
10323.G03K08.0911A	13436.0	24.0
10323.L29W30.0812A	21239.0	57.0
10323.P51Y69.F.0212B	16960.0	16.0
10323.K03K04.F.1111A	11703.0	279.0
10323.G24O70.0412A	17878.0	169.0
10323.K11Y02.0912B	64496.0	7.0
10323.K08G03.F.1111C	71971.0	229.0
10323.B46G19.F.0712A	44544.0	88.0
10323.P51Y69.0911A	37658.0	13.0
10323.W01K02.F.0911B	30083.0	2.0
10323.O17K12.0711A	52854.0	615.0
10323.B46G19.F.1211A	17351.0	137.0
10323.K08G03.F.0212C	30063.0	48.0
10323.Y03K14.0112A	23207.0	4.0
10323.R03L04.F.0911B	20574.0	22.0
10323.L29W30.F.1011A	16375.0	6.0
10323.Y03K14.0312A	3661.0	34.0
10323.P05K10.F.1011C	23499.0	22.0
10323.R03L04.0811B	38023.0	3.0
10323.K11Y02.F.0811C	15743.0	58.0
10323.L29W30.F.0911B	58097.0	1.0
10323.G28R37.0612B	29497.0	50.0
10323.Y03K14.F.0911A	39315.0	23.0
10323.K01L02.0911A	34086.0	6.0
10323.P51Y69.F.0512A	25570.0	3.0
10323.P05K10.F.0112B	28593.0	580.0
10323.K11Y02.F.0911A	11792.0	21.0
10323.K01L02.F.0811A	17645.0	70.0
10323.R15W65.0611A	21020.0	13.0
10323.K11Y02.1111A	34361.0	424.0
10323.L01K06.F.1111C	35255.0	37.0
10323.L29W30.0212A	25975.0	1.0
10323.K17W18.0711C	14173.0	24.0
10323.K15B02.F.0811B	21313.0	9.0
10323.L01K06.F.0712A	22328.0	2.0
10323.R03L04.F.0911C	50346.0	1.0
10323.L31R32.F.08012A	11015.0	31.0
10323.L21P22.F.0412A	11522.0	85.0
10323.P05K10.F.1111A	29788.0	498.0
10323.L01K06.F.1111A.2	37204.0	207.0
10323.L29W30.F.0911A	33386.0	3.0
10323.K01L02.1111A	10053.0	16.0
10323.K07P02.F.0811C	29133.0	1.0
10323.K11Y02.0612B	12944.0	138.0
10323.G28R37.0712B	13888.0	13.0
10323.K15B02.F.0512A	23303.0	1.0
10323.P05K10.F.0711B	17458.0	27.0
10323.L29W30.F.1012A	34180.0	33.0
10323.G28R37.0812B	25682.0	48.0
10323.K15B02.F.1112A	68651.0	3.0
10323.O17K12.0412A	38335.0	240.0
10323.K17W18.1111B	34492.0	30.0
10323.K08G03.F.0811B	37196.0	1.0
10323.K17W18.0512A	18056.0	120.0
10323.K13R16.0612B	9103.0	17.0
10323.K03K04.0312A	30735.0	114.0
10323.G28R37.0911B	28202.0	2.0
10323.P51Y69.F.1111B	4000.0	2.0
10323.B46G19.F.0412B	39037.0	94.0
10323.K11Y02.0611A	20854.0	69.0
10323.K13R16.F.0911B	53200.0	4.0
10323.Y56R72.F.1112A	37731.0	1.0
10323.P63O64.F.0712B	25573.0	1.0
10323.K01L02.F.0412B	66768.0	1.0
10323.R03L04.0711B	69589.0	1.0
10323.L01K06.F.1011A	24744.0	14.0
10323.L19O20.0711B	64191.0	145.0
10323.K07P02.F.0811A	22671.0	26.0
10323.K01L02.0611A	31295.0	43.0
10323.G24O70.1111B	38306.0	1.0
10323.K01L02.F.1111B	10276.0	17.0
10323.L29W30.F.0212A	21136.0	6.0
10323.R03L04.F.1011B	21668.0	5.0
10323.G28R37.1111A	30590.0	9.0
10323.K17W18.0812A	20972.0	5.0
10323.K11Y02.0812A	16483.0	1.0
10323.P51Y69.0712A	23582.0	2.0
10323.K11Y02.0312A	20474.0	105.0
10323.K07P02.F.0911B	5742.0	20.0
10323.Y62B03.F.0911A	374.0	26.0
10323.K11Y02.F.0412B	37081.0	21.0
10323.L29W30.0312A	53236.0	83.0
10323.K15B02.F.0711A	29909.0	11.0
10323.K11Y02.F.0512B	35487.0	12.0
10323.B46G19.F.0612A	52956.0	2.0
10323.K11Y02.F.0811B	38549.0	26.0
10323.O17K12.0812A	24245.0	14.0
10323.K03K04.0612B	18645.0	38.0
10323.K08G03.F.0512B	16707.0	49.0
10323.O17K12.0112A	42585.0	4.0
10323.G20Y45.F.0911A	32815.0	1.0
10323.B46G19.F.0212B	26944.0	53.0
10323.K11Y02.0711C	1710.0	34.0
10323.B05K18.0611A	52692.0	2.0
10323.O17K12.0312B	2923.0	3.0
10323.B46G19.F.0512A	38464.0	5.0
10323.R03L04.0711C	2897.0	67.0
10323.K03K04.0811A	9707.0	121.0
10323.K03K04.0612A	11652.0	45.0
10323.K07P02.F.1011B	31211.0	120.0
10323.W01K02.0711A	28079.0	5.0
10323.K01L02.F.0412A	26141.0	5.0
10323.K07P02.F.0112A	35811.0	7.0
10323.K13R16.F.1011A	29269.0	7.0
10323.K07P02.F.0512B	30207.0	247.0
10323.L21P22.F.1111C	10736.0	3.0
10323.K11Y02.1111B	10220.0	87.0
10323.L29W30.F.0112A	22397.0	32.0
10323.K01L02.F.0911B	27755.0	26.0
10323.Y03K14.F.1112A	37468.0	38.0
10323.K17W18.0512B	37596.0	260.0
10323.P57W58.0811A	39258.0	1.0
10323.K03K04.0711C	15974.0	16.0
10323.K13R16.F.0312B	516.0	50.0
10323.K11Y02.0112B	18580.0	70.0
10323.O17K12.0812B	87812.0	30.0
10323.B40L68.F.0912A	30238.0	18.0
10323.O17K12.0711B	52639.0	95.0
10323.P51Y69.1211A	1861.0	32.0
10323.B46G19.F.0911C	28317.0	2.0
10323.K08G03.F.0611A	24605.0	2.0
10323.L01K06.F.0912A	34016.0	6.0
10323.K15B02.F.0811A	20555.0	109.0
10323.L01K06.F.0612B	22208.0	4.0
10323.K15B02.F.0112A	27875.0	1.0
10323.K05G02.F.1011A	27700.0	3.0
10323.K03K04.0912A	12517.0	7.0
10323.Y03K14.0512B	8642.0	5.0
10323.P51Y69.F.0812C	25162.0	1.0
10323.P51Y69.0611A	43059.0	15.0
10323.L01K06.F.0412A	86497.0	32.0
10323.R15W65.1011A	49142.0	1.0
10323.Y03K14.1211A	68669.0	4208.0
10323.O17K12.0711C	27825.0	68.0
10323.K11Y02.0512A	29119.0	3.0
10323.G28R37.1111B	47381.0	280.0
10323.K13R16.F.1111A	30722.0	33.0
10323.K08G03.F.0212A	88948.0	101.0
10323.K01L02.F.0312B	9852.0	39.0
10323.P49P50.F.0711A	23810.0	19.0
10323.K03K04.1011C	17555.0	10.0
10323.K11Y02.0811A	17072.0	124.0
10323.K03K04.1111B	41848.0	29.0
10323.L21P22.F.0711A	35142.0	26.0
10323.P51Y69.F.1011A	13027.0	14.0
10323.Y50P15.1012A	43390.0	8.0
10323.K05G02.1111B	36092.0	6.0
10323.G28R37.0811D	46118.0	9.0
10323.B46G19.F.0711B	26853.0	7.0
10323.G24O70.0712C	15134.0	486.0
10323.Y60G05.F.0711A	3110.0	146.0
10323.Y50P15.F.0911A	20160.0	28.0
10323.L21P22.F.1111A	26873.0	44.0
10323.L29W30.F.0512A	59722.0	3.0
10323.L29W30.F.0112B	17388.0	82.0
10323.G28R37.0312A	35702.0	1543.0
10323.K15B02.F.1011B	23701.0	27.0
10323.Y03K14.F.1211A	23811.0	55.0
10323.B46G19.F.0911B	33946.0	11.0
10323.G28R37.0512B	21059.0	3.0
10323.K08G03.F.1111A	71920.0	2.0
10323.P51Y69.F.0412A	74559.0	116.0
10323.Y03K14.0611A	32856.0	25.0
10323.K08G03.F.0911A	11480.0	20.0
10323.K15B02.F.0412A	69318.0	488.0
10323.K11Y02.0612C	34109.0	98.0
10323.G20Y45.F.0911B	6313.0	64.0
10323.P05K10.F.0112A	33222.0	2.0
10323.L17L18.F.0911A	20287.0	44.0
10323.K03K04.F.1111B	70495.0	1.0
10323.O17K12.0112B	936.0	6.0
10323.R17K16.0312A	12073.0	11.0
10323.L01K06.0611A	4739.0	2.0
10323.L29W30.0811B	37394.0	3.0
10323.K11Y02.F.0612A	59268.0	433.0
10323.P51Y69.0612A	17367.0	2.0
10323.L19O20.0911B	11788.0	55.0
10323.Y03K14.F.0512B	19995.0	250.0
10323.K13R16.F.1111B	30185.0	14.0
10323.K11Y02.F.0711B	23663.0	12.0
10323.B46G19.F.0112B	70681.0	2.0
10323.P51Y69.0911B	32251.0	93.0
10323.G28R37.1211A	796.0	38.0
10323.Y03K14.1011A	43010.0	96.0
10323.P51Y69.0412C	2064.0	25.0
10323.P51Y69.0512B	66185.0	299.0
10323.L29W30.F.0811B	50726.0	3.0
10323.O17K17.0912B	14546.0	16.0
10323.W01K02.F.0611A	11.0	2.0
10323.L21P22.F.1111B	49603.0	1423.0
10323.P59R60.F.0711A	543.0	46.0
10323.Y60G05.F.0512A	31458.0	3.0
10323.G28R37.0811B	38051.0	38.0
10323.P05K10.F.1111C	19628.0	21.0
10323.K11Y02.0711B	49833.0	158.0
10323.G28R37.0711B	28991.0	3.0
10323.G24O70.F.0812A	42858.0	1.0
10323.Y03K14.0612A	2548.0	56.0
10323.K03K04.1011A	15542.0	1.0
10323.K07P02.F.0412B	36433.0	1.0
10323.K11Y02.0712A	20559.0	82.0
10323.B46G19.F.1011B	27044.0	42.0
10323.Y03K14.F.1111A	26088.0	164.0
10323.K03K04.0812B	16215.0	2.0
10323.P51Y69.F.1011B	28431.0	10.0
10323.Y03K14.F.1111B	12043.0	52.0
10323.P51Y69.F.0512B	11359.0	63.0
10323.K15B02.F.0112C	43053.0	12.0
10323.K01L02.F.0811B	34743.0	12.0
10323.O17K12.0811C	8670.0	41.0
10323.Y54L11.F.1011A	17939.0	80.0
10323.P49P50.F.0712A	23717.0	47.0
10323.K07P02.F.1112A	50488.0	1.0
10323.P05K10.F.0612B	46964.0	1.0
10323.R17K16.0412A	30087.0	307.0
10323.P51Y69.0912A	29165.0	88.0
10323.P51Y69.F.0811A	20595.0	28.0
10323.L29W30.F.1012C	34785.0	9.0
10323.G24O70.0812A	24354.0	335.0
10323.Y03K14.F.1012A	61089.0	2.0
10323.Y03K14.1011B	25666.0	16.0
10323.K13R16.0212A	14507.0	3.0
10323.K05G02.1011A	45491.0	370.0
10323.K03K04.F.0312A	57014.0	176.0
10323.R15W65.1111A	15714.0	47.0
10323.L29W30.0611A	28.0	1.0
10323.K11Y02.0912A	27457.0	173.0
10323.K08G03.F.0112A	55124.0	155.0
10323.K11Y02.F.0512A	20151.0	1.0
10323.L29W30.0911A	52787.0	2.0
10323.K11Y02.0112A	11604.0	9.0
10323.K03K04.0712B	24044.0	119.0
10323.G24O70.0312B	19483.0	61.0
10323.L19O20.0911A	16948.0	15.0
10323.O45R46.F.0611A	26506.0	57.0
10323.O17K12.0811A	22962.0	17.0
10323.P51Y69.F.0312A.2	15506.0	1.0
10323.K05G02.F.0712A	49120.0	7.0
10323.G24O70.0712A	13718.0	9.0
10323.O47L48.F.1011A	11579.0	1106.0
10323.K11Y02.F.1011C	25863.0	5.0
10323.K17W18.F.0811A	52003.0	320.0
10323.K03K04.0911A	35977.0	31.0
10323.P51Y69.0811B	25592.0	6.0
10323.K07P02.F.1111A	41611.0	177.0
10323.K03K04.0212B	4007.0	32.0
10323.K05G02.1011B	11235.0	77.0
10323.K11Y02.F.0112A	22837.0	307.0
10323.P51Y69.F.0112B	33264.0	67.0
10323.K08G03.F.1011B	23159.0	7.0
10323.O17K12.1111A	63493.0	186.0
10323.P51Y69.0811A	27466.0	32.0
10323.K07P02.F.0611A	20608.0	11.0
10323.G28R37.0512A	70344.0	430.0
10323.L01K06.F.0812A	20192.0	43.0
10323.G28R37.0911A	6135.0	38.0
10323.L01K06.0711A	17901.0	31.0
10323.K01L02.F.0512B	58307.0	83.0
10323.K03K04.F.1011B	13892.0	30.0
10323.L19O20.1211A	32258.0	58.0
10323.K17W18.0911A	41795.0	201.0
10323.K13R06.F.0911A	12475.0	233.0
10323.P51Y69.0711A	38856.0	35.0
10323.Y56R72.F.0912A	2668.0	151.0
10323.G24O70.0612A	27673.0	23.0
10323.K11Y02.0212B	2397.0	8.0
10323.O17K12.0512C	20009.0	5.0
10323.G03K08.1211A	16699.0	181.0
10323.P51Y69.0612B	11283.0	65.0
10323.K03K04.F.0612A	65322.0	2.0
10323.K05G02.0911A	31152.0	12.0
10323.O17K12.1011B	3190.0	24.0
10323.K15B02.F.0611A	22901.0	49.0
10323.P51Y69.F.0711A	26406.0	377.0
10323.O17K12.0512B	17858.0	107.0
10323.L17L18.F.0611A	9673.0	5.0
10323.L29W30.0711B	22787.0	17.0
10323.P51Y69.0412B	28029.0	98.0
10323.G03K08.1011A	21933.0	175.0
10323.K03K04.0811B	46271.0	1.0
10323.K11Y02.0812B	40797.0	217.0
10323.R03L04.0911A	44236.0	9.0
10323.O17K12.0612A	25959.0	65.0
10323.P05K10.F.0512A	46383.0	444.0
10323.O47L48.F.1011B	29889.0	28.0
10323.K05G02.F.0811A	11552.0	25.0
10323.K11Y02.F.0712A	50934.0	10.0
10323.Y03K14.0412B	145948.0	204.0
10323.G24O70.0812B	71860.0	2.0
10323.K03K04.F.0911A	24890.0	14.0
10323.K01L02.F.1111A	30827.0	681.0
10323.Y60G05.F.0811B	5557.0	85.0
10323.Y03K14.F.0112B	4992.0	5.0
10323.G24O70.0612B	4458.0	3.0
10323.B46G19.F.0711A	27197.0	16.0
10323.B46G19.F.0112A	958.0	144.0
10323.K17W18.0611A	54173.0	27.0
10323.R03L04.F.0112A	25602.0	25.0
10323.K11Y02.1011B	39837.0	2.0
10323.G28R37.0811A	37594.0	153.0
10323.G24O70.0212A	27852.0	3.0
10323.L29W30.0712A	43883.0	43.0
10323.K11Y02.0312B	22198.0	20.0
10323.P51Y69.F.0912A	22863.0	1.0
10323.L19O20.1011A	21646.0	23.0
10323.W01K02.F.1011A	17380.0	50.0
10323.L29W30.1111A	35805.0	1.0
10323.L01K06.F.0811A	17523.0	61.0
10323.K15B02.F.0911B	27909.0	103.0
10323.G24O70.1111A	60302.0	169.0
10323.P51Y69.F.1112A	70191.0	53.0
10323.W01K02.F.0112A	11001.0	21.0
10323.B46G19.F.1012A	45056.0	37.0
10323.L19O20.0612A	42550.0	159.0
10323.K03K04.0911B	19515.0	9.0
10323.P51Y69.F.0712B	35648.0	28.0
10323.P05K10.F.0612C	2736.0	1.0
10323.O17K12.0811B	48281.0	9.0
10323.K11Y02.0512B	21771.0	61.0
10323.K13R16.0612A	21460.0	99.0
10323.G28R37.0212A	9920.0	43.0
10323.K08G03.F.0212B	67051.0	1.0
10323.B46G19.F.1111A	29376.0	4.0
10323.R03L04.F.0811A	16344.0	27.0
10323.L29W30.1011B	15082.0	9.0
10323.unknown2	39425.0	3.0
10323.L29W30.F.0711B	33590.0	1.0
10323.K01L02.F.0912A	55771.0	2.0
10323.K11Y02.1011C	51390.0	27.0
10323.P05K10.F.0911B	17256.0	204.0
10323.Y03K14.0812A	13532.0	3.0
1747.DZF.6272012.KK.log	49514.0	91.0
1747.c.v.v.2011008.fecal	19197.0	525.0
1747.ocher.23292.oral	33834.0	173.0
1747.992319.skin	34461.0	3729.0
1747.DZF.6202012.RJ.back.rock.ledge	52943.0	48.0
1747.992319.saliva	3685.0	127.0
1747.992318.saliva	1848.0	6.0
1747.936306.10512.fecal	29103.0	17.0
1747.209107.holding.pen.A.debris	27396.0	373.0
1747.DZF.612012.RJ.soil	54999.0	182.0
1747.946303.10512.skin	26263.0	70.0
1747.Teman.72612.saliva2	54066.0	37.0
1747.c.v.v.2011009.fecal	31924.0	26.0
1747.209107.skin	14705.0	11.0
1747.200315.92812.skin	53332.0	107.0
1747.lima.991488.skin	5072.0	2.0
1747.DZF.6252012.A.water.bowl	47296.0	18.0
1747.H10138.right.shoulder	72070.0	1519.0
1747.DZF.6272012.KK.feces	42057.0	1094.0
1747.c.v.v.2011012.oral	40716.0	23.0
1747.L00376.81512.leftarmpit	13338.0	20.0
1747.c.v.v.2011007.fecal	29934.0	6.0
1747.DZF.6132012.TJ.tree.in.central.planter.bark	6794.0	17.0
1747.200188.fecal	33917.0	12.0
1747.slasher.29.101112	72542.0	24.0
1747.DZF.612012.RJ.skin.3	54748.0	310.0
1747.H10140.left.shoulder	63996.0	962.0
1747.kawan.407319.fecal	40278.0	4.0
1747.992495.fecal	38347.0	2.0
1747.c.v.v.2011009.body	64753.0	921.0
1747.207495.10512.saliva	13614.0	2.0
1747.DZF.6272012.KK.concrete.wall	35979.0	320.0
1747.DZF.6272012.KK.plastic.hide.tub	69619.0	281.0
1747.DZF.6132012.TJ.planter.soil	34071.0	186.0
1747.RGZ.7172012.NN.saliva	50357.0	23.0
1747.c.v.v.2011009.oral	1129.0	1.0
1747.RGZ.7172012.NN.skin	49348.0	288.0
1747.Sanchez.72612.saliva1	22185.0	32.0
1747.H10140.oral	53.0	15.0
1747.boga.23290.oral	55579.0	806.0
1747.DZF.6202012.RJ.metal.entry.door	33001.0	48.0
1747.207507.10512.fecal	42404.0	148.0
1747.DZF.6132012.TJ.holding.floor	69436.0	539.0
1747.200197.skin	21950.0	39.0
1747.H10138.oral	32.0	1.0
1747.slasher.36.101112	52731.0	12.0
1747.DZF.612012.RJ.front.rock.ledge	35009.0	21.0
1747.200080.92812.fecal	42369.0	4.0
1747.c.v.v.2011008.body	12285.0	917.0
1747.200197.holding.pen2.straw	29486.0	724.0
1747.v.rudicollis.44.skin	28408.0	13245.0
1747.992318.fecal	41642.0	1.0
1747.buru.991965.fecal	44757.0	1.0
1747.209107.saliva	21923.0	131.0
1747.L00376.81812.drool1	20191.0	61.0
1747.DZF.6132012.TJ.shelf	41772.0	74.0
1747.992319.fecal	45563.0	55.0
1747.ocher.skin	15721.0	2247.0
1747.DZF.742012.A.skin.center.ventral.1	43491.0	30.0
1747.slasher.33.101112	48109.0	2.0
1747.992317.skin	18723.0	94.0
1747.rinca.37.101112	18698.0	20.0
1747.ocher.23292.fecal	37834.0	1.0
1747.c.v.v.2011008.oral	1316.0	75.0
1747.DZF.6272012.KK.mulch.substrate	29224.0	1300.0
1747.DZF.6132012.TJ.tree.in.central.planter.leaves	28291.0	324.0
1747.DZF.6202012.RJ.soil	70042.0	39.0
1747.smaug.19404.fecal	15195.0	2.0
1747.200197.fecal	31495.0	1.0
1747.DZF.652012.C.drool	12174.0	41.0
1747.lima.991488.fecal	28277.0	3.0
1747.DZF.6252012.A.metal.wall	47855.0	338.0
1747.DZF.6252012.A.log	52671.0	457.0
1747.rinca.51.101212	39816.0	3.0
1747.rinca.40.101112	17940.0	21.0
1747.rinca.38.101112	24870.0	9.0
1747.H10139.oral	12.0	2.0
1747.slasher.32.101112	39040.0	15.0
1747.rinca.42.101112	37451.0	5.0
1747.200188.saliva	17840.0	170.0
1747.200080.92812.saliva	62774.0	66.0
1747.c.v.v.2011010.body	74423.0	774.0
1747.946303.10512.fecal	32028.0	4.0
1747.930250.fecal	37908.0	1.0
1747.rinca.39.101112	34925.0	50.0
1747.DZF.6202012.RJ.metal.door.on.N.side	29003.0	82.0
1747.Teman.72612.feces2	25369.0	2.0
1747.DZF.6202012.RJ.log	76454.0	154.0
1747.RGZ.7172012.H.fecal	24973.0	2.0
1747.slasher.31.101112	17241.0	2.0
1747.c.v.v.2011010.oral	8170.0	125.0
1747.boga.23290.skin	48931.0	4.0
1747.Sanchez.72612.skin1	15455.0	4.0
1747.DZF.6202012.RJ.soil.under.basking.site	45606.0	59.0
1747.buru.991965.skin	48735.0	44.0
1747.L00376.81812.feces	43506.0	58.0
1747.slasher.30.101112	92.0	20.0
1747.DZF.612012.RJ.fecal	39395.0	1.0
1747.slasher.49.101212	45359.0	2.0
1747.930250.skin	29463.0	39.0
1747.200080.92812.skin	23898.0	133.0
1747.v.indicus.58.skin	70291.0	16047.0
1747.212070.holding.pen.B.debris	11917.0	3.0
1747.RGZ.7172012.H.saliva	33121.0	30.0
1747.207495.10512.skin	21626.0	147.0
1747.207507.10512.skin	44342.0	9467.0
1747.buru.saliva	19662.0	234.0
1747.L00376.81512.mouthcorner	74385.0	8.0
1747.DZF.612012.RJ.skin.2	31351.0	1.0
1747.DZF.612012.C.window	10518.0	1.0
1747.992316.fecal	47869.0	6.0
1747.DZF.6132012.TJ.log	41929.0	59.0
1747.Sanchez.72612.feces2	39114.0	2.0
1747.992317.fecal	34594.0	3.0
1747.rinca.41.101112	22377.0	49.0
1747.kawan.407319.forehead	7906.0	35.0
1747.DZF.6202012.RJ.front.ledge	53182.0	59.0
1747.Sanchez.72612.skin2	42598.0	73.0
1747.200197.saliva	212.0	5.0
1747.207495.10512.fecal	50991.0	3.0
1747.DZF.672012.KK.fecal	38467.0	63.0
1747.DZF.6202012.RJ.plant	37692.0	1908.0
1747.c.v.v.2011012.body	76202.0	937.0
1747.DZF.6132012.TJ.sunken.tree.stump	43395.0	204.0
1747.DZF.6142012.KK.fecal	48810.0	4.0
1747.Sanchez.72612.feces1	3.0	2.0
1747.RGZ.7172012.H.skin	84563.0	163.0
1747.DZF.612012.RJ.skin.1	39420.0	61.0
1747.992491.fecal	52022.0	3.0
1747.v.indicus.58.oral	27643.0	5325.0
1747.c.v.v.2011012.fecal	24668.0	636.0
1747.DZF.6202012.RJ.rock.wall	26956.0	12.0
1747.DZF.6132012.TJ.log.by.shift	59823.0	259.0
1747.DZF.6132012.TJ.side.basking.rock	42072.0	111.0
1747.DZF.6132012.TJ.exhibit.glass	23820.0	28.0
1747.992316.skin	47080.0	832.0
1747.H10139.right.shoulder	46931.0	486.0
1747.DZF.5302012.RJ.flick	15559.0	28.0
1747.DZF.6202012.KK.feces	45025.0	2.0
1747.DZF.6252012.A.shipping.box	34349.0	607.0
1747.907019.exhibit.dirt.plant	116264.0	117.0
1747.DZF.6132012.TJ.saliva	29175.0	92.0
1747.jordy.409305.saliva	48.0	3.0
1747.DZF.6132012.TJ.center.basking.rock	30590.0	178.0
1747.DZF.6132012.TJ.door	11331.0	21.0
1747.DZF.742012.A.skin.cloaca.3	55681.0	28.0
1747.Sanchez.72612.saliva2	26705.0	51.0
1747.v.rudicollis.44.fecal	53911.0	3323.0
1747.DZF.6132012.A.fecal	53828.0	1.0
1747.DZF.6132012.TJ.back.rock.wall	12816.0	91.0
1747.DZF.6202012.KK.water	43718.0	9.0
1747.DZF.6132012.TJ.ponytail.palm.tree	25887.0	12.0
1747.946303.10512.saliva	13993.0	17.0
1747.936306.10512.skin	36770.0	1195.0
1747.200315.92812.saliva	23877.0	25.0
1747.Teman.72612.skin1	77487.0	781.0
1747.992495.skin	31812.0	152.0
1747.jordy.409305.forehead	11118.0	19.0
1747.Teman.72612.skin2	46732.0	968.0
1747.Teman.72612.saliva1	35370.0	104.0
1747.930256.skin	24929.0	503.0
1747.200197.holding.pen2.dirt.plant.matter	40066.0	13003.0
1747.RGZ.7172012.NN.fecal	38568.0	4.0
1747.slasher.35.101112	54277.0	25.0
1747.slasher.34.101112	46939.0	19.0
1747.c.v.v.2011010.fecal	43167.0	1681.0
1747.v.indicus.58.fecal	45236.0	5705.0
1747.DZF.6252012.A.concrete.wall	20057.0	157.0
1747.DZF.612012.RJ.saliva.inside.mouth	20076.0	19.0
1747.DZF.6202012.RJ.glass.window	45255.0	53.0
1747.c.v.v.2011007.body	27075.0	1242.0
1747.Hi.Five.232569.skin	42577.0	94.0
1747.L00376.81512.back	13430.0	313.0
1747.smaug.skin	55298.0	3.0
1747.DZF.6132012.TJ.holding.wall	64381.0	1260.0
1747.hi.five.23569.oral	45773.0	66.0
1747.L00376.81512.head	18031.0	180.0
1747.992491.skin	46571.0	112.0
1747.DZF.6272012.KK.metal.wall	44822.0	726.0
1747.DZF.6252012.A.plastic.hide.box	15827.0	167.0
1747.v.rudicollis.44.oral	20665.0	6301.0
1747.L00376.81512.tonguefilckx4	2611.0	77.0
1747.szelma.992677.fecal	41727.0	574.0
1747.Teman.72612.feces1	26113.0	2.0
1747.DZF.612012.C.water	36628.0	30.0
1673.MBS105.4	34500.0	115.0
1673.MBS1.1	15019.0	24.0
1673.MBS2	25020.0	1.0
1673.MBS119.3	3686.0	619.0
1673.MBS65.4	112883.0	3.0
1673.MBS0428.4	4026.0	82.0
1673.MBS119.3D	15993.0	426.0
1673.MBS65.1	34930.0	54.0
1673.MBS0330.4	4071.0	525.0
1673.MBS0428.5	58030.0	473.0
1673.MBS119.4D	20405.0	2.0
1673.MBS1.2	4615.0	104.0
1673.MBS119.4	6277.0	175.0
1673.MBS61	86938.0	27145.0
1673.MBS0428.3	6311.0	2.0
1673.MBS105.2	21166.0	81.0
1673.MBS0330.3	62487.0	1.0
1673.MBS0428.1	29083.0	25.0
1673.MBS0119.3	68457.0	1.0
1673.MBS65.3	73631.0	81.0
1673.MBS105.3	58934.0	421.0
1673.MBS65.2	71511.0	1.0
1036.A.N.7.2.s.4.1.sequences	157178.0	3.0
1036.A.N.2.1.s.4.1.sequences	165418.0	9.0
1036.B.C.2.2.s.4.1.sequences	120460.0	1.0
1036.P.C.21.2.s.4.1.sequences	142475.0	2.0
1036.P.N.7.2.s.4.1.sequences	162915.0	3.0
1036.B.Ac.7.1.s.4.1.sequences	160644.0	342.0
1036.B.Ac.21.1.s.4.1.sequences	138839.0	6.0
1036.P.Ac.14.2.s.4.1.sequences	106512.0	1.0
1036.P.N.21.2.s.4.1.sequences	159233.0	4.0
1036.B.C.2.1.s.4.1.sequences	174253.0	7.0
1036.B.Ac.14.2.s.4.1.sequences	154896.0	6027.0
1036.B.C.14.2.s.4.1.sequences	138872.0	12886.0
1036.P.C.7.1.s.4.1.sequences	172021.0	1.0
1036.P.Ac.7.1.s.4.1.sequences	175280.0	2.0
1036.P.C.2.2.s.4.1.sequences	147327.0	1.0
1036.B.C.21.1.s.4.1.sequences	164245.0	41068.0
1036.P.N.21.1.s.4.1.sequences	152402.0	2.0
1036.P.Ac.2.1.s.4.1.sequences	168382.0	2.0
1036.A.N.7.1.s.4.1.sequences	174549.0	5.0
1036.P.N.7.1.s.4.1.sequences	120966.0	1.0
1036.B.C.7.1.s.4.1.sequences	139240.0	5.0
1036.P.C.0.1.s.4.1.sequences	156931.0	4.0
1036.P.C.14.1.s.4.1.sequences	174556.0	2.0
1036.B.N.21.2.s.4.1.sequences	156638.0	79.0
1036.B.C.0.2.s.4.1.sequences	161884.0	4.0
1036.A.V.2.1.s.4.1.sequences	170551.0	37.0
1036.B.Ac.14.1.s.4.1.sequences	154757.0	7617.0
1036.A.V.2.2.s.4.1.sequences	171520.0	9.0
1036.B.Ac.2.1.s.4.1.sequences	128107.0	4.0
