	N	N_genus
550.L5S66.s.5.sequence	5952.0	4.0
550.L3S275.s.3.sequence	4286.0	1.0
550.L4S100.s.4.sequence	35936.0	8.0
550.L4S221.s.4.sequence	29731.0	3.0
550.L3S348.s.3.sequence	4994.0	4.0
550.L4S139.s.4.sequence	41568.0	10.0
550.L2S202.s.2.sequence	12788.0	16.0
550.L4S101.s.4.sequence	35511.0	6.0
550.L3S195.s.3.sequence	4768.0	1.0
550.L4S223.s.4.sequence	29962.0	18.0
550.L2S330.s.2.sequence	14837.0	6.0
550.L4S261.s.4.sequence	28529.0	2.0
550.L2S134.s.2.sequence	18873.0	13.0
550.L2S118.s.2.sequence	16728.0	4.0
550.L5S43.s.5.sequence	5870.0	5.0
550.L3S253.s.3.sequence	4703.0	3.0
550.L3S324.s.3.sequence	5286.0	7.0
550.L3S306.s.3.sequence	4436.0	2.0
550.L2S250.s.2.sequence	18152.0	1.0
550.L4S4.s.4.sequence	50202.0	22.0
550.L2S286.s.2.sequence	18887.0	7.0
550.L2S110.s.2.sequence	18801.0	9.0
550.L2S174.s.2.sequence	17423.0	2.0
550.L3S60.s.3.sequence	4403.0	5.0
550.L2S146.s.2.sequence	20619.0	5.0
550.L2S335.s.2.sequence	13416.0	6.0
550.L3S303.s.3.sequence	6133.0	7.0
550.L3S18.s.3.sequence	5137.0	1.0
550.L3S33.s.3.sequence	6273.0	3.0
550.L3S200.s.3.sequence	5661.0	1.0
550.L2S378.s.2.sequence	17428.0	6.0
550.L2S166.s.2.sequence	14630.0	7.0
550.L2S319.s.2.sequence	13377.0	2.0
550.L4S141.s.4.sequence	33272.0	3.0
550.L4S31.s.4.sequence	55811.0	3.0
550.L3S70.s.3.sequence	5717.0	1.0
550.L3S155.s.3.sequence	3329.0	10.0
550.L3S326.s.3.sequence	4933.0	1.0
550.L3S366.s.3.sequence	4968.0	3.0
550.L4S233.s.4.sequence	43901.0	2.0
550.L4S134.s.4.sequence	60813.0	22.0
550.L2S135.s.2.sequence	20869.0	17.0
550.L2S259.s.2.sequence	14802.0	2.0
550.L3S27.s.3.sequence	5718.0	3.0
550.L4S116.s.4.sequence	44251.0	25.0
550.L2S287.s.2.sequence	25170.0	5.0
550.L5S70.s.5.sequence	5068.0	1.0
550.L3S100.s.3.sequence	3611.0	5.0
550.L5S8.s.5.sequence	6299.0	7.0
550.L2S341.s.2.sequence	13436.0	8.0
550.L3S76.s.3.sequence	4358.0	1.0
550.L2S381.s.2.sequence	15223.0	4.0
550.L2S371.s.2.sequence	14301.0	4.0
550.L2S274.s.2.sequence	13170.0	5.0
550.L3S293.s.3.sequence	4870.0	3.0
550.L3S370.s.3.sequence	4747.0	1.0
550.L2S321.s.2.sequence	18763.0	5.0
550.L4S84.s.4.sequence	44622.0	8.0
550.L2S175.s.2.sequence	22381.0	1.0
550.L4S212.s.4.sequence	932.0	3.0
550.L4S98.s.4.sequence	51163.0	1.0
550.L4S138.s.4.sequence	46108.0	1.0
550.L4S40.s.4.sequence	50903.0	8.0
550.L2S350.s.2.sequence	15288.0	2.0
550.L2S367.s.2.sequence	15053.0	3.0
550.L2S226.s.2.sequence	17009.0	15.0
550.L4S215.s.4.sequence	25381.0	18.0
550.L5S48.s.5.sequence	5033.0	1.0
550.L4S8.s.4.sequence	77751.0	22.0
550.L3S327.s.3.sequence	4788.0	1.0
550.L3S353.s.3.sequence	5654.0	3.0
550.L3S369.s.3.sequence	5213.0	2.0
550.L2S179.s.2.sequence	17289.0	4.0
550.L2S252.s.2.sequence	15989.0	8.0
550.L3S372.s.3.sequence	4469.0	2.0
550.L4S271.s.4.sequence	33796.0	15.0
550.L2S297.s.2.sequence	17621.0	2.0
550.L2S280.s.2.sequence	18956.0	1.0
550.L4S186.s.4.sequence	43218.0	5.0
550.L2S144.s.2.sequence	18484.0	5.0
550.L2S214.s.2.sequence	19712.0	8.0
550.L2S357.s.2.sequence	12073.0	1.0
550.L4S177.s.4.sequence	42706.0	4.0
550.L2S148.s.2.sequence	18946.0	9.0
550.L2S312.s.2.sequence	14163.0	5.0
550.L2S315.s.2.sequence	13485.0	3.0
550.L3S281.s.3.sequence	5554.0	2.0
550.L3S202.s.3.sequence	5315.0	1.0
550.L2S246.s.2.sequence	23821.0	11.0
550.L3S140.s.3.sequence	3572.0	1.0
550.L4S85.s.4.sequence	45772.0	39.0
550.L4S142.s.4.sequence	33954.0	4.0
550.L4S204.s.4.sequence	33924.0	12.0
550.L2S311.s.2.sequence	12888.0	3.0
550.L2S262.s.2.sequence	15706.0	13.0
550.L4S59.s.4.sequence	49281.0	8.0
550.L4S199.s.4.sequence	41719.0	5.0
550.L4S15.s.4.sequence	52294.0	29.0
550.L2S105.s.2.sequence	21568.0	13.0
550.L3S105.s.3.sequence	3854.0	2.0
550.L3S86.s.3.sequence	5920.0	1.0
550.L4S82.s.4.sequence	48529.0	3.0
550.L4S164.s.4.sequence	41904.0	13.0
550.L4S241.s.4.sequence	41320.0	3.0
550.L4S259.s.4.sequence	29654.0	11.0
550.L2S164.s.2.sequence	15888.0	6.0
550.L2S120.s.2.sequence	19688.0	10.0
550.L4S224.s.4.sequence	29251.0	13.0
550.L4S118.s.4.sequence	35657.0	37.0
550.L3S328.s.3.sequence	5271.0	4.0
550.L2S283.s.2.sequence	22396.0	1.0
550.L2S130.s.2.sequence	20383.0	7.0
550.L3S4.s.3.sequence	4852.0	1.0
550.L3S75.s.3.sequence	6146.0	2.0
550.L3S292.s.3.sequence	5527.0	2.0
550.L2S366.s.2.sequence	12875.0	13.0
550.L4S75.s.4.sequence	44666.0	23.0
550.L2S152.s.2.sequence	19473.0	11.0
550.L5S4.s.5.sequence	5581.0	2.0
550.L3S89.s.3.sequence	5141.0	6.0
550.L2S235.s.2.sequence	20036.0	1.0
550.L2S342.s.2.sequence	16393.0	1.0
550.L2S255.s.2.sequence	17804.0	36.0
550.L2S151.s.2.sequence	19866.0	6.0
550.L2S188.s.2.sequence	18912.0	20.0
550.L4S236.s.4.sequence	25826.0	11.0
550.L2S145.s.2.sequence	21532.0	4.0
550.L4S92.s.4.sequence	51028.0	5.0
550.L3S80.s.3.sequence	5205.0	5.0
550.L3S216.s.3.sequence	5490.0	3.0
550.L3S367.s.3.sequence	4800.0	3.0
550.L3S316.s.3.sequence	5240.0	1.0
550.L3S297.s.3.sequence	5843.0	10.0
550.L3S94.s.3.sequence	5383.0	1.0
550.L4S214.s.4.sequence	37946.0	1.0
550.L2S294.s.2.sequence	15851.0	6.0
550.L5S69.s.5.sequence	6624.0	2.0
550.L3S277.s.3.sequence	4363.0	8.0
550.L2S156.s.2.sequence	15114.0	13.0
550.L4S52.s.4.sequence	44346.0	29.0
550.L4S149.s.4.sequence	37664.0	6.0
550.L4S248.s.4.sequence	33523.0	6.0
550.L4S275.s.4.sequence	30442.0	1.0
550.L4S169.s.4.sequence	38977.0	6.0
550.L4S287.s.4.sequence	34053.0	2.0
550.L4S258.s.4.sequence	38199.0	3.0
550.L3S55.s.3.sequence	4501.0	1.0
550.L2S184.s.2.sequence	19691.0	11.0
550.L4S64.s.4.sequence	42716.0	1.0
550.L4S131.s.4.sequence	43894.0	2.0
550.L2S365.s.2.sequence	13454.0	7.0
550.L4S129.s.4.sequence	50583.0	9.0
550.L4S10.s.4.sequence	51901.0	17.0
550.L2S340.s.2.sequence	8026.0	1.0
550.L3S376.s.3.sequence	5824.0	1.0
550.L2S158.s.2.sequence	14755.0	36.0
550.L3S21.s.3.sequence	4216.0	2.0
550.L3S84.s.3.sequence	5231.0	4.0
550.L4S106.s.4.sequence	45538.0	3.0
550.L2S165.s.2.sequence	17124.0	29.0
550.L5S76.s.5.sequence	4903.0	1.0
550.L3S312.s.3.sequence	6264.0	1.0
550.L3S129.s.3.sequence	4291.0	2.0
550.L4S286.s.4.sequence	33742.0	2.0
550.L3S350.s.3.sequence	5152.0	4.0
550.L4S209.s.4.sequence	45048.0	35.0
550.L3S321.s.3.sequence	5304.0	6.0
550.L3S39.s.3.sequence	4232.0	1.0
550.L2S273.s.2.sequence	18156.0	6.0
550.L4S66.s.4.sequence	44908.0	15.0
550.L4S130.s.4.sequence	41488.0	7.0
550.L2S170.s.2.sequence	18960.0	30.0
550.L4S269.s.4.sequence	35072.0	3.0
550.L4S216.s.4.sequence	42200.0	20.0
550.L4S263.s.4.sequence	32833.0	18.0
550.L4S188.s.4.sequence	34883.0	13.0
550.L4S161.s.4.sequence	38131.0	29.0
550.L2S181.s.2.sequence	20371.0	6.0
550.L2S196.s.2.sequence	18534.0	7.0
550.L2S132.s.2.sequence	19945.0	6.0
550.L3S358.s.3.sequence	5041.0	4.0
550.L4S178.s.4.sequence	33726.0	2.0
550.L3S15.s.3.sequence	6162.0	4.0
550.L3S349.s.3.sequence	5076.0	1.0
550.L3S173.s.3.sequence	3442.0	1.0
550.L3S206.s.3.sequence	2944.0	5.0
550.L4S68.s.4.sequence	49021.0	6.0
550.L3S44.s.3.sequence	5110.0	2.0
550.L4S283.s.4.sequence	30176.0	2.0
550.L4S189.s.4.sequence	34831.0	3.0
550.L2S363.s.2.sequence	14308.0	3.0
550.L3S254.s.3.sequence	5004.0	1.0
550.L2S124.s.2.sequence	19184.0	9.0
550.L2S348.s.2.sequence	13300.0	4.0
550.L4S80.s.4.sequence	67750.0	14.0
550.L4S49.s.4.sequence	40428.0	3.0
550.L3S368.s.3.sequence	5767.0	4.0
550.L3S362.s.3.sequence	4582.0	2.0
550.L4S70.s.4.sequence	29103.0	8.0
550.L4S55.s.4.sequence	41942.0	5.0
550.L4S158.s.4.sequence	38937.0	2.0
550.L3S79.s.3.sequence	6373.0	1.0
550.L2S142.s.2.sequence	19810.0	2.0
550.L2S157.s.2.sequence	16474.0	24.0
550.L3S14.s.3.sequence	4838.0	7.0
550.L4S114.s.4.sequence	46241.0	19.0
550.L3S82.s.3.sequence	5735.0	1.0
550.L3S300.s.3.sequence	5999.0	1.0
550.L2S352.s.2.sequence	16515.0	2.0
550.L5S26.s.5.sequence	5447.0	1.0
550.L2S108.s.2.sequence	23865.0	25.0
550.L3S198.s.3.sequence	6215.0	2.0
550.L4S179.s.4.sequence	36102.0	3.0
550.L3S13.s.3.sequence	4283.0	9.0
550.L4S230.s.4.sequence	26819.0	1.0
550.L2S369.s.2.sequence	19895.0	5.0
550.L5S24.s.5.sequence	5868.0	1.0
550.L3S224.s.3.sequence	4945.0	1.0
550.L4S144.s.4.sequence	43606.0	8.0
550.L2S231.s.2.sequence	16308.0	5.0
550.L3S111.s.3.sequence	5030.0	2.0
550.L2S190.s.2.sequence	18140.0	27.0
550.L4S112.s.4.sequence	39133.0	13.0
550.L4S231.s.4.sequence	30308.0	15.0
550.L5S34.s.5.sequence	4274.0	3.0
550.L3S339.s.3.sequence	4520.0	2.0
550.L3S332.s.3.sequence	4226.0	1.0
550.L2S314.s.2.sequence	17003.0	3.0
550.L4S185.s.4.sequence	42938.0	15.0
550.L2S121.s.2.sequence	17246.0	14.0
550.L2S291.s.2.sequence	16530.0	7.0
550.L2S364.s.2.sequence	10248.0	5.0
550.L4S65.s.4.sequence	54866.0	7.0
550.L3S320.s.3.sequence	5574.0	6.0
550.L4S33.s.4.sequence	61019.0	4.0
550.L2S258.s.2.sequence	20594.0	1.0
550.L2S234.s.2.sequence	14950.0	6.0
550.L3S187.s.3.sequence	3353.0	3.0
550.L3S330.s.3.sequence	5896.0	1.0
550.L2S207.s.2.sequence	17093.0	23.0
550.L3S359.s.3.sequence	4868.0	1.0
550.L4S86.s.4.sequence	45188.0	1.0
550.L4S270.s.4.sequence	31219.0	16.0
550.L4S38.s.4.sequence	45084.0	2.0
550.L3S284.s.3.sequence	6620.0	3.0
550.L2S249.s.2.sequence	20330.0	6.0
550.L2S169.s.2.sequence	15003.0	1.0
550.L3S236.s.3.sequence	5752.0	1.0
550.L2S194.s.2.sequence	22116.0	11.0
550.L3S317.s.3.sequence	4841.0	4.0
550.L3S97.s.3.sequence	3772.0	2.0
550.L4S87.s.4.sequence	45072.0	41.0
550.L3S131.s.3.sequence	2850.0	1.0
550.L3S259.s.3.sequence	4335.0	7.0
550.L2S128.s.2.sequence	14284.0	2.0
550.L3S59.s.3.sequence	3924.0	1.0
550.L3S270.s.3.sequence	5038.0	6.0
550.L4S191.s.4.sequence	40427.0	23.0
550.L3S217.s.3.sequence	6341.0	2.0
550.L3S191.s.3.sequence	4488.0	4.0
550.L4S113.s.4.sequence	55569.0	27.0
550.L4S83.s.4.sequence	50179.0	4.0
550.L3S278.s.3.sequence	6494.0	2.0
550.L2S224.s.2.sequence	25409.0	26.0
550.L2S358.s.2.sequence	12983.0	2.0
550.L4S78.s.4.sequence	49130.0	32.0
550.L4S29.s.4.sequence	42284.0	1.0
550.L3S30.s.3.sequence	5126.0	2.0
550.L2S302.s.2.sequence	12346.0	3.0
550.L4S43.s.4.sequence	36873.0	1.0
550.L3S7.s.3.sequence	6020.0	1.0
550.L3S36.s.3.sequence	3724.0	1.0
550.L4S251.s.4.sequence	25621.0	3.0
550.L4S81.s.4.sequence	55452.0	23.0
550.L2S299.s.2.sequence	12237.0	4.0
550.L4S181.s.4.sequence	30323.0	4.0
550.L3S158.s.3.sequence	3110.0	3.0
550.L3S311.s.3.sequence	5249.0	9.0
550.L3S239.s.3.sequence	4533.0	4.0
550.L4S234.s.4.sequence	26491.0	9.0
550.L3S229.s.3.sequence	277.0	3.0
550.L4S51.s.4.sequence	44113.0	14.0
550.L3S241.s.3.sequence	5298.0	4.0
550.L3S61.s.3.sequence	4038.0	3.0
550.L2S168.s.2.sequence	18112.0	25.0
550.L2S126.s.2.sequence	20093.0	6.0
550.L3S25.s.3.sequence	5610.0	5.0
550.L5S60.s.5.sequence	5202.0	1.0
550.L2S324.s.2.sequence	10898.0	5.0
550.L4S151.s.4.sequence	31192.0	31.0
550.L2S187.s.2.sequence	21389.0	17.0
550.L4S242.s.4.sequence	24142.0	10.0
550.L4S27.s.4.sequence	53490.0	17.0
550.L3S279.s.3.sequence	5575.0	2.0
550.L3S315.s.3.sequence	5336.0	4.0
550.L2S203.s.2.sequence	14959.0	4.0
550.L3S251.s.3.sequence	4353.0	17.0
550.L2S275.s.2.sequence	16347.0	1.0
550.L2S162.s.2.sequence	18605.0	5.0
846.Fagna24102011Soil4B3	222578.0	13.0
846.Fagna24102011Soil4A2	233524.0	38.0
846.Fagna24102011Soil15B2	235076.0	41.0
846.Fagna24102011Soil15C1	169647.0	27.0
846.Fagna24102011Soil12A4	201875.0	2.0
846.Fagna24102011Soil14A2	176158.0	9.0
846.Fagna24102011Soil14B4	212745.0	8.0
846.Fagna24102011Soil4C1	136617.0	30.0
846.Fagna24102011Soil15C2	170438.0	9.0
846.Fagna24102011Soil15A3	157511.0	9.0
846.Fagna24102011Soil14B1	186049.0	12.0
846.Fagna24102011Soil4C2	214678.0	11.0
846.Fagna24102011Soil4A4	142352.0	2.0
846.Fagna24102011Soil12C2	221758.0	116.0
846.Fagna24102011Soil15A1	186800.0	41.0
846.Fagna24102011Soil14C2	231962.0	3.0
846.Fagna24102011Soil4B1	231407.0	27.0
846.Fagna24102011Soil12B2	211136.0	30.0
846.Fagna24102011Soil12A2	222896.0	37.0
846.Fagna24102011Soil12C1	228177.0	74.0
846.Fagna24102011Soil14C1	185587.0	13.0
846.Fagna24102011Soil4A1	222217.0	63.0
846.Fagna24102011Soil12C4	226759.0	6.0
846.Fagna24102011Soil12B4	180657.0	17.0
846.Fagna24102011Soil4B4	159819.0	3.0
846.Fagna24102011Soil14B3	171537.0	3.0
846.Fagna24102011Soil4A3	227388.0	5.0
846.Fagna24102011Soil15B3	158809.0	8.0
846.Fagna24102011Soil14B2	181708.0	38.0
846.Fagna24102011Soil12B1	162242.0	40.0
846.Fagna24102011Soil14A4	165413.0	2.0
846.Fagna24102011Soil4C3	188579.0	4.0
846.Fagna24102011Soil15C3	236572.0	22.0
846.Fagna24102011Soil12A3	197982.0	13.0
846.Fagna24102011Soil15A2	158333.0	9.0
846.Fagna24102011Soil15A4	157829.0	46.0
846.Fagna24102011Soil15C4	243092.0	25.0
846.Fagna24102011Soil15B4	150406.0	9.0
846.Fagna24102011Soil14A3	212494.0	2.0
846.Fagna24102011Soil14C4	181924.0	3.0
846.Fagna24102011Soil12B3	198877.0	5.0
846.Fagna24102011Soil4B2	158618.0	7.0
846.Fagna24102011Soil12A1	219453.0	48.0
846.Fagna24102011Soil15B1	208987.0	145.0
846.Fagna24102011Soil12C3	219607.0	50.0
846.Fagna24102011Soil14A1	184572.0	47.0
1039.I.Fundao.HB	192044.0	5.0
1039.P.Massambaba.HA	171692.0	4.0
1039.L.Jacarepia.HB	149564.0	2.0
1039.P.Abraao.HA	349710.0	10.0
1039.P.Dois.Rios.SB	104687.0	4.0
1039.P.Dois.Rios.SA.1.7	215022.0	7.0
1039.I.Fundao.SB.7.8	155536.0	4.0
1039.L.Vermelha.SC.2.3	153064.0	2.0
1039.P.Abraao.SA.	86008.0	1.0
1039.L.Jacarepia.SA	85464.0	1.0
1039.L.Jacarepia.SB.1.6	117876.0	2.0
1039.P.Abraao.SA.1.4	170885.0	3.0
2080.S39D5329.2	20413.0	9.0
723.AcidCtrl3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	441098.0	8.0
723.C7.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	133958.0	1.0
723.IC1.S1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	576667.0	2.0
723.IC2.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	144196.0	69.0
723.IC3.S3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	133621.0	2.0
723.IC1.S3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	185212.0	3.0
723.AcidLow3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	161998.0	7.0
723.IC3.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	83867.0	39.0
723.C10.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	139889.0	1.0
723.IC1.S2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	51143.0	46.0
723.C10.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	98648.0	2.0
723.IC2.S2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	232213.0	2.0
723.AcidCtrl2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	1131569.0	5.0
723.IC2.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	64639.0	6.0
723.IC1.S2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	214578.0	200.0
723.IC2.S3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	333741.0	108.0
723.AcidMid1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	105186.0	9.0
723.AcidMid3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	87591.0	8.0
723.C6.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	1298111.0	2.0
723.AcidLow2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	80468.0	22.0
723.IC3.S1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	197989.0	253.0
723.IC4.S1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	43821.0	2.0
723.IC4.S2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	34635.0	2.0
723.IC2.S1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	805806.0	6.0
723.C8.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	97212.0	4.0
723.C11.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	607694.0	4.0
723.IC4.S3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	400423.0	14.0
723.IC3.S2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	136021.0	1.0
723.IC3.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	54991.0	2.0
723.IC4.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	29280.0	3.0
723.IC1.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	102554.0	5.0
723.IC4.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	113468.0	27.0
723.C11.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	166387.0	2.0
723.C8.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	88622.0	4.0
723.IC1.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	60993.0	24.0
723.C8.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	122218.0	2.0
723.IC2.S2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	418398.0	21.0
10145.3rd.4A	102616.0	29.0
10145.WB.3B	153205.0	4.0
10145.2nd.1A.SO	102598.0	1.0
10145.2nd.1C.SO	145731.0	1.0
10145.WB.3C	152261.0	1.0
10145.3rd.3.5B	184079.0	2.0
10145.7th.3.5A	68129.0	1.0
10145.NB.1C	83070.0	1.0
10145.3rd.4B	154533.0	4.0
10145.NB.1B	76937.0	3.0
10145.NB.5C	244450.0	1.0
632.Tar.sand.2	147562.0	47.0
632.Agricultural.soil.wheat	194725.0	48.0
632.Temperate.rain.forest	141189.0	11.0
632.Arctic.Tundra.2	135743.0	9.0
632.Wetland.soil	75366.0	19.0
632.Agricultural.soil.soy	608287.0	263.0
632.Arctic.Tundra.1	112277.0	14.0
632.Tar.sand.1	211714.0	25.0
632.Temperate.deciduous.forest	120070.0	21.0
632.Northern.peatlands	152906.0	1.0
958.N.10	83270.0	1.0
809.PLRP4.35	251882.0	3.0
1222.B1.5.15.06	127281.0	1.0
1222.B5.5.10.06	67003.0	7.0
1222.B2.5.10.06	1250839.0	3.0
1222.B1.5.6.06	400541.0	1.0
1222.B3.5.9.06	69352.0	2.0
10363.AC9	60096.0	18.0
10363.AC56	88515.0	6.0
10363.AC6	97303.0	107.0
10363.AC7	84862.0	118.0
10363.AC38	87723.0	5.0
10363.AC8	92081.0	121.0
10363.AC10	45766.0	6.0
10363.AC37	74795.0	5.0
10363.AC53	88365.0	11.0
10363.AC1	78290.0	10.0
10363.AC24	26878.0	7.0
10363.AC40	62280.0	8.0
10363.AC51	70842.0	38.0
10363.AC3	70340.0	19.0
10363.AC25	85543.0	17.0
10363.AC19	68337.0	4.0
10363.AC31	71726.0	7.0
10363.AC21	131100.0	3.0
10363.AC22	102286.0	3.0
10363.AC50	63184.0	16.0
10363.AC12	74741.0	10.0
10363.AC47	49904.0	5.0
10363.AC28	77311.0	2.0
10363.AC58	86116.0	1.0
10363.AC2	86062.0	36.0
10363.AC57	55281.0	1.0
10363.AC27	169510.0	10.0
10363.AC52	105310.0	136.0
10363.AC17	68132.0	12.0
10363.AC44	66399.0	33.0
10363.AC5	88037.0	4.0
10363.AC33	91018.0	1.0
10363.AC18	97496.0	3.0
10363.AC46	157414.0	10.0
10363.AC11	114272.0	37.0
10363.AC16	85225.0	9.0
10363.AC41	51981.0	18.0
10363.AC34	63092.0	1.0
10363.AC45	51951.0	10.0
10363.AC14	65396.0	16.0
10363.AC36	104125.0	14.0
10363.AC13	85127.0	39.0
10363.AC43	97298.0	28.0
10363.AC20	123463.0	48.0
10363.AC55	91085.0	8.0
10363.AC35	68943.0	19.0
10363.AC49	111149.0	8.0
10363.AC39	82319.0	3.0
10363.AC48	66958.0	13.0
10363.AC30	66260.0	1.0
10363.AC4	53895.0	3.0
1579.WM.4.0	60368.0	1.0
1579.MF.2.ORG	61387.0	4.0
1579.J.4.30	52832.0	7.0
1579.J.1.30	58080.0	3.0
1579.I.2.30	81560.0	1.0
1579.J.4.0	63540.0	5.0
1579.I.2.0	78322.0	3.0
1579.H.3.30	65364.0	4.0
1579.M.3.30	46566.0	1.0
1579.I.3.15	53645.0	2.0
1579.J.3.15	65449.0	7.0
1579.J.2.15	56502.0	1.0
1579.WM.1.0	47381.0	4.0
1579.M.1.0	73622.0	1.0
1579.E.3.0	62227.0	5.0
1579.I.1.30	46612.0	1.0
1579.J.1.15	73728.0	3.0
1579.G.4.0	56817.0	4.0
1579.J.2.0	45851.0	1.0
1579.I.3.30	55499.0	1.0
1579.WM.2.15	59138.0	1.0
1579.J.1.0	76009.0	6.0
1579.WF.3.15	79324.0	1.0
1579.E.2.30	76073.0	2.0
1579.F.4.15	67207.0	29.0
1579.D.2.15	59095.0	1.0
1579.F.2.0	53777.0	6.0
1579.WM.1.30	59546.0	1.0
1579.D.4.0	57799.0	3.0
1579.I.3.0	200851.0	12.0
1579.MW.2.0	78003.0	5.0
1579.F.1.0	63971.0	1.0
1579.I.2.15	62801.0	1.0
1453.44568SDZ5.G6.Pnem.feces	68066.0	1.0
1453.44568SDZ5.D7.Pnem.stom	2975.0	1.0
1453.54432SDZ2.H8.Tfran.feces	85097.0	1.0
1453.45300SDZ3.F1.Pnem.stom	285915.0	1.0
1453.44568SDZ5.G1.Pnem.stom	132686.0	1.0
10323.P51Y69.0212A	9618.0	1.0
10323.L29W30.F.0812A	34666.0	1.0
10323.L17L18.F.0811B	17349.0	3.0
10323.K05G02.1211A	5610.0	2.0
10323.Y03K14.0811C	48609.0	1.0
10323.B46G19.F.0712A	44544.0	2.0
10323.B46G19.F.0412B	39037.0	1.0
10323.K11Y02.0611A	20854.0	87.0
10323.K13R06.F.0911A	12475.0	1.0
10323.K05G02.0911A	31152.0	4.0
10323.P51Y69.F.0812B	11544.0	2.0
10323.L29W30.0712A	43883.0	1.0
10323.L01K06.F.0811A	17523.0	1.0
10323.B46G19.F.1012A	45056.0	1.0
10323.P51Y69.F.0712B	35648.0	3.0
1747.DZF.6272012.KK.log	49514.0	8.0
1747.DZF.612012.RJ.soil	54999.0	12.0
1747.Teman.72612.saliva2	54066.0	6.0
1747.c.v.v.2011009.fecal	31924.0	1.0
1747.200315.92812.skin	53332.0	189.0
1747.H10138.right.shoulder	72070.0	1.0
1747.DZF.612012.RJ.skin.3	54748.0	1.0
1747.H10140.left.shoulder	63996.0	4.0
1747.c.v.v.2011009.body	64753.0	5.0
1747.DZF.6272012.KK.concrete.wall	35979.0	1.0
1747.DZF.6272012.KK.plastic.hide.tub	69619.0	3.0
1747.RGZ.7172012.NN.skin	49348.0	28.0
1747.boga.23290.oral	55579.0	23.0
1747.DZF.6202012.RJ.metal.entry.door	33001.0	3.0
1747.207507.10512.fecal	42404.0	1.0
1747.DZF.6132012.TJ.holding.floor	69436.0	1.0
1747.c.v.v.2011008.body	12285.0	8.0
1747.992317.skin	18723.0	24.0
1747.c.v.v.2011008.oral	1316.0	4.0
1747.DZF.6272012.KK.mulch.substrate	29224.0	14.0
1747.DZF.6202012.RJ.soil	70042.0	1.0
1747.DZF.6252012.A.log	52671.0	3.0
1747.200188.saliva	17840.0	15.0
1747.200080.92812.saliva	62774.0	2.0
1747.c.v.v.2011010.body	74423.0	7.0
1747.c.v.v.2011010.oral	8170.0	1.0
1747.boga.23290.skin	48931.0	1.0
1747.Sanchez.72612.skin1	15455.0	328.0
