	N	N_genus
1740.GC.3.4.EMP.Thomas.sponges.16S.L007	56266.0	10.0
1740.TW10.10.I.EMP.Thomas.sponges.16S.L007	64334.0	1997.0
1740.AF11.4.9.EMP.Thomas.sponges.16S.L007	52844.0	1.0
1740.SS.19.3.EMP.Thomas.sponges.16S.L007	55944.0	1.0
1740.Webster.4.F9.351.EMP.Thomas.sponges.16S.L008	59007.0	3.0
1740.TW10.3.III.EMP.Thomas.sponges.16S.L007	60771.0	281.0
1740.SS.23.2.EMP.Thomas.sponges.16S.L007	59290.0	1.0
1740.TW10.8.II.EMP.Thomas.sponges.16S.L007	39759.0	3606.0
1740.Webster.4.C6.312.EMP.Thomas.sponges.16S.L008	39285.0	1.0
1740.ZA.48.EMP.Thomas.sponges.16S.L007	65279.0	2.0
1740.IF2.WII.EMP.Thomas.sponges.16S.L007	55596.0	1216.0
1740.AF11.4.7.EMP.Thomas.sponges.16S.L007	61535.0	2.0
1740.Webster.5.C8.408.EMP.Thomas.sponges.16S.L008	148626.0	372.0
1740.SS.32.1.EMP.Thomas.sponges.16S.L007	40647.0	2.0
1740.Webster.4.G10.364.EMP.Thomas.sponges.16S.L008	37263.0	6.0
1740.TV11.2.7.EMP.Thomas.sponges.16S.L007	48346.0	3.0
1740.AW10.6.I.EMP.Thomas.sponges.16S.L007	20.0	1.0
1740.Webster.1.C3.27.EMP.Thomas.sponges.16S.L008	70001.0	33.0
1740.14.VIII.09.2.003.EMP.Thomas.sponges.16S.L007	44094.0	1.0
1740.N31.3.17.11.DC.EMP.Thomas.sponges.16S.L007	67985.0	316.0
1740.AW10.7.I.EMP.Thomas.sponges.16S.L007	30.0	1.0
1740.SI06.79.EMP.Thomas.sponges.16S.L007	35939.0	13.0
1740.BCH21SED.EMP.Thomas.sponges.16S.L007	66132.0	6.0
1740.Webster.1.A7.7.EMP.Thomas.sponges.16S.L008	63663.0	28.0
1740.TV10.6.7.EMP.Thomas.sponges.16S.L007	50323.0	1.0
1740.SI06.67.EMP.Thomas.sponges.16S.L007	77032.0	59.0
1740.ALG12.115.EMP.Thomas.sponges.16S.L007	6781.0	132.0
1740.P12x123.EMP.Thomas.sponges.16S.L007	2866.0	6.0
1740.IO2.35.EMP.Thomas.sponges.16S.L007	47553.0	2.0
1740.Webster.3.E10.246.EMP.Thomas.sponges.16S.L008	64903.0	3.0
1740.TV10.11.2.EMP.Thomas.sponges.16S.L007	55742.0	5.0
1740.TO10.6.19.EMP.Thomas.sponges.16S.L007	54329.0	1.0
1740.IO2.18.EMP.Thomas.sponges.16S.L007	55382.0	8.0
1740.TV11.3.2.EMP.Thomas.sponges.16S.L007	52298.0	5.0
1740.SW.310.EMP.Thomas.sponges.16S.L007	42427.0	8.0
1740.Webster.4.G4.358.EMP.Thomas.sponges.16S.L008	56433.0	17.0
1740.IF2.7.EMP.Thomas.sponges.16S.L007	53246.0	2.0
1740.SW.245.EMP.Thomas.sponges.16S.L007	47001.0	1433.0
1740.SH33SED.EMP.Thomas.sponges.16S.L007	40320.0	1.0
1740.45.EMP.Thomas.sponges.16S.L007	16088.0	12.0
1740.ALG12.102.EMP.Thomas.sponges.16S.L007	58659.0	20.0
1740.P12x102.EMP.Thomas.sponges.16S.L007	45093.0	77.0
1740.Webster.4.G12.366.EMP.Thomas.sponges.16S.L008	83889.0	20.0
1740.Webster.5.B5.393.EMP.Thomas.sponges.16S.L008	25485.0	56.0
1740.700.EMP.Thomas.sponges.16S.L007	54169.0	402.0
1740.72.EMP.Thomas.sponges.16S.L007	35159.0	11.0
1740.Webster.4.G2.356.EMP.Thomas.sponges.16S.L008	28956.0	3.0
1740.20.X.00.1.015.EMP.Thomas.sponges.16S.L007	30785.0	1.0
1740.P12x143.EMP.Thomas.sponges.16S.L007	41414.0	4.0
1740.CL417.EMP.Thomas.sponges.16S.L007	20707.0	11.0
1740.Webster.4.A8.290.EMP.Thomas.sponges.16S.L008	108331.0	1.0
1740.Webster.3.B10.210.EMP.Thomas.sponges.16S.L008	61391.0	1.0
1740.SS.26.2.EMP.Thomas.sponges.16S.L007	24568.0	2.0
1740.P12x13.EMP.Thomas.sponges.16S.L007	38427.0	51.0
1740.TW10.9.I.EMP.Thomas.sponges.16S.L007	41686.0	3056.0
1740.SS.32.3.EMP.Thomas.sponges.16S.L007	42482.0	1.0
1740.SH22SED.EMP.Thomas.sponges.16S.L007	45338.0	3.0
1740.TO10.10.7.EMP.Thomas.sponges.16S.L007	52426.0	2.0
1740.Webster.4.G3.357.EMP.Thomas.sponges.16S.L008	33257.0	14.0
1740.Webster.1.D8.44.EMP.Thomas.sponges.16S.L008	82620.0	87.0
1740.Webster.3.C9.221.EMP.Thomas.sponges.16S.L008	114647.0	22.0
1740.Webster.5.D6.418.EMP.Thomas.sponges.16S.L008	5.0	1.0
1740.Webster.1.E1.49.EMP.Thomas.sponges.16S.L008	41312.0	2.0
1740.TV11.7.12.EMP.Thomas.sponges.16S.L007	58317.0	2.0
1740.BCH11SED.EMP.Thomas.sponges.16S.L007	51621.0	6.0
1740.708.EMP.Thomas.sponges.16S.L007	64934.0	3.0
1740.Webster.3.D12.236.EMP.Thomas.sponges.16S.L008	32808.0	4.0
1740.Webster.2.G6.171.EMP.Thomas.sponges.16S.L008	106938.0	1.0
1740.Webster.3.F7.255.EMP.Thomas.sponges.16S.L008	35934.0	4.0
1740.Webster.4.H10.376.EMP.Thomas.sponges.16S.L008	36926.0	2.0
1740.SI06.81.EMP.Thomas.sponges.16S.L007	47905.0	13.0
1740.113.EMP.Thomas.sponges.16S.L007	37001.0	3.0
1740.Webster.4.B8.302.EMP.Thomas.sponges.16S.L008	93769.0	1.0
1740.SD21SED.EMP.Thomas.sponges.16S.L007	8036.0	1.0
1740.Webster.3.E8.244.EMP.Thomas.sponges.16S.L008	45507.0	3.0
1740.Webster.1.B9.21.EMP.Thomas.sponges.16S.L008	65659.0	9.0
1740.IO2.36.EMP.Thomas.sponges.16S.L007	53569.0	9.0
1740.IO2.25.EMP.Thomas.sponges.16S.L007	51704.0	60.0
1740.HW14A.Jul.EMP.Thomas.sponges.16S.L007	30221.0	1821.0
1740.SW.25.EMP.Thomas.sponges.16S.L007	33907.0	153.0
1740.11.XII.84.1.014.EMP.Thomas.sponges.16S.L007	93843.0	1.0
1740.Webster.3.A2.190.EMP.Thomas.sponges.16S.L008	87395.0	1.0
1740.AW11.5.III.EMP.Thomas.sponges.16S.L007	19998.0	1921.0
1740.TV10.5.12.EMP.Thomas.sponges.16S.L007	100164.0	4.0
1740.Webster.3.F2.250.EMP.Thomas.sponges.16S.L008	59399.0	1.0
1740.AF10.8.15.EMP.Thomas.sponges.16S.L007	56685.0	1.0
1740.102.EMP.Thomas.sponges.16S.L007	11583.0	14.0
1740.SS.18.3.EMP.Thomas.sponges.16S.L007	32233.0	3.0
1740.AF11.6.9.EMP.Thomas.sponges.16S.L007	53701.0	1.0
1740.ALG12.95.EMP.Thomas.sponges.16S.L007	56678.0	26.0
1740.ALG12.97.EMP.Thomas.sponges.16S.L007	54365.0	11.0
1740.Webster.5.A9.385.EMP.Thomas.sponges.16S.L008	51358.0	211.0
1740.TW11.2.I.EMP.Thomas.sponges.16S.L007	47441.0	502.0
1740.P12x127.EMP.Thomas.sponges.16S.L007	1615.0	2.0
1740.GC.2.1.EMP.Thomas.sponges.16S.L007	57949.0	210.0
1740.CL105.EMP.Thomas.sponges.16S.L007	16603.0	71.0
1740.AW10.11.I.EMP.Thomas.sponges.16S.L007	34448.0	691.0
1740.SS.11.2.EMP.Thomas.sponges.16S.L007	79747.0	1.0
1740.SS.25.1.EMP.Thomas.sponges.16S.L007	63957.0	1.0
1740.TO10.11.19.EMP.Thomas.sponges.16S.L007	47150.0	1.0
1740.CL183.EMP.Thomas.sponges.16S.L007	17144.0	2.0
1740.SW.35.EMP.Thomas.sponges.16S.L007	24489.0	2.0
1740.48.EMP.Thomas.sponges.16S.L007	74390.0	127.0
1740.SWMX1.1.EMP.Thomas.sponges.16S.L007	42674.0	701.0
1740.Webster.1.F9.69.EMP.Thomas.sponges.16S.L008	107241.0	2.0
1740.Webster.4.D4.322.EMP.Thomas.sponges.16S.L008	52399.0	23.0
1740.ALG12.104.EMP.Thomas.sponges.16S.L007	51390.0	15.0
1740.706.EMP.Thomas.sponges.16S.L007	56994.0	2.0
1740.AW11.1.II.EMP.Thomas.sponges.16S.L007	42082.0	339.0
1740.CL108.EMP.Thomas.sponges.16S.L007	25078.0	56.0
1740.60.EMP.Thomas.sponges.16S.L007	48295.0	12.0
1740.Webster.2.A2.96.EMP.Thomas.sponges.16S.L008	16635.0	3.0
1740.GC.1.4.EMP.Thomas.sponges.16S.L007	67161.0	1.0
1740.Webster.5.C2.402.EMP.Thomas.sponges.16S.L008	91280.0	133.0
1740.CL354.EMP.Thomas.sponges.16S.L007	18026.0	1.0
1740.Webster.3.C3.215.EMP.Thomas.sponges.16S.L008	53169.0	2.0
1740.BCH12SED.EMP.Thomas.sponges.16S.L007	15022.0	3.0
1740.TW11.2.III.EMP.Thomas.sponges.16S.L007	43112.0	323.0
1740.BZ09x1.EMP.Thomas.sponges.16S.L007	9411.0	1.0
1740.GC.3.5.EMP.Thomas.sponges.16S.L007	44113.0	5.0
1740.5.11.4D.EMP.Thomas.sponges.16S.L007	29735.0	3.0
1740.Webster.2.B7.113.EMP.Thomas.sponges.16S.L008	69120.0	13.0
1740.AW11.1.I.EMP.Thomas.sponges.16S.L007	64724.0	472.0
1740.120.EMP.Thomas.sponges.16S.L007	33856.0	34.0
1740.AF11.3.9.EMP.Thomas.sponges.16S.L007	34567.0	10.0
1740.77.EMP.Thomas.sponges.16S.L007	18876.0	2.0
1740.14.VIII.09.2.001.EMP.Thomas.sponges.16S.L007	35351.0	1.0
1740.21.X.03.5.008.EMP.Thomas.sponges.16S.L007	35571.0	1.0
1740.ZA.14.EMP.Thomas.sponges.16S.L007	42188.0	71.0
1740.SI06.96.EMP.Thomas.sponges.16S.L007	30687.0	5.0
1740.Webster.1.D3.39.EMP.Thomas.sponges.16S.L008	72323.0	3.0
1740.P12x54.EMP.Thomas.sponges.16S.L007	73195.0	390.0
1740.AF11.6.7.EMP.Thomas.sponges.16S.L007	57997.0	2.0
1740.Webster.4.B11.305.EMP.Thomas.sponges.16S.L008	48965.0	1.0
1740.SH23SED.EMP.Thomas.sponges.16S.L007	44888.0	2.0
1740.SI06.80.EMP.Thomas.sponges.16S.L007	29076.0	63.0
1740.TV10.7.12.EMP.Thomas.sponges.16S.L007	66599.0	1.0
1740.IF5.23.EMP.Thomas.sponges.16S.L007	68676.0	1.0
1740.SWBH.2.EMP.Thomas.sponges.16S.L007	50796.0	2255.0
1740.IF5.Wctr.EMP.Thomas.sponges.16S.L007	28283.0	332.0
1740.CL110.EMP.Thomas.sponges.16S.L007	13696.0	46.0
1740.Webster.3.B4.204.EMP.Thomas.sponges.16S.L008	65840.0	2.0
1740.CL106.EMP.Thomas.sponges.16S.L007	15276.0	1.0
1740.SW.H2O.6.EMP.Thomas.sponges.16S.L007	53105.0	951.0
1740.ALG12.110.EMP.Thomas.sponges.16S.L007	4106.0	35.0
1740.N31.5.9.11.DC.EMP.Thomas.sponges.16S.L007	49616.0	95.0
1740.AW10.5.II.EMP.Thomas.sponges.16S.L007	46079.0	1967.0
1740.BCH31SED.EMP.Thomas.sponges.16S.L007	56439.0	10.0
1740.ZA.38.EMP.Thomas.sponges.16S.L007	49324.0	804.0
1740.82.EMP.Thomas.sponges.16S.L007	58225.0	75.0
1740.Webster.5.A3.379.EMP.Thomas.sponges.16S.L008	20336.0	120.0
1740.Webster.2.E12.153.EMP.Thomas.sponges.16S.L008	59437.0	3.0
1740.Webster.1.C6.30.EMP.Thomas.sponges.16S.L008	45257.0	15.0
1740.Webster.3.C6.218.EMP.Thomas.sponges.16S.L008	39133.0	5.0
1740.Webster.3.H9.281.EMP.Thomas.sponges.16S.L008	134215.0	1.0
1740.Webster.3.A5.193.EMP.Thomas.sponges.16S.L008	62282.0	1.0
1740.SS.7.3.EMP.Thomas.sponges.16S.L007	54374.0	16.0
1740.SWBHMPV3.EMP.Thomas.sponges.16S.L007	65237.0	169.0
1740.AW10.10.II.EMP.Thomas.sponges.16S.L007	35819.0	1122.0
1740.ML3.water.gDNA.EMP.Thomas.sponges.16S.L007	41442.0	2490.0
1740.CL356.EMP.Thomas.sponges.16S.L007	27040.0	112.0
1740.Webster.3.C2.214.EMP.Thomas.sponges.16S.L008	20523.0	1.0
1740.N50.5.10.11.BC.EMP.Thomas.sponges.16S.L007	91713.0	162.0
1740.ZA.16.EMP.Thomas.sponges.16S.L007	26969.0	18.0
1740.TV10.4.12.EMP.Thomas.sponges.16S.L007	66338.0	2.0
1740.SWSA.3.EMP.Thomas.sponges.16S.L007	48228.0	1520.0
1740.106.EMP.Thomas.sponges.16S.L007	40515.0	95.0
1740.TO11.8.7.EMP.Thomas.sponges.16S.L007	40217.0	4.0
1740.SS.25.2.EMP.Thomas.sponges.16S.L007	54077.0	1.0
1740.IO2.1.EMP.Thomas.sponges.16S.L007	223.0	1.0
1740.TW10.4.II.EMP.Thomas.sponges.16S.L007	46468.0	245.0
1740.Webster.3.D4.228.EMP.Thomas.sponges.16S.L008	51531.0	1.0
1740.Webster.5.A1.377.EMP.Thomas.sponges.16S.L008	12014.0	23.0
1740.TV10.9.12.EMP.Thomas.sponges.16S.L007	59634.0	4.0
1740.ZA.41.EMP.Thomas.sponges.16S.L007	11561.0	4.0
1740.Webster.5.C6.406.EMP.Thomas.sponges.16S.L008	67994.0	863.0
1740.Webster.5.A5.381.EMP.Thomas.sponges.16S.L008	9477.0	26.0
1740.AF10.10.15.EMP.Thomas.sponges.16S.L007	66605.0	2.0
1740.Webster.2.F4.157.EMP.Thomas.sponges.16S.L008	99495.0	1.0
1740.SS.19.1.EMP.Thomas.sponges.16S.L007	35328.0	2.0
1740.44.EMP.Thomas.sponges.16S.L007	66658.0	56.0
1740.AW11.4.I.EMP.Thomas.sponges.16S.L007	453.0	18.0
1740.CCBH.2.EMP.Thomas.sponges.16S.L007	42917.0	154.0
1740.P12x150.EMP.Thomas.sponges.16S.L007	30266.0	8.0
1740.11.EMP.Thomas.sponges.16S.L007	49829.0	86.0
1740.GC.4.5.EMP.Thomas.sponges.16S.L007	5660.0	30.0
1740.PO10.5.18.EMP.Thomas.sponges.16S.L007	63040.0	10.0
1740.4.EMP.Thomas.sponges.16S.L007	43820.0	1.0
1740.Webster.3.C10.222.EMP.Thomas.sponges.16S.L008	92349.0	1.0
1740.Webster.5.C1.401.EMP.Thomas.sponges.16S.L008	82451.0	733.0
1740.68.EMP.Thomas.sponges.16S.L007	20373.0	145.0
1740.P12x73.EMP.Thomas.sponges.16S.L007	35112.0	2.0
1740.AW10.9.III.EMP.Thomas.sponges.16S.L007	53852.0	3255.0
1740.TW10.11.I.EMP.Thomas.sponges.16S.L007	34612.0	363.0
1740.AF11.5.15.EMP.Thomas.sponges.16S.L007	65286.0	3.0
1740.Webster.3.A1.189.EMP.Thomas.sponges.16S.L008	82934.0	3.0
1740.AF10.5.7.EMP.Thomas.sponges.16S.L007	56298.0	1.0
1740.SS.5.3.EMP.Thomas.sponges.16S.L007	30906.0	1.0
1740.TO11.8.19.EMP.Thomas.sponges.16S.L007	45673.0	1.0
1740.BCH3H2O.EMP.Thomas.sponges.16S.L007	63328.0	255.0
1740.Webster.3.G1.261.EMP.Thomas.sponges.16S.L008	70565.0	1.0
1740.TW10.12.II.EMP.Thomas.sponges.16S.L007	24610.0	132.0
1740.5.11.Soil.EMP.Thomas.sponges.16S.L007	24615.0	1.0
1740.P12x119.EMP.Thomas.sponges.16S.L007	42710.0	4.0
1740.Webster.5.B2.390.EMP.Thomas.sponges.16S.L008	47907.0	594.0
1740.TW10.11.II.EMP.Thomas.sponges.16S.L007	50932.0	402.0
1740.SWPRBV2.EMP.Thomas.sponges.16S.L007	44066.0	364.0
1740.Webster.3.E12.248.EMP.Thomas.sponges.16S.L008	32858.0	5.0
1740.GC.2.2.EMP.Thomas.sponges.16S.L007	37524.0	80.0
1740.SS.26.3.EMP.Thomas.sponges.16S.L007	27346.0	1.0
1740.AW10.6.II.EMP.Thomas.sponges.16S.L007	26.0	1.0
1740.Webster.5.B10.398.EMP.Thomas.sponges.16S.L008	41003.0	392.0
1740.CCBH.1.EMP.Thomas.sponges.16S.L007	57420.0	452.0
1740.AF11.6.15.EMP.Thomas.sponges.16S.L007	53279.0	2.0
1740.Webster.4.G11.365.EMP.Thomas.sponges.16S.L008	29497.0	7.0
1740.65.EMP.Thomas.sponges.16S.L007	28728.0	1.0
1740.TW11.4.II.EMP.Thomas.sponges.16S.L007	34686.0	739.0
1740.IF5.Wnh.EMP.Thomas.sponges.16S.L007	36671.0	724.0
1740.AF11.4.15.EMP.Thomas.sponges.16S.L007	59125.0	1.0
1740.Webster.5.B4.392.EMP.Thomas.sponges.16S.L008	24242.0	62.0
1740.SWBHPK3.EMP.Thomas.sponges.16S.L007	40130.0	943.0
1740.SS.3.2.EMP.Thomas.sponges.16S.L007	46312.0	9.0
1740.AF11.8.15.EMP.Thomas.sponges.16S.L007	51470.0	4.0
1740.Webster.2.A1.95.EMP.Thomas.sponges.16S.L008	8967.0	1.0
1740.26.IX.88.1.023.EMP.Thomas.sponges.16S.L007	40133.0	10.0
1740.BR10C.Nov.EMP.Thomas.sponges.16S.L007	57272.0	181.0
1740.Webster.5.E3.427.EMP.Thomas.sponges.16S.L008	75.0	1.0
1740.P12x22.EMP.Thomas.sponges.16S.L007	34422.0	1.0
1740.56.EMP.Thomas.sponges.16S.L007	44296.0	2.0
1740.TV10.4.7.EMP.Thomas.sponges.16S.L007	67217.0	1.0
1740.AW11.2.I.EMP.Thomas.sponges.16S.L007	47601.0	476.0
1740.SWPRD2.EMP.Thomas.sponges.16S.L007	70845.0	217.0
1740.AW10.4.I.EMP.Thomas.sponges.16S.L007	52283.0	298.0
1740.Webster.2.F7.160.EMP.Thomas.sponges.16S.L008	146061.0	1.0
1740.Cl178.EMP.Thomas.sponges.16S.L007	21112.0	58.0
1740.BCD22SED.EMP.Thomas.sponges.16S.L007	33824.0	2.0
1740.Webster.5.C4.404.EMP.Thomas.sponges.16S.L008	51720.0	231.0
1740.TW11.1.I.EMP.Thomas.sponges.16S.L007	31926.0	295.0
1740.AW10.5.I.EMP.Thomas.sponges.16S.L007	42838.0	1793.0
1740.SWBHSS3.EMP.Thomas.sponges.16S.L007	67957.0	548.0
1740.CL418.EMP.Thomas.sponges.16S.L007	14782.0	18.0
1740.Webster.5.D7.419.EMP.Thomas.sponges.16S.L008	23955.0	273.0
1740.P12x121.EMP.Thomas.sponges.16S.L007	30170.0	2.0
1740.17.EMP.Thomas.sponges.16S.L007	77433.0	1.0
1740.5.11.9I.EMP.Thomas.sponges.16S.L007	34949.0	1.0
1740.Webster.1.C5.29.EMP.Thomas.sponges.16S.L008	44833.0	8.0
1740.Webster.3.F5.253.EMP.Thomas.sponges.16S.L008	87261.0	7.0
1740.Webster.3.H8.280.EMP.Thomas.sponges.16S.L008	138958.0	2.0
1740.TO10.6.7.EMP.Thomas.sponges.16S.L007	40655.0	1.0
1740.AF10.11.9.EMP.Thomas.sponges.16S.L007	53954.0	5.0
1740.Webster.3.A8.196.EMP.Thomas.sponges.16S.L008	50602.0	3.0
1740.Webster.5.C5.405.EMP.Thomas.sponges.16S.L008	82422.0	719.0
1740.Webster.1.F7.67.EMP.Thomas.sponges.16S.L008	32867.0	1.0
1740.6.EMP.Thomas.sponges.16S.L007	117905.0	2.0
1740.5.IV.91.2.003.EMP.Thomas.sponges.16S.L007	51124.0	19.0
1740.P12x71.EMP.Thomas.sponges.16S.L007	47180.0	1.0
1740.TW10.10.II.EMP.Thomas.sponges.16S.L007	31280.0	1168.0
1740.Webster.5.A12.388.EMP.Thomas.sponges.16S.L008	22628.0	107.0
1740.12.VIII.09.1.001.EMP.Thomas.sponges.16S.L007	21512.0	1.0
1740.Webster.5.C9.409.EMP.Thomas.sponges.16S.L008	75100.0	902.0
1740.Webster.3.A6.194.EMP.Thomas.sponges.16S.L008	37555.0	7.0
1740.Webster.3.A4.192.EMP.Thomas.sponges.16S.L008	60863.0	10.0
1740.CL42.EMP.Thomas.sponges.16S.L007	29664.0	3.0
1740.SW.19.EMP.Thomas.sponges.16S.L007	26453.0	91.0
1740.GC.4.3.EMP.Thomas.sponges.16S.L007	5122.0	20.0
1740.107.EMP.Thomas.sponges.16S.L007	38076.0	1.0
1740.PO10.5.1.EMP.Thomas.sponges.16S.L007	47427.0	13.0
1740.70.EMP.Thomas.sponges.16S.L007	33718.0	18.0
1740.Webster.3.F10.258.EMP.Thomas.sponges.16S.L008	79723.0	2.0
1740.Webster.5.A11.387.EMP.Thomas.sponges.16S.L008	38661.0	266.0
1740.105.EMP.Thomas.sponges.16S.L007	42927.0	3.0
1740.AW11.2.II.EMP.Thomas.sponges.16S.L007	59717.0	628.0
1740.AW10.10.III.EMP.Thomas.sponges.16S.L007	43321.0	1121.0
1740.SS.9.2.EMP.Thomas.sponges.16S.L007	124896.0	20.0
1740.TW10.8.I.EMP.Thomas.sponges.16S.L007	15954.0	1263.0
1740.701.EMP.Thomas.sponges.16S.L007	54231.0	1.0
1740.AW11.2.III.EMP.Thomas.sponges.16S.L007	38570.0	286.0
1740.Webster.3.G12.272.EMP.Thomas.sponges.16S.L008	30969.0	1.0
1740.HW4C.Jul.EMP.Thomas.sponges.16S.L007	34078.0	551.0
1740.IF2.31.EMP.Thomas.sponges.16S.L007	46812.0	3.0
1740.125.EMP.Thomas.sponges.16S.L007	35472.0	20.0
1740.109.EMP.Thomas.sponges.16S.L007	27578.0	8.0
1740.Webster.1.B6.18.EMP.Thomas.sponges.16S.L008	54989.0	2.0
1740.CCSA.3.EMP.Thomas.sponges.16S.L007	41108.0	239.0
1740.SI06x69.EMP.Thomas.sponges.16S.L007	23414.0	96.0
1740.TV11.2.12.EMP.Thomas.sponges.16S.L007	72009.0	1.0
1740.Webster.5.E2.426.EMP.Thomas.sponges.16S.L008	616.0	8.0
1740.Webster.3.B2.202.EMP.Thomas.sponges.16S.L008	66133.0	2.0
1740.5.11.Water.EMP.Thomas.sponges.16S.L007	49615.0	447.0
1740.TW10.3.I.EMP.Thomas.sponges.16S.L007	59558.0	271.0
1740.Webster.3.D7.231.EMP.Thomas.sponges.16S.L008	59534.0	4.0
1740.94.EMP.Thomas.sponges.16S.L007	33912.0	9.0
1740.TW10.9.III.EMP.Thomas.sponges.16S.L007	65723.0	3811.0
1740.1.EMP.Thomas.sponges.16S.L007	27120.0	5.0
1740.SD13SED.EMP.Thomas.sponges.16S.L007	37692.0	3.0
1740.SH31SED.EMP.Thomas.sponges.16S.L007	40280.0	2.0
1740.5.11.142I.EMP.Thomas.sponges.16S.L007	26070.0	1.0
1740.AF10.6.15.EMP.Thomas.sponges.16S.L007	72716.0	1.0
1740.Webster.3.C5.217.EMP.Thomas.sponges.16S.L008	62785.0	9.0
1740.121.EMP.Thomas.sponges.16S.L007	55740.0	1.0
1740.SS.25.3.EMP.Thomas.sponges.16S.L007	52631.0	1.0
1740.Webster.5.E5.429.EMP.Thomas.sponges.16S.L008	158643.0	794.0
1740.BCD12SED.EMP.Thomas.sponges.16S.L007	56132.0	4.0
1740.TW10.4.III.EMP.Thomas.sponges.16S.L007	52315.0	364.0
1740.ALG12.99.EMP.Thomas.sponges.16S.L007	45617.0	5.0
1740.AW10.3.III.EMP.Thomas.sponges.16S.L007	39158.0	214.0
1740.SH3H2O.EMP.Thomas.sponges.16S.L007	63042.0	437.0
1740.TO10.11.7.EMP.Thomas.sponges.16S.L007	51527.0	1.0
1740.SS.3.3.EMP.Thomas.sponges.16S.L007	31073.0	1.0
1740.ALG12.90.EMP.Thomas.sponges.16S.L007	58693.0	12.0
1740.SWPRD1.EMP.Thomas.sponges.16S.L007	71601.0	179.0
1740.Webster.2.A4.98.EMP.Thomas.sponges.16S.L008	71973.0	25.0
1740.Webster.2.H9.186.EMP.Thomas.sponges.16S.L008	89186.0	2.0
1740.Webster.1.D9.45.EMP.Thomas.sponges.16S.L008	93986.0	36.0
1740.P12x118.EMP.Thomas.sponges.16S.L007	53932.0	3.0
1740.HW4A.Nov.EMP.Thomas.sponges.16S.L007	40390.0	173.0
1740.Webster.4.A12.294.EMP.Thomas.sponges.16S.L008	101498.0	3.0
1740.Webster.1.D4.40.EMP.Thomas.sponges.16S.L008	68737.0	5.0
1740.Webster.3.E6.242.EMP.Thomas.sponges.16S.L008	41229.0	2.0
1740.AF10.11.15.EMP.Thomas.sponges.16S.L007	50364.0	2.0
1740.GC.3.3.EMP.Thomas.sponges.16S.L007	57207.0	8.0
1740.TV11.3.12.EMP.Thomas.sponges.16S.L007	78128.0	20.0
1740.PO10.4.7.EMP.Thomas.sponges.16S.L007	37826.0	2.0
1740.84.EMP.Thomas.sponges.16S.L007	2633.0	26.0
1740.HW4C.Nov.EMP.Thomas.sponges.16S.L007	53672.0	685.0
1740.CL416.EMP.Thomas.sponges.16S.L007	26817.0	42.0
1740.SH2H2O.EMP.Thomas.sponges.16S.L007	77675.0	235.0
1740.SW.16.EMP.Thomas.sponges.16S.L007	23715.0	107.0
1740.Webster.4.H7.373.EMP.Thomas.sponges.16S.L008	62849.0	19.0
1740.Webster.4.H5.371.EMP.Thomas.sponges.16S.L008	47035.0	6.0
1740.Webster.2.G1.166.EMP.Thomas.sponges.16S.L008	109462.0	1.0
1740.BCD21SED.EMP.Thomas.sponges.16S.L007	28059.0	3.0
1740.93.EMP.Thomas.sponges.16S.L007	36737.0	39.0
1740.Webster.1.D12.48.EMP.Thomas.sponges.16S.L008	45714.0	1.0
1740.TW11.7.I.EMP.Thomas.sponges.16S.L007	45580.0	3216.0
1740.Webster.1.E8.56.EMP.Thomas.sponges.16S.L008	82693.0	3.0
1740.SW.27.EMP.Thomas.sponges.16S.L007	22043.0	79.0
1740.SS.16.3.EMP.Thomas.sponges.16S.L007	34882.0	8.0
1740.SH11SED.EMP.Thomas.sponges.16S.L007	64964.0	5.0
1740.SD31SED.EMP.Thomas.sponges.16S.L007	50915.0	2.0
1740.AW11.6.I.EMP.Thomas.sponges.16S.L007	30311.0	3430.0
1740.GC.4.1.EMP.Thomas.sponges.16S.L007	5101.0	33.0
1740.N32.12.6.10.DC.EMP.Thomas.sponges.16S.L007	48673.0	84.0
1740.CL264.EMP.Thomas.sponges.16S.L007	5733.0	20.0
1740.Webster.4.D6.324.EMP.Thomas.sponges.16S.L008	70772.0	1.0
1740.P12x20.EMP.Thomas.sponges.16S.L007	37924.0	10.0
1740.CL353.EMP.Thomas.sponges.16S.L007	67053.0	7.0
1740.P12x51.EMP.Thomas.sponges.16S.L007	41295.0	126.0
1740.P12x23.EMP.Thomas.sponges.16S.L007	101406.0	3.0
1740.Webster.4.B3.297.EMP.Thomas.sponges.16S.L008	14139.0	3.0
1740.ZA.44.EMP.Thomas.sponges.16S.L007	35631.0	2.0
1740.SWPRD3.EMP.Thomas.sponges.16S.L007	66419.0	172.0
1740.Webster.4.H6.372.EMP.Thomas.sponges.16S.L008	36370.0	14.0
1740.SS.5.1.EMP.Thomas.sponges.16S.L007	23118.0	5.0
1740.Webster.3.F1.249.EMP.Thomas.sponges.16S.L008	62300.0	1.0
1740.N50.9.1.11.BC.EMP.Thomas.sponges.16S.L007	119582.0	103.0
1740.IO5.36.EMP.Thomas.sponges.16S.L007	53842.0	2.0
1740.SW.233.EMP.Thomas.sponges.16S.L007	3672.0	31.0
1740.27.EMP.Thomas.sponges.16S.L007	104455.0	1.0
1740.P06.EMP.Thomas.sponges.16S.L007	35840.0	3.0
