	N	N_genus
550.L2S292.s.2.sequence	16872.0	36.0
550.L2S251.s.2.sequence	16432.0	11.0
550.L2S204.s.2.sequence	16923.0	31.0
550.L3S250.s.3.sequence	5261.0	10.0
550.L5S18.s.5.sequence	5624.0	26.0
550.L5S4.s.5.sequence	5581.0	11.0
550.L5S43.s.5.sequence	5870.0	9.0
550.L3S172.s.3.sequence	2799.0	5.0
550.L4S4.s.4.sequence	50202.0	53.0
550.L3S153.s.3.sequence	4490.0	8.0
550.L2S242.s.2.sequence	18205.0	5.0
550.L3S302.s.3.sequence	5337.0	3.0
550.L3S137.s.3.sequence	4409.0	4.0
550.L3S129.s.3.sequence	4291.0	13.0
550.L5S41.s.5.sequence	7238.0	9.0
550.L4S130.s.4.sequence	41488.0	21.0
550.L4S154.s.4.sequence	30928.0	16.0
550.L3S25.s.3.sequence	5610.0	17.0
550.L3S240.s.3.sequence	5053.0	12.0
550.L3S285.s.3.sequence	6062.0	8.0
550.L3S245.s.3.sequence	4115.0	10.0
550.L3S114.s.3.sequence	4128.0	1.0
550.L3S21.s.3.sequence	4216.0	4.0
550.L2S109.s.2.sequence	20305.0	7.0
550.L3S300.s.3.sequence	5999.0	2.0
550.L2S237.s.2.sequence	15605.0	2.0
550.L2S317.s.2.sequence	15028.0	8.0
550.L3S1.s.3.sequence	6443.0	11.0
550.L2S340.s.2.sequence	8026.0	2.0
550.L3S336.s.3.sequence	5949.0	9.0
550.L3S166.s.3.sequence	3542.0	5.0
550.L3S63.s.3.sequence	4245.0	8.0
550.L4S100.s.4.sequence	35936.0	54.0
550.L5S71.s.5.sequence	4740.0	7.0
550.L3S145.s.3.sequence	3861.0	1.0
550.L2S206.s.2.sequence	19305.0	32.0
550.L4S59.s.4.sequence	49281.0	13.0
550.L2S374.s.2.sequence	17538.0	16.0
550.L2S300.s.2.sequence	13765.0	4.0
550.L3S149.s.3.sequence	3431.0	59.0
550.L4S173.s.4.sequence	27267.0	424.0
550.L2S97.s.2.sequence	22490.0	16.0
550.L3S241.s.3.sequence	5298.0	20.0
550.L3S218.s.3.sequence	5146.0	1.0
550.L3S76.s.3.sequence	4358.0	19.0
550.L3S158.s.3.sequence	3110.0	3.0
550.L4S215.s.4.sequence	25381.0	181.0
550.L4S54.s.4.sequence	40602.0	11.0
550.L5S34.s.5.sequence	4274.0	5.0
550.L3S130.s.3.sequence	2205.0	14.0
550.L3S333.s.3.sequence	4946.0	13.0
550.L3S226.s.3.sequence	5353.0	5.0
550.L3S233.s.3.sequence	4211.0	30.0
550.L5S62.s.5.sequence	6180.0	6.0
550.L2S360.s.2.sequence	19773.0	42.0
550.L3S48.s.3.sequence	5789.0	14.0
550.L4S239.s.4.sequence	26778.0	38.0
550.L5S59.s.5.sequence	5260.0	3.0
550.L2S154.s.2.sequence	16384.0	9.0
550.L2S234.s.2.sequence	14950.0	6.0
550.L3S217.s.3.sequence	6341.0	9.0
550.L3S35.s.3.sequence	4834.0	52.0
550.L3S255.s.3.sequence	5231.0	34.0
550.L3S307.s.3.sequence	5061.0	8.0
550.L3S99.s.3.sequence	3734.0	13.0
550.L3S237.s.3.sequence	3261.0	28.0
550.L3S330.s.3.sequence	5896.0	10.0
550.L3S222.s.3.sequence	6022.0	9.0
550.L3S37.s.3.sequence	5476.0	11.0
550.L3S30.s.3.sequence	5126.0	24.0
550.L4S282.s.4.sequence	28867.0	19.0
550.L4S285.s.4.sequence	23420.0	538.0
550.L5S37.s.5.sequence	4998.0	13.0
550.L5S54.s.5.sequence	4746.0	8.0
550.L5S143.s.5.sequence	8492.0	2.0
550.L5S26.s.5.sequence	5447.0	5.0
550.L3S93.s.3.sequence	4803.0	3.0
550.L3S2.s.3.sequence	5499.0	7.0
550.L3S223.s.3.sequence	4909.0	3.0
550.L3S318.s.3.sequence	5116.0	13.0
550.L3S207.s.3.sequence	4675.0	8.0
550.L3S225.s.3.sequence	4782.0	8.0
550.L3S249.s.3.sequence	4789.0	11.0
550.L3S263.s.3.sequence	5744.0	9.0
550.L3S197.s.3.sequence	5147.0	3.0
550.L4S131.s.4.sequence	43894.0	26.0
550.L2S337.s.2.sequence	13731.0	14.0
550.L2S277.s.2.sequence	17165.0	2.0
550.L2S376.s.2.sequence	24769.0	33.0
550.L2S236.s.2.sequence	10549.0	5.0
550.L3S292.s.3.sequence	5527.0	4.0
550.L3S271.s.3.sequence	5199.0	6.0
550.L3S120.s.3.sequence	4481.0	4.0
550.L5S40.s.5.sequence	5340.0	5.0
550.L2S276.s.2.sequence	20377.0	7.0
550.L3S38.s.3.sequence	5717.0	2.0
550.L5S20.s.5.sequence	6024.0	5.0
550.L2S322.s.2.sequence	15868.0	2.0
550.L3S322.s.3.sequence	4663.0	13.0
550.L3S79.s.3.sequence	6373.0	9.0
550.L3S26.s.3.sequence	5907.0	7.0
550.L3S176.s.3.sequence	3503.0	5.0
550.L3S357.s.3.sequence	4314.0	6.0
550.L4S212.s.4.sequence	932.0	2.0
550.L4S115.s.4.sequence	51345.0	28.0
550.L5S64.s.5.sequence	6471.0	17.0
550.L6S125.s.6.sequence	35421.0	8.0
550.L2S127.s.2.sequence	19047.0	6.0
550.L3S19.s.3.sequence	5966.0	7.0
550.L3S238.s.3.sequence	5327.0	5.0
550.L5S47.s.5.sequence	4779.0	7.0
550.L3S47.s.3.sequence	6017.0	5.0
550.L3S24.s.3.sequence	4692.0	7.0
550.L3S71.s.3.sequence	5110.0	4.0
550.L3S97.s.3.sequence	3772.0	20.0
550.L5S38.s.5.sequence	2755.0	11.0
550.L2S260.s.2.sequence	14552.0	16.0
550.L3S171.s.3.sequence	3428.0	14.0
550.L3S74.s.3.sequence	3270.0	6.0
550.L2S221.s.2.sequence	20316.0	15.0
550.L3S315.s.3.sequence	5336.0	12.0
550.L5S23.s.5.sequence	4105.0	7.0
550.L2S348.s.2.sequence	13300.0	86.0
550.L2S354.s.2.sequence	16859.0	8.0
550.L5S22.s.5.sequence	6099.0	8.0
550.L2S250.s.2.sequence	18152.0	7.0
550.L3S94.s.3.sequence	5383.0	1.0
550.L3S355.s.3.sequence	5008.0	12.0
550.L3S40.s.3.sequence	4928.0	3.0
550.L3S36.s.3.sequence	3724.0	2.0
550.L3S365.s.3.sequence	4684.0	12.0
550.L3S100.s.3.sequence	3611.0	8.0
550.L4S79.s.4.sequence	57779.0	6.0
550.L1S334.s.1.sequence	34689.0	3.0
550.L2S252.s.2.sequence	15989.0	13.0
550.L2S138.s.2.sequence	18491.0	17.0
550.L2S57.s.2.sequence	31534.0	4.0
550.L2S332.s.2.sequence	24430.0	2.0
550.L2S248.s.2.sequence	22857.0	1.0
550.L2S282.s.2.sequence	18404.0	8.0
550.L2S349.s.2.sequence	11111.0	9.0
550.L2S239.s.2.sequence	18747.0	1.0
550.L2S240.s.2.sequence	27464.0	12.0
550.L2S132.s.2.sequence	19945.0	17.0
550.L2S309.s.2.sequence	7322.0	7.0
550.L2S149.s.2.sequence	15853.0	4.0
550.L2S104.s.2.sequence	22589.0	5.0
550.L2S295.s.2.sequence	10658.0	1.0
550.L2S353.s.2.sequence	12241.0	20.0
550.L2S307.s.2.sequence	11001.0	6.0
550.L2S245.s.2.sequence	16058.0	4.0
550.L3S372.s.3.sequence	4469.0	8.0
550.L3S31.s.3.sequence	5222.0	7.0
550.L3S373.s.3.sequence	4372.0	1.0
550.L3S32.s.3.sequence	4875.0	1.0
550.L3S86.s.3.sequence	5920.0	11.0
550.L3S134.s.3.sequence	3264.0	3.0
550.L3S200.s.3.sequence	5661.0	7.0
550.L3S216.s.3.sequence	5490.0	14.0
550.L3S81.s.3.sequence	4764.0	10.0
550.L3S374.s.3.sequence	6442.0	7.0
550.L3S370.s.3.sequence	4747.0	34.0
550.L3S380.s.3.sequence	6637.0	2.0
550.L3S234.s.3.sequence	4682.0	14.0
550.L3S329.s.3.sequence	8627.0	2.0
550.L3S22.s.3.sequence	4748.0	4.0
550.L3S75.s.3.sequence	6146.0	4.0
550.L3S188.s.3.sequence	1037.0	1.0
550.L3S206.s.3.sequence	2944.0	7.0
550.L3S85.s.3.sequence	3877.0	4.0
550.L3S90.s.3.sequence	5419.0	3.0
550.L3S50.s.3.sequence	5156.0	8.0
550.L3S7.s.3.sequence	6020.0	1.0
550.L3S27.s.3.sequence	5718.0	11.0
550.L3S196.s.3.sequence	4135.0	8.0
550.L3S317.s.3.sequence	4841.0	14.0
550.L3S128.s.3.sequence	3450.0	5.0
550.L3S68.s.3.sequence	3911.0	4.0
550.L3S111.s.3.sequence	5030.0	1.0
550.L3S119.s.3.sequence	3748.0	10.0
550.L3S262.s.3.sequence	4747.0	4.0
550.L3S244.s.3.sequence	5031.0	10.0
550.L3S163.s.3.sequence	3800.0	5.0
550.L3S227.s.3.sequence	4022.0	1.0
550.L3S117.s.3.sequence	4133.0	6.0
550.L3S165.s.3.sequence	2530.0	1.0
550.L3S11.s.3.sequence	5652.0	3.0
550.L3S186.s.3.sequence	3709.0	5.0
550.L3S199.s.3.sequence	5435.0	2.0
550.L3S28.s.3.sequence	4360.0	11.0
550.L3S70.s.3.sequence	5717.0	12.0
550.L3S34.s.3.sequence	6097.0	2.0
550.L3S369.s.3.sequence	5213.0	6.0
550.L4S77.s.4.sequence	43187.0	11.0
550.L4S146.s.4.sequence	36610.0	196.0
550.L4S221.s.4.sequence	29731.0	3.0
550.L4S139.s.4.sequence	41568.0	137.0
550.L4S21.s.4.sequence	32598.0	16.0
550.L4S140.s.4.sequence	32255.0	12.0
550.L4S180.s.4.sequence	37977.0	17.0
550.L4S254.s.4.sequence	33868.0	19.0
550.L4S230.s.4.sequence	26819.0	20.0
550.L5S102.s.5.sequence	12023.0	2.0
550.L5S286.s.5.sequence	10784.0	2.0
550.L5S148.s.5.sequence	7442.0	4.0
550.L5S193.s.5.sequence	9178.0	6.0
550.L5S227.s.5.sequence	7633.0	3.0
550.L5S241.s.5.sequence	9244.0	2.0
550.L5S104.s.5.sequence	9998.0	6.0
550.L5S174.s.5.sequence	8480.0	2.0
550.L5S272.s.5.sequence	11987.0	1.0
550.L5S127.s.5.sequence	10230.0	11.0
550.L5S187.s.5.sequence	9670.0	5.0
550.L5S245.s.5.sequence	7604.0	1.0
550.L5S166.s.5.sequence	9802.0	1.0
550.L5S235.s.5.sequence	7823.0	1.0
550.L5S114.s.5.sequence	8718.0	5.0
550.L5S134.s.5.sequence	9791.0	4.0
550.L5S118.s.5.sequence	12562.0	2.0
550.L5S105.s.5.sequence	9593.0	1.0
550.L5S247.s.5.sequence	8547.0	3.0
550.L5S28.s.5.sequence	4219.0	4.0
550.L5S239.s.5.sequence	8468.0	4.0
550.L5S160.s.5.sequence	9914.0	21.0
550.L5S138.s.5.sequence	8493.0	5.0
550.L5S281.s.5.sequence	7715.0	1.0
550.L5S121.s.5.sequence	8631.0	2.0
550.L5S182.s.5.sequence	9359.0	3.0
550.L5S50.s.5.sequence	5030.0	7.0
550.L5S110.s.5.sequence	9556.0	10.0
550.L5S42.s.5.sequence	6603.0	4.0
550.L5S39.s.5.sequence	4187.0	7.0
550.L5S278.s.5.sequence	10322.0	1.0
550.L5S215.s.5.sequence	9995.0	2.0
550.L5S3.s.5.sequence	5625.0	4.0
550.L5S225.s.5.sequence	8460.0	4.0
550.L5S250.s.5.sequence	7691.0	1.0
550.L5S111.s.5.sequence	11199.0	5.0
550.L5S100.s.5.sequence	9545.0	4.0
550.L5S212.s.5.sequence	12249.0	1.0
550.L5S216.s.5.sequence	8843.0	3.0
550.L5S254.s.5.sequence	8789.0	1.0
550.L5S162.s.5.sequence	9385.0	1.0
550.L5S133.s.5.sequence	8655.0	1.0
550.L5S158.s.5.sequence	12010.0	6.0
550.L5S238.s.5.sequence	10499.0	3.0
550.L5S237.s.5.sequence	10766.0	2.0
550.L5S253.s.5.sequence	8396.0	1.0
550.L5S256.s.5.sequence	8963.0	1.0
550.L5S25.s.5.sequence	7043.0	8.0
550.L5S163.s.5.sequence	8880.0	3.0
550.L5S101.s.5.sequence	10328.0	5.0
550.L5S117.s.5.sequence	9423.0	1.0
550.L5S204.s.5.sequence	9365.0	3.0
550.L5S268.s.5.sequence	7896.0	1.0
550.L5S191.s.5.sequence	10946.0	7.0
550.L5S69.s.5.sequence	6624.0	3.0
550.L5S128.s.5.sequence	9594.0	2.0
550.L5S202.s.5.sequence	9636.0	2.0
550.L5S231.s.5.sequence	7597.0	1.0
550.L5S189.s.5.sequence	10333.0	7.0
550.L5S280.s.5.sequence	9749.0	4.0
550.L5S173.s.5.sequence	8811.0	3.0
550.L5S183.s.5.sequence	10766.0	4.0
550.L5S113.s.5.sequence	10240.0	1.0
550.L5S142.s.5.sequence	11141.0	4.0
550.L5S220.s.5.sequence	9041.0	6.0
550.L5S132.s.5.sequence	9560.0	1.0
550.L5S150.s.5.sequence	8758.0	7.0
550.L5S129.s.5.sequence	8975.0	2.0
550.L5S224.s.5.sequence	10407.0	2.0
550.L5S116.s.5.sequence	9379.0	5.0
550.L5S240.s.5.sequence	8516.0	3.0
550.L5S126.s.5.sequence	10460.0	5.0
550.L5S251.s.5.sequence	9705.0	4.0
550.L5S35.s.5.sequence	5444.0	3.0
550.L5S255.s.5.sequence	8320.0	1.0
550.L5S106.s.5.sequence	8184.0	6.0
550.L5S195.s.5.sequence	9065.0	2.0
550.L5S279.s.5.sequence	8722.0	1.0
550.L5S181.s.5.sequence	9296.0	1.0
550.L5S243.s.5.sequence	7662.0	1.0
550.L5S261.s.5.sequence	8447.0	1.0
550.L5S131.s.5.sequence	7713.0	8.0
550.L5S203.s.5.sequence	9247.0	2.0
550.L5S172.s.5.sequence	8499.0	8.0
550.L5S177.s.5.sequence	9640.0	1.0
550.L5S107.s.5.sequence	6456.0	8.0
550.L5S152.s.5.sequence	11820.0	4.0
550.L5S188.s.5.sequence	11015.0	1.0
550.L5S159.s.5.sequence	11425.0	4.0
550.L5S180.s.5.sequence	9438.0	9.0
550.L5S262.s.5.sequence	11039.0	3.0
550.L5S179.s.5.sequence	11748.0	3.0
550.L5S232.s.5.sequence	8929.0	8.0
550.L5S175.s.5.sequence	9838.0	7.0
550.L5S135.s.5.sequence	10683.0	4.0
550.L5S103.s.5.sequence	10749.0	8.0
550.L5S190.s.5.sequence	9854.0	7.0
550.L5S269.s.5.sequence	7144.0	1.0
550.L5S122.s.5.sequence	8701.0	1.0
550.L5S275.s.5.sequence	10556.0	3.0
550.L5S115.s.5.sequence	10263.0	9.0
550.L5S36.s.5.sequence	4495.0	10.0
550.L5S169.s.5.sequence	7943.0	4.0
550.L5S161.s.5.sequence	9364.0	5.0
550.L5S211.s.5.sequence	8607.0	1.0
550.L5S197.s.5.sequence	9686.0	8.0
550.L5S48.s.5.sequence	5033.0	8.0
550.L5S185.s.5.sequence	8749.0	4.0
550.L5S99.s.5.sequence	8797.0	2.0
550.L5S147.s.5.sequence	7749.0	3.0
550.L5S140.s.5.sequence	7645.0	1.0
550.L5S112.s.5.sequence	11452.0	13.0
550.L5S123.s.5.sequence	7834.0	5.0
550.L5S17.s.5.sequence	5890.0	13.0
550.L5S156.s.5.sequence	9160.0	2.0
550.L5S266.s.5.sequence	10561.0	2.0
550.L5S136.s.5.sequence	11238.0	4.0
550.L5S108.s.5.sequence	7240.0	7.0
550.L5S178.s.5.sequence	8411.0	10.0
550.L5S157.s.5.sequence	9255.0	1.0
550.L5S199.s.5.sequence	10972.0	5.0
550.L5S201.s.5.sequence	9834.0	9.0
550.L5S176.s.5.sequence	8864.0	4.0
550.L5S14.s.5.sequence	6047.0	6.0
550.L5S222.s.5.sequence	11123.0	4.0
550.L5S124.s.5.sequence	5869.0	3.0
550.L5S13.s.5.sequence	5531.0	17.0
550.L5S155.s.5.sequence	7638.0	1.0
550.L5S265.s.5.sequence	8216.0	1.0
550.L5S229.s.5.sequence	10810.0	4.0
550.L5S274.s.5.sequence	10288.0	1.0
550.L5S285.s.5.sequence	9387.0	1.0
550.L5S67.s.5.sequence	4962.0	2.0
550.L5S29.s.5.sequence	5011.0	2.0
550.L5S206.s.5.sequence	9263.0	6.0
550.L6S18.s.6.sequence	30550.0	6.0
550.L6S26.s.6.sequence	37637.0	3.0
550.L6S172.s.6.sequence	59803.0	15.0
550.L6S8.s.6.sequence	39728.0	9.0
550.L6S50.s.6.sequence	29733.0	5.0
550.L6S242.s.6.sequence	52317.0	14.0
550.L6S277.s.6.sequence	32647.0	6.0
550.L6S214.s.6.sequence	31370.0	4.0
550.L6S305.s.6.sequence	34554.0	1.0
550.L6S175.s.6.sequence	42796.0	8.0
550.L6S77.s.6.sequence	26830.0	6.0
550.L6S143.s.6.sequence	35694.0	5.0
550.L6S128.s.6.sequence	36667.0	4.0
550.L6S86.s.6.sequence	28089.0	15.0
550.L6S248.s.6.sequence	31824.0	1.0
550.L6S60.s.6.sequence	29767.0	7.0
550.L6S226.s.6.sequence	34944.0	10.0
550.L6S131.s.6.sequence	34269.0	5.0
550.L6S89.s.6.sequence	36970.0	9.0
550.L6S24.s.6.sequence	35367.0	4.0
550.L6S254.s.6.sequence	36252.0	4.0
550.L6S118.s.6.sequence	44182.0	14.0
550.L6S98.s.6.sequence	44736.0	14.0
550.L6S32.s.6.sequence	41223.0	9.0
550.L6S217.s.6.sequence	39995.0	8.0
550.L6S223.s.6.sequence	38428.0	4.0
550.L6S247.s.6.sequence	31721.0	1.0
550.L6S116.s.6.sequence	38221.0	6.0
550.L6S54.s.6.sequence	27944.0	6.0
550.L6S5.s.6.sequence	29488.0	2.0
550.L6S137.s.6.sequence	39047.0	5.0
550.L6S140.s.6.sequence	28210.0	1.0
550.L6S149.s.6.sequence	35624.0	8.0
550.L6S219.s.6.sequence	26655.0	8.0
550.L6S1.s.6.sequence	42073.0	13.0
550.L6S127.s.6.sequence	45343.0	8.0
550.L6S65.s.6.sequence	35055.0	8.0
550.L6S35.s.6.sequence	29796.0	10.0
550.L6S229.s.6.sequence	33030.0	2.0
550.L6S112.s.6.sequence	56541.0	14.0
550.L6S121.s.6.sequence	38573.0	12.0
550.L6S152.s.6.sequence	34417.0	4.0
550.L6S4.s.6.sequence	37244.0	3.0
550.L6S188.s.6.sequence	38234.0	3.0
550.L6S323.s.6.sequence	39317.0	71.0
550.L6S265.s.6.sequence	27498.0	1.0
550.L6S93.s.6.sequence	33759.0	5.0
550.L6S130.s.6.sequence	25838.0	6.0
550.L6S44.s.6.sequence	31260.0	13.0
550.L6S136.s.6.sequence	42824.0	9.0
550.L6S134.s.6.sequence	30996.0	3.0
550.L6S311.s.6.sequence	35182.0	2.0
550.L6S310.s.6.sequence	34828.0	2.0
550.L6S139.s.6.sequence	36062.0	2.0
550.L6S34.s.6.sequence	31223.0	1.0
550.L6S146.s.6.sequence	32370.0	2.0
550.L6S213.s.6.sequence	36859.0	3.0
550.L6S290.s.6.sequence	28809.0	9.0
550.L6S167.s.6.sequence	31456.0	12.0
550.L6S95.s.6.sequence	32005.0	4.0
550.L6S74.s.6.sequence	31189.0	3.0
550.L6S30.s.6.sequence	36060.0	2.0
550.L6S185.s.6.sequence	35176.0	9.0
550.L6S184.s.6.sequence	37984.0	13.0
550.L6S174.s.6.sequence	35289.0	2.0
550.L6S168.s.6.sequence	32094.0	19.0
550.L6S292.s.6.sequence	42527.0	3.0
550.L6S129.s.6.sequence	37830.0	9.0
550.L6S113.s.6.sequence	48434.0	3.0
550.L6S20.s.6.sequence	31617.0	1.0
550.L6S117.s.6.sequence	50217.0	1.0
550.L6S73.s.6.sequence	29259.0	8.0
550.L6S293.s.6.sequence	33748.0	6.0
550.L6S240.s.6.sequence	32857.0	1.0
550.L6S291.s.6.sequence	32670.0	4.0
550.L6S88.s.6.sequence	37383.0	7.0
550.L6S52.s.6.sequence	25155.0	6.0
550.L6S313.s.6.sequence	32272.0	11.0
550.L6S22.s.6.sequence	43727.0	4.0
550.L6S9.s.6.sequence	37150.0	15.0
550.L6S227.s.6.sequence	33314.0	1.0
550.L6S47.s.6.sequence	32890.0	5.0
550.L6S126.s.6.sequence	50969.0	5.0
550.L6S36.s.6.sequence	30363.0	4.0
550.L6S84.s.6.sequence	32803.0	6.0
550.L6S59.s.6.sequence	39146.0	12.0
550.L6S100.s.6.sequence	39506.0	10.0
550.L6S66.s.6.sequence	31049.0	4.0
550.L6S67.s.6.sequence	39521.0	13.0
550.L6S80.s.6.sequence	34026.0	10.0
550.L6S278.s.6.sequence	35287.0	3.0
550.L6S233.s.6.sequence	34932.0	3.0
550.L6S235.s.6.sequence	32817.0	10.0
550.L6S271.s.6.sequence	28645.0	3.0
550.L6S85.s.6.sequence	28079.0	11.0
550.L6S253.s.6.sequence	35085.0	4.0
550.L6S132.s.6.sequence	36389.0	1.0
550.L6S40.s.6.sequence	31423.0	6.0
550.L6S90.s.6.sequence	37524.0	13.0
550.L6S316.s.6.sequence	34511.0	2.0
550.L6S208.s.6.sequence	30502.0	8.0
550.L6S280.s.6.sequence	39318.0	9.0
550.L6S31.s.6.sequence	45761.0	1.0
550.L6S10.s.6.sequence	31046.0	4.0
550.L6S123.s.6.sequence	36587.0	2.0
550.L6S257.s.6.sequence	31758.0	1.0
550.L6S281.s.6.sequence	32386.0	2.0
550.L6S180.s.6.sequence	43127.0	1.0
550.L6S45.s.6.sequence	29698.0	9.0
550.L6S79.s.6.sequence	35327.0	2.0
550.L6S23.s.6.sequence	32452.0	4.0
550.L6S41.s.6.sequence	29627.0	2.0
550.L6S156.s.6.sequence	32747.0	1.0
550.L6S255.s.6.sequence	30587.0	1.0
550.L6S237.s.6.sequence	35716.0	5.0
550.L6S164.s.6.sequence	35445.0	14.0
550.L6S58.s.6.sequence	35322.0	7.0
550.L6S234.s.6.sequence	37249.0	4.0
550.L6S270.s.6.sequence	33902.0	4.0
550.L6S306.s.6.sequence	29354.0	4.0
550.L6S148.s.6.sequence	35799.0	3.0
550.L6S138.s.6.sequence	43820.0	3.0
550.L6S314.s.6.sequence	35199.0	3.0
550.L6S135.s.6.sequence	44563.0	13.0
550.L6S245.s.6.sequence	30005.0	7.0
550.L6S124.s.6.sequence	35896.0	1.0
550.L6S215.s.6.sequence	36693.0	1.0
550.L6S294.s.6.sequence	34871.0	1.0
550.L6S289.s.6.sequence	37503.0	8.0
550.L6S236.s.6.sequence	32906.0	3.0
550.L6S222.s.6.sequence	34753.0	1.0
550.L6S216.s.6.sequence	35280.0	2.0
550.L6S92.s.6.sequence	33323.0	1.0
550.L6S104.s.6.sequence	43379.0	4.0
550.L6S176.s.6.sequence	36801.0	6.0
550.L6S81.s.6.sequence	30938.0	10.0
550.L6S260.s.6.sequence	30788.0	1.0
550.L6S75.s.6.sequence	34066.0	8.0
550.L6S53.s.6.sequence	35117.0	9.0
550.L6S97.s.6.sequence	41149.0	15.0
550.L6S110.s.6.sequence	46246.0	9.0
550.L6S153.s.6.sequence	35455.0	13.0
550.L6S209.s.6.sequence	36407.0	5.0
550.L6S6.s.6.sequence	42003.0	14.0
550.L6S14.s.6.sequence	33899.0	3.0
550.L6S29.s.6.sequence	33129.0	3.0
550.L6S122.s.6.sequence	45648.0	7.0
550.L6S13.s.6.sequence	33832.0	4.0
550.L6S272.s.6.sequence	31164.0	2.0
550.L6S212.s.6.sequence	33677.0	1.0
550.L6S141.s.6.sequence	35671.0	5.0
550.L6S267.s.6.sequence	33396.0	3.0
550.L6S87.s.6.sequence	31187.0	9.0
550.L6S206.s.6.sequence	33426.0	3.0
550.L6S120.s.6.sequence	41142.0	11.0
550.L6S186.s.6.sequence	35134.0	5.0
550.L6S154.s.6.sequence	31176.0	5.0
550.L6S105.s.6.sequence	39161.0	6.0
550.L6S49.s.6.sequence	33439.0	3.0
550.L6S55.s.6.sequence	35967.0	12.0
550.L6S38.s.6.sequence	32065.0	5.0
550.L6S258.s.6.sequence	29674.0	3.0
550.L6S307.s.6.sequence	33946.0	8.0
550.L6S170.s.6.sequence	45013.0	5.0
550.L6S241.s.6.sequence	33609.0	5.0
550.L6S78.s.6.sequence	48181.0	6.0
550.L6S11.s.6.sequence	28604.0	4.0
550.L6S296.s.6.sequence	32871.0	2.0
550.L6S312.s.6.sequence	33135.0	4.0
550.L6S69.s.6.sequence	27123.0	7.0
550.L6S195.s.6.sequence	30380.0	18.0
550.L6S239.s.6.sequence	30823.0	4.0
550.L6S17.s.6.sequence	41605.0	7.0
550.L6S264.s.6.sequence	35026.0	2.0
550.L6S187.s.6.sequence	34255.0	1.0
550.L6S76.s.6.sequence	30376.0	9.0
550.L6S284.s.6.sequence	32102.0	3.0
550.L6S72.s.6.sequence	28632.0	23.0
550.L6S251.s.6.sequence	28608.0	9.0
550.L6S287.s.6.sequence	33369.0	5.0
550.L6S7.s.6.sequence	32563.0	14.0
550.L6S321.s.6.sequence	36596.0	3.0
550.L6S28.s.6.sequence	31506.0	3.0
550.L6S256.s.6.sequence	34928.0	1.0
550.L6S230.s.6.sequence	31732.0	5.0
550.L6S308.s.6.sequence	33905.0	8.0
550.L6S119.s.6.sequence	39677.0	15.0
550.L6S228.s.6.sequence	29512.0	3.0
550.L6S37.s.6.sequence	31277.0	7.0
550.L6S171.s.6.sequence	32292.0	5.0
550.L6S25.s.6.sequence	34239.0	11.0
550.L6S103.s.6.sequence	45591.0	13.0
550.L6S203.s.6.sequence	32085.0	3.0
550.L6S150.s.6.sequence	33773.0	11.0
550.L6S71.s.6.sequence	28806.0	6.0
550.L6S109.s.6.sequence	39458.0	9.0
550.L6S70.s.6.sequence	31799.0	10.0
550.L6S48.s.6.sequence	33279.0	8.0
550.L6S191.s.6.sequence	44922.0	19.0
550.L6S51.s.6.sequence	34418.0	1.0
550.L6S107.s.6.sequence	40515.0	5.0
550.L6S304.s.6.sequence	33141.0	6.0
550.L6S39.s.6.sequence	36428.0	7.0
550.L6S177.s.6.sequence	50081.0	9.0
550.L6S151.s.6.sequence	34897.0	6.0
550.L6S163.s.6.sequence	36609.0	2.0
550.L6S181.s.6.sequence	34845.0	6.0
550.L6S68.s.6.sequence	28821.0	8.0
550.L6S327.s.6.sequence	36332.0	13.0
550.L6S115.s.6.sequence	36632.0	1.0
550.L6S218.s.6.sequence	31127.0	5.0
550.L6S286.s.6.sequence	32668.0	2.0
550.L6S111.s.6.sequence	46067.0	12.0
550.L6S179.s.6.sequence	36769.0	5.0
550.L6S166.s.6.sequence	34624.0	8.0
550.L6S83.s.6.sequence	37351.0	12.0
550.L6S101.s.6.sequence	42342.0	4.0
550.L6S102.s.6.sequence	42321.0	8.0
550.L6S231.s.6.sequence	35561.0	1.0
550.L6S210.s.6.sequence	30166.0	6.0
550.L6S21.s.6.sequence	32509.0	7.0
550.L6S114.s.6.sequence	35835.0	4.0
550.L6S252.s.6.sequence	30187.0	14.0
550.L6S142.s.6.sequence	28659.0	6.0
550.L6S42.s.6.sequence	36791.0	17.0
550.L6S285.s.6.sequence	36003.0	8.0
550.L6S232.s.6.sequence	32126.0	1.0
550.L6S299.s.6.sequence	32018.0	4.0
550.L6S94.s.6.sequence	33296.0	5.0
550.L6S99.s.6.sequence	43428.0	8.0
550.L6S246.s.6.sequence	37462.0	6.0
550.L6S298.s.6.sequence	35409.0	2.0
550.L6S309.s.6.sequence	32617.0	2.0
550.L6S2.s.6.sequence	34894.0	4.0
550.L6S207.s.6.sequence	37148.0	1.0
550.L6S322.s.6.sequence	36191.0	26.0
550.L6S33.s.6.sequence	34200.0	3.0
550.L6S205.s.6.sequence	33625.0	6.0
550.L6S3.s.6.sequence	30933.0	6.0
550.L6S162.s.6.sequence	34652.0	2.0
550.L6S159.s.6.sequence	38613.0	8.0
550.L6S173.s.6.sequence	31428.0	4.0
550.L6S145.s.6.sequence	35679.0	4.0
550.L6S165.s.6.sequence	29556.0	12.0
550.L6S63.s.6.sequence	38390.0	9.0
550.L6S261.s.6.sequence	31209.0	1.0
