	N	N_genus
550.L6S104.s.6.sequence	43379.0	1.0
550.L2S246.s.2.sequence	23821.0	4.0
550.L4S282.s.4.sequence	28867.0	9.0
550.L3S140.s.3.sequence	3572.0	5.0
550.L4S85.s.4.sequence	45772.0	37.0
550.L4S142.s.4.sequence	33954.0	15.0
550.L4S204.s.4.sequence	33924.0	2.0
550.L2S311.s.2.sequence	12888.0	2.0
550.L2S262.s.2.sequence	15706.0	6.0
550.L4S59.s.4.sequence	49281.0	15.0
550.L1S302.s.1.sequence	45845.0	3.0
550.L4S199.s.4.sequence	41719.0	3.0
550.L4S79.s.4.sequence	57779.0	1.0
550.L4S15.s.4.sequence	52294.0	21.0
550.L2S105.s.2.sequence	21568.0	48.0
550.L3S137.s.3.sequence	4409.0	6.0
550.L3S105.s.3.sequence	3854.0	1.0
550.L3S86.s.3.sequence	5920.0	4.0
550.L4S82.s.4.sequence	48529.0	9.0
550.L4S164.s.4.sequence	41904.0	13.0
550.L4S241.s.4.sequence	41320.0	125.0
550.L4S259.s.4.sequence	29654.0	41.0
550.L2S164.s.2.sequence	15888.0	6.0
550.L2S120.s.2.sequence	19688.0	11.0
550.L4S224.s.4.sequence	29251.0	10.0
550.L4S118.s.4.sequence	35657.0	9.0
550.L3S328.s.3.sequence	5271.0	5.0
550.L2S130.s.2.sequence	20383.0	11.0
550.L3S4.s.3.sequence	4852.0	3.0
550.L1S328.s.1.sequence	57318.0	1.0
550.L3S75.s.3.sequence	6146.0	1.0
550.L3S292.s.3.sequence	5527.0	7.0
550.L2S366.s.2.sequence	12875.0	12.0
550.L4S75.s.4.sequence	44666.0	35.0
550.L2S152.s.2.sequence	19473.0	40.0
550.L3S89.s.3.sequence	5141.0	4.0
550.L3S90.s.3.sequence	5419.0	1.0
550.L2S336.s.2.sequence	15543.0	14.0
550.L2S235.s.2.sequence	20036.0	7.0
550.L2S255.s.2.sequence	17804.0	5.0
550.L2S151.s.2.sequence	19866.0	32.0
550.L2S188.s.2.sequence	18912.0	12.0
550.L4S236.s.4.sequence	25826.0	20.0
550.L2S145.s.2.sequence	21532.0	11.0
550.L4S92.s.4.sequence	51028.0	38.0
550.L4S34.s.4.sequence	55112.0	4.0
550.L3S216.s.3.sequence	5490.0	1.0
550.L3S367.s.3.sequence	4800.0	3.0
550.L4S279.s.4.sequence	36165.0	10.0
550.L3S297.s.3.sequence	5843.0	19.0
550.L3S94.s.3.sequence	5383.0	2.0
550.L4S214.s.4.sequence	37946.0	9.0
550.L1S218.s.1.sequence	49802.0	3.0
550.L1S210.s.1.sequence	40875.0	3.0
550.L2S294.s.2.sequence	15851.0	17.0
550.L2S382.s.2.sequence	20194.0	1.0
550.L3S103.s.3.sequence	3703.0	6.0
550.L2S156.s.2.sequence	15114.0	35.0
550.L2S292.s.2.sequence	16872.0	10.0
550.L4S52.s.4.sequence	44346.0	35.0
550.L4S149.s.4.sequence	37664.0	2.0
550.L4S248.s.4.sequence	33523.0	16.0
550.L4S275.s.4.sequence	30442.0	6.0
550.L4S228.s.4.sequence	29647.0	6.0
550.L1S285.s.1.sequence	44252.0	3.0
550.L4S169.s.4.sequence	38977.0	10.0
550.L4S287.s.4.sequence	34053.0	3.0
550.L4S258.s.4.sequence	38199.0	16.0
550.L2S184.s.2.sequence	19691.0	10.0
550.L4S64.s.4.sequence	42716.0	1.0
550.L2S365.s.2.sequence	13454.0	24.0
550.L3S223.s.3.sequence	4909.0	2.0
550.L4S129.s.4.sequence	50583.0	1.0
550.L4S10.s.4.sequence	51901.0	15.0
550.L2S158.s.2.sequence	14755.0	21.0
550.L1S301.s.1.sequence	38684.0	1.0
550.L3S21.s.3.sequence	4216.0	2.0
550.L3S53.s.3.sequence	4718.0	1.0
550.L2S293.s.2.sequence	18421.0	5.0
550.L3S84.s.3.sequence	5231.0	1.0
550.L1S326.s.1.sequence	40134.0	4.0
550.L1S212.s.1.sequence	36796.0	1.0
550.L4S106.s.4.sequence	45538.0	2.0
550.L2S165.s.2.sequence	17124.0	75.0
550.L4S176.s.4.sequence	31537.0	4.0
550.L1S197.s.1.sequence	42787.0	6.0
550.L3S312.s.3.sequence	6264.0	1.0
550.L4S286.s.4.sequence	33742.0	2.0
550.L1S258.s.1.sequence	36233.0	1.0
550.L3S350.s.3.sequence	5152.0	3.0
550.L5S68.s.5.sequence	5334.0	1.0
550.L4S209.s.4.sequence	45048.0	33.0
550.L3S321.s.3.sequence	5304.0	3.0
550.L3S39.s.3.sequence	4232.0	2.0
550.L2S273.s.2.sequence	18156.0	7.0
550.L4S66.s.4.sequence	44908.0	32.0
550.L4S130.s.4.sequence	41488.0	23.0
550.L2S170.s.2.sequence	18960.0	30.0
550.L4S269.s.4.sequence	35072.0	18.0
550.L4S263.s.4.sequence	32833.0	7.0
550.L3S225.s.3.sequence	4782.0	1.0
550.L4S188.s.4.sequence	34883.0	2.0
550.L4S161.s.4.sequence	38131.0	27.0
550.L2S181.s.2.sequence	20371.0	5.0
550.L2S196.s.2.sequence	18534.0	5.0
550.L2S132.s.2.sequence	19945.0	10.0
550.L3S358.s.3.sequence	5041.0	8.0
550.L4S178.s.4.sequence	33726.0	4.0
550.L3S15.s.3.sequence	6162.0	6.0
550.L3S349.s.3.sequence	5076.0	7.0
550.L3S173.s.3.sequence	3442.0	1.0
550.L5S36.s.5.sequence	4495.0	2.0
550.L3S206.s.3.sequence	2944.0	2.0
550.L3S265.s.3.sequence	4575.0	4.0
550.L4S68.s.4.sequence	49021.0	25.0
550.L3S44.s.3.sequence	5110.0	4.0
550.L4S283.s.4.sequence	30176.0	8.0
550.L4S189.s.4.sequence	34831.0	7.0
550.L2S363.s.2.sequence	14308.0	2.0
550.L3S357.s.3.sequence	4314.0	3.0
550.L2S124.s.2.sequence	19184.0	5.0
550.L2S348.s.2.sequence	13300.0	1.0
550.L4S80.s.4.sequence	67750.0	22.0
550.L4S49.s.4.sequence	40428.0	3.0
550.L3S368.s.3.sequence	5767.0	2.0
550.L5S72.s.5.sequence	5956.0	2.0
550.L3S362.s.3.sequence	4582.0	5.0
550.L4S70.s.4.sequence	29103.0	12.0
550.L4S55.s.4.sequence	41942.0	38.0
550.L4S158.s.4.sequence	38937.0	17.0
550.L3S79.s.3.sequence	6373.0	5.0
550.L2S142.s.2.sequence	19810.0	9.0
550.L2S157.s.2.sequence	16474.0	27.0
550.L3S14.s.3.sequence	4838.0	1.0
550.L4S114.s.4.sequence	46241.0	19.0
550.L3S300.s.3.sequence	5999.0	2.0
550.L2S352.s.2.sequence	16515.0	3.0
550.L1S294.s.1.sequence	48531.0	1.0
550.L5S26.s.5.sequence	5447.0	1.0
550.L2S108.s.2.sequence	23865.0	29.0
550.L3S198.s.3.sequence	6215.0	4.0
550.L1S177.s.1.sequence	40059.0	2.0
550.L4S179.s.4.sequence	36102.0	12.0
550.L3S13.s.3.sequence	4283.0	5.0
550.L2S244.s.2.sequence	13528.0	3.0
550.L2S369.s.2.sequence	19895.0	12.0
550.L5S24.s.5.sequence	5868.0	3.0
550.L4S144.s.4.sequence	43606.0	4.0
550.L2S231.s.2.sequence	16308.0	4.0
550.L3S111.s.3.sequence	5030.0	2.0
550.L1S256.s.1.sequence	32356.0	2.0
550.L2S190.s.2.sequence	18140.0	3.0
550.L4S112.s.4.sequence	39133.0	6.0
550.L3S172.s.3.sequence	2799.0	1.0
550.L4S231.s.4.sequence	30308.0	27.0
550.L5S34.s.5.sequence	4274.0	1.0
550.L3S339.s.3.sequence	4520.0	2.0
550.L3S332.s.3.sequence	4226.0	9.0
550.L2S314.s.2.sequence	17003.0	5.0
550.L4S185.s.4.sequence	42938.0	7.0
550.L2S121.s.2.sequence	17246.0	3.0
550.L2S291.s.2.sequence	16530.0	4.0
550.L2S261.s.2.sequence	13133.0	6.0
550.L2S364.s.2.sequence	10248.0	8.0
550.L4S65.s.4.sequence	54866.0	25.0
550.L3S320.s.3.sequence	5574.0	11.0
550.L4S33.s.4.sequence	61019.0	26.0
550.L2S234.s.2.sequence	14950.0	1.0
550.L3S187.s.3.sequence	3353.0	3.0
550.L3S330.s.3.sequence	5896.0	2.0
550.L2S207.s.2.sequence	17093.0	44.0
550.L4S86.s.4.sequence	45188.0	4.0
550.L3S354.s.3.sequence	5113.0	2.0
550.L4S270.s.4.sequence	31219.0	8.0
550.L3S222.s.3.sequence	6022.0	3.0
550.L4S38.s.4.sequence	45084.0	1.0
550.L3S284.s.3.sequence	6620.0	5.0
550.L2S249.s.2.sequence	20330.0	8.0
550.L1S207.s.1.sequence	40946.0	1.0
550.L2S169.s.2.sequence	15003.0	3.0
550.L3S236.s.3.sequence	5752.0	5.0
550.L2S194.s.2.sequence	22116.0	5.0
550.L3S317.s.3.sequence	4841.0	3.0
550.L3S97.s.3.sequence	3772.0	20.0
550.L1S289.s.1.sequence	51680.0	4.0
550.L3S112.s.3.sequence	5010.0	1.0
550.L4S87.s.4.sequence	45072.0	13.0
550.L3S131.s.3.sequence	2850.0	14.0
550.L2S128.s.2.sequence	14284.0	6.0
550.L3S122.s.3.sequence	4624.0	3.0
550.L3S270.s.3.sequence	5038.0	5.0
550.L4S191.s.4.sequence	40427.0	15.0
550.L3S191.s.3.sequence	4488.0	1.0
550.L4S113.s.4.sequence	55569.0	50.0
550.L4S83.s.4.sequence	50179.0	5.0
550.L2S224.s.2.sequence	25409.0	24.0
550.L2S358.s.2.sequence	12983.0	10.0
550.L4S78.s.4.sequence	49130.0	36.0
550.L1S257.s.1.sequence	29036.0	1.0
550.L4S29.s.4.sequence	42284.0	25.0
550.L3S30.s.3.sequence	5126.0	2.0
550.L2S302.s.2.sequence	12346.0	2.0
550.L4S43.s.4.sequence	36873.0	11.0
550.L3S36.s.3.sequence	3724.0	3.0
550.L4S251.s.4.sequence	25621.0	2.0
550.L4S81.s.4.sequence	55452.0	23.0
550.L2S299.s.2.sequence	12237.0	3.0
550.L1S190.s.1.sequence	35439.0	2.0
550.L4S181.s.4.sequence	30323.0	3.0
550.L1S310.s.1.sequence	42728.0	1.0
550.L3S311.s.3.sequence	5249.0	7.0
550.L2S149.s.2.sequence	15853.0	3.0
550.L3S239.s.3.sequence	4533.0	3.0
550.L4S234.s.4.sequence	26491.0	70.0
550.L3S268.s.3.sequence	5219.0	1.0
550.L4S51.s.4.sequence	44113.0	7.0
550.L3S241.s.3.sequence	5298.0	7.0
550.L3S61.s.3.sequence	4038.0	2.0
550.L2S168.s.2.sequence	18112.0	36.0
550.L2S126.s.2.sequence	20093.0	15.0
550.L2S324.s.2.sequence	10898.0	2.0
550.L4S151.s.4.sequence	31192.0	26.0
550.L2S187.s.2.sequence	21389.0	17.0
550.L4S242.s.4.sequence	24142.0	12.0
550.L1S323.s.1.sequence	36776.0	1.0
550.L4S27.s.4.sequence	53490.0	6.0
550.L3S279.s.3.sequence	5575.0	3.0
550.L3S315.s.3.sequence	5336.0	11.0
550.L2S203.s.2.sequence	14959.0	8.0
550.L3S251.s.3.sequence	4353.0	10.0
550.L2S275.s.2.sequence	16347.0	7.0
550.L1S304.s.1.sequence	46558.0	1.0
550.L2S162.s.2.sequence	18605.0	8.0
550.L3S258.s.3.sequence	5734.0	3.0
846.Fagna24102011Soil4B3	222578.0	150.0
846.Fagna24102011Soil4A2	233524.0	171.0
846.Fagna24102011Soil15B2	235076.0	211.0
846.Fagna24102011Soil15C1	169647.0	47.0
846.Fagna24102011Soil12A4	201875.0	83.0
846.Fagna24102011Soil14C3	190929.0	171.0
846.Fagna24102011Soil14A2	176158.0	191.0
846.Fagna24102011Soil14B4	212745.0	110.0
846.Fagna24102011Soil4C1	136617.0	102.0
846.Fagna24102011Soil15C2	170438.0	159.0
846.Fagna24102011Soil15A3	157511.0	99.0
846.Fagna24102011Soil14B1	186049.0	187.0
846.Fagna24102011Soil4C2	214678.0	102.0
846.Fagna24102011Soil4A4	142352.0	33.0
846.Fagna24102011Soil12C2	221758.0	280.0
846.Fagna24102011Soil15A1	186800.0	214.0
846.Fagna24102011Soil14C2	231962.0	117.0
846.Fagna24102011Soil4B1	231407.0	101.0
846.Fagna24102011Soil12B2	211136.0	194.0
846.Fagna24102011Soil12A2	222896.0	207.0
846.Fagna24102011Soil12C1	228177.0	290.0
846.Fagna24102011Soil14C1	185587.0	113.0
846.Fagna24102011Soil4A1	222217.0	272.0
846.Fagna24102011Soil12C4	226759.0	109.0
846.Fagna24102011Soil12B4	180657.0	166.0
846.Fagna24102011Soil4B4	159819.0	94.0
846.Fagna24102011Soil14B3	171537.0	216.0
846.Fagna24102011Soil4A3	227388.0	220.0
846.Fagna24102011Soil15B3	158809.0	113.0
846.Fagna24102011Soil14B2	181708.0	260.0
846.Fagna24102011Soil12B1	162242.0	49.0
846.Fagna24102011Soil14A4	165413.0	159.0
846.Fagna24102011Soil4C3	188579.0	87.0
846.Fagna24102011Soil15C3	236572.0	163.0
846.Fagna24102011Soil12A3	197982.0	112.0
846.Fagna24102011Soil15A2	158333.0	82.0
846.Fagna24102011Soil15A4	157829.0	74.0
846.Fagna24102011Soil15C4	243092.0	98.0
846.Fagna24102011Soil15B4	150406.0	59.0
846.Fagna24102011Soil14A3	212494.0	228.0
846.Fagna24102011Soil14C4	181924.0	88.0
846.Fagna24102011Soil12B3	198877.0	249.0
846.Fagna24102011Soil4B2	158618.0	148.0
846.Fagna24102011Soil12A1	219453.0	260.0
846.Fagna24102011Soil15B1	208987.0	186.0
846.Fagna24102011Soil12C3	219607.0	210.0
846.Fagna24102011Soil14A1	184572.0	55.0
846.Fagna24102011Soil4C4	174504.0	117.0
895.Puhimau.soil.3	32849.0	1.0
895.Puhimau.mat.3	11410.0	2.0
895.Puhimau.mat.2	23182.0	2.0
1039.I.Fundao.HB	192044.0	212.0
1039.P.Abraao.SB	91094.0	3.0
1039.P.Massambaba.HA	171692.0	134.0
1039.P.Massambaba.SB	120370.0	1.0
1039.L.Jacarepia.HB	149564.0	150.0
1039.I.Fundao.SA	98527.0	3.0
1039.P.Abraao.HA	349710.0	343.0
1039.P.Massambaba.SA.1.4	132596.0	142.0
1039.I.Fundao.SB	113129.0	10.0
1039.P.Dois.Rios.SB	104687.0	10.0
1039.P.Dois.Rios.SA.1.7	215022.0	166.0
1039.L.Vermelha.HC	125478.0	87.0
1039.L.Vermelha.SB	123393.0	6.0
1039.I.Fundao.SB.7.8	155536.0	152.0
1039.L.Vermelha.SC.2.3	153064.0	119.0
1039.L.Jacarepia.SA	85464.0	16.0
1039.P.Massambaba.SA	113047.0	2.0
1039.L.Vermelha.SA	150094.0	28.0
1039.P.Dois.Rios.SA	117031.0	8.0
1039.L.Jacarepia.SB.1.6	117876.0	118.0
1039.P.Abraao.SA.1.4	170885.0	126.0
1039.L.Jacarepia.SB	128787.0	26.0
2080.S57D3700	20199.0	1.0
2080.S30D215	27088.0	5.0
2080.S24D365	22495.0	67.0
2080.S16D765	26043.0	1.0
2080.S79D740	28202.0	8.0
2080.S79D240	27847.0	1.0
2080.S39D5329	26332.0	6.0
2080.S63D435	25339.0	1.0
2080.S26D350.400	24175.0	1.0
2080.S16D90	23141.0	5.0
2080.S24D35	23913.0	1.0
2080.S60D5450	28145.0	1.0
2080.S16D2165	23504.0	1.0
2080.S60D5450.2	23757.0	1.0
2080.S71D2500	22469.0	2.0
2080.S39D435	23825.0	11.0
2080.S33D60.85	31932.0	3.0
723.C11.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	101539.0	71.0
723.IC3.S2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	6556.0	2474.0
723.AcidCtrl3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	441098.0	615.0
723.C10.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	29418.0	1.0
723.AcidCtrl2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	95629.0	2385.0
723.C6.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	93598.0	12.0
723.AcidMid2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	127570.0	696.0
723.C7.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	133958.0	2725.0
723.IC1.S1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	576667.0	41.0
723.C7.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	135977.0	42.0
723.C6.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	22150.0	1066.0
723.IC2.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	144196.0	19091.0
723.C6.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	175276.0	523.0
723.IC3.S3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	133621.0	36.0
723.IC1.S3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	185212.0	4078.0
723.AcidLow3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	161998.0	8677.0
723.IC3.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	83867.0	1072.0
723.C10.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	139889.0	21.0
723.IC1.S2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	51143.0	5824.0
723.C11.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	33197.0	1.0
723.C8.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	283937.0	36.0
723.C10.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	98648.0	12.0
723.C7.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	153275.0	52.0
723.IC2.S2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	232213.0	96.0
723.AcidCtrl2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	1131569.0	2970.0
723.IC2.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	64639.0	62.0
723.AcidMid1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	155749.0	13.0
723.C9.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	128459.0	20.0
723.C8.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	146569.0	208.0
723.IC1.S2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	214578.0	3090.0
723.C11.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	62581.0	7.0
723.C10.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	863513.0	409.0
723.C8.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	1071519.0	82.0
723.C7.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	93247.0	189.0
723.IC2.S3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	333741.0	2349.0
723.AcidMid1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	105186.0	329.0
723.AcidCtrl3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	100625.0	13.0
723.C10.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	10914.0	4.0
723.AcidMid3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	87591.0	34.0
723.AcidMid3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	253151.0	46.0
723.C6.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	89438.0	185.0
723.C6.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	1298111.0	102251.0
723.AcidLow2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	119884.0	13.0
723.AcidLow2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	80468.0	104.0
723.C9.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	27708.0	1.0
723.IC3.S1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	197989.0	236.0
723.IC4.S1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	43821.0	155.0
723.IC4.S2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	34635.0	471.0
723.C11.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	21653.0	1.0
723.C9.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	23262.0	2.0
723.IC2.S1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	805806.0	59.0
723.C11.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	2858.0	2.0
723.C2.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	57.0	1.0
723.C7.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	1029062.0	96.0
723.C8.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	97212.0	106.0
723.C11.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	607694.0	70.0
723.C11.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	25462.0	559.0
723.IC4.S3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	400423.0	311.0
723.C8.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	149654.0	47.0
723.AcidCtrl1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	119780.0	25.0
723.IC3.S2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	136021.0	3915.0
723.IC3.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	54991.0	154.0
723.AcidCtrl1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	252931.0	1234.0
723.IC4.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	29280.0	234.0
723.IC1.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	102554.0	23716.0
723.IC4.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	113468.0	9388.0
723.C10.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	42748.0	2.0
723.C9.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	126470.0	2638.0
723.C7.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	208247.0	18.0
723.C11.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	166387.0	59.0
723.IC4.S2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	42760.0	43.0
723.C9.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	91487.0	3.0
723.AcidLow1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	133686.0	300.0
723.C8.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	88622.0	334.0
723.AcidLow3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	89189.0	252.0
723.C9.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	21442.0	1.0
723.IC1.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	60993.0	14.0
723.C9.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	19229.0	3.0
723.C7.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	154075.0	4293.0
723.C7.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	113633.0	131.0
723.C10.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	32642.0	218.0
723.C9.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	126016.0	168.0
723.C8.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	81143.0	1498.0
723.C8.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	122218.0	45.0
723.AcidLow1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	22891.0	7.0
723.IC2.S2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	418398.0	2800.0
10145.7th.1C	156863.0	1.0
10145.NB.3C	26333.0	97.0
10145.WB.5A	299342.0	1.0
10145.3rd.3.5A	139476.0	6.0
10145.NB.4A	79114.0	1.0
10145.NB.1A	102331.0	7.0
10145.7th.5B	253642.0	1.0
10145.2nd.3C.SO	257012.0	7.0
10145.3rd.4A	102616.0	4.0
10145.3rd.3B	90437.0	41.0
10145.3rd.3A	102826.0	33.0
10145.7th.2B	44810.0	7.0
10145.WB.3B	153205.0	7.0
10145.NB.4B	143681.0	11.0
10145.2nd.1A.SO	102598.0	2.0
10145.7th.4B	32117.0	85.0
10145.7th.2A	41971.0	13.0
10145.3rd.2C	91030.0	15.0
10145.2nd.1C.SO	145731.0	3.0
10145.3rd.1C	203296.0	6.0
10145.WB.3C	152261.0	6.0
10145.7th.3C	69510.0	80.0
10145.2nd.5B	79460.0	2.0
10145.WB.4B	93361.0	4.0
10145.WB.4A	204080.0	1.0
10145.WB.4C	191471.0	4.0
10145.NB.5A	206362.0	2.0
10145.NB.5B	226871.0	1.0
10145.3rd.5C	245555.0	1.0
10145.2nd.2A.SO	170655.0	5.0
10145.3rd.3.5B	184079.0	4.0
10145.2nd.2B.SO	142001.0	2.0
10145.3rd.1A	56581.0	19.0
10145.7th.5A	236498.0	3.0
10145.7th.1B	137508.0	4.0
10145.7th.5C	186117.0	1.0
10145.7th.3.5A	68129.0	11.0
10145.3rd.3.5C	135878.0	2.0
10145.NB.1C	83070.0	11.0
10145.3rd.4B	154533.0	25.0
10145.NB.1B	76937.0	29.0
10145.3rd.2B	53196.0	1.0
10145.3rd.1B	8352.0	15.0
10145.WB.1C	4010.0	74.0
10145.7th.4A	33306.0	1.0
10145.2nd.1C	41249.0	28.0
10145.2nd.3B.SO	131984.0	2.0
10145.3rd.2A	75105.0	2.0
10145.NB.5C	244450.0	1.0
10145.2nd.2C.SO	120192.0	1.0
10145.7th.1A	158423.0	3.0
632.Tar.sand.2	147562.0	436.0
632.Agricultural.soil.wheat	194725.0	142.0
632.Temperate.rain.forest	141189.0	2571.0
632.Arctic.Tundra.2	135743.0	45.0
632.Wetland.soil	75366.0	47.0
632.Agricultural.soil.soy	608287.0	395.0
632.Boreal.coniferous.forest	189085.0	1875.0
632.Arctic.Tundra.1	112277.0	49.0
632.Tar.sand.1	211714.0	40.0
632.Temperate.deciduous.forest	120070.0	137.0
632.Northern.peatlands	152906.0	103.0
958.O.28	71473.0	1.0
958.N.28	12809.0	5.0
958.O.01	86346.0	1.0
958.O.19	70561.0	1.0
809.PLRP6.70	226103.0	960.0
