	N	N_genus
638.VAN45.120210.1	544637.0	4.0
638.FRX7.120910.2	593535.0	3.0
1198.SWE16.KBB1.SS1.5	237679.0	1.0
945.P10.C6.lane3.NoIndex.L003	21229.0	1.0
945.P10.D9.lane3.NoIndex.L003	25033.0	1.0
945.P10.C5.lane3.NoIndex.L003	31935.0	6.0
945.P11.B12.lane3.NoIndex.L003	22040.0	5.0
945.P1.G1.lane2.NoIndex.L002	34765.0	1.0
945.P10.B8.lane3.NoIndex.L003	22422.0	13.0
945.P11.A8.lane3.NoIndex.L003	20698.0	13.0
945.P9.E4.lane3.NoIndex.L003	21197.0	1.0
945.P10.G3.lane3.NoIndex.L003	27153.0	1.0
945.P12.G1.lane3.NoIndex.L003	21746.0	22.0
945.P9.H8.lane3.NoIndex.L003	23220.0	1.0
945.P11.B5.lane3.NoIndex.L003	22450.0	19.0
945.P10.H4.lane3.NoIndex.L003	24107.0	4.0
945.P12.B4.lane3.NoIndex.L003	26423.0	6.0
945.P11.B10.lane3.NoIndex.L003	24170.0	12.0
945.P11.E9.lane3.NoIndex.L003	19397.0	8.0
945.P11.A7.lane3.NoIndex.L003	23848.0	6.0
945.P14.A12.lane3.NoIndex.L003	19084.0	17.0
945.P4.F5.lane2.NoIndex.L002	66680.0	1.0
945.P11.E7.lane3.NoIndex.L003	25533.0	1.0
945.P11.G10.lane3.NoIndex.L003	23253.0	1.0
945.P12.H3.lane3.NoIndex.L003	22816.0	7.0
945.P12.C4.lane3.NoIndex.L003	17929.0	2.0
945.P12.D2.lane3.NoIndex.L003	21344.0	12.0
945.P11.F6.lane3.NoIndex.L003	24776.0	13.0
945.P10.H11.lane3.NoIndex.L003	23501.0	5.0
945.P10.C10.lane3.NoIndex.L003	24882.0	2.0
945.P14.F11.lane3.NoIndex.L003	26245.0	10.0
945.P11.C10.lane3.NoIndex.L003	17231.0	11.0
945.P12.H1.lane3.NoIndex.L003	16454.0	8.0
945.P11.H1.lane3.NoIndex.L003	25851.0	1.0
945.P11.H5.lane3.NoIndex.L003	23304.0	1.0
945.P11.B11.lane3.NoIndex.L003	19588.0	20.0
945.P9.F12.lane3.NoIndex.L003	20421.0	1.0
945.P11.E11.lane3.NoIndex.L003	18492.0	10.0
945.P10.E10.lane3.NoIndex.L003	27988.0	9.0
945.P11.D6.lane3.NoIndex.L003	21274.0	5.0
945.P14.F12.lane3.NoIndex.L003	25547.0	6.0
945.P11.H6.lane3.NoIndex.L003	28202.0	8.0
945.P11.G7.lane3.NoIndex.L003	22204.0	30.0
945.P11.B7.lane3.NoIndex.L003	26554.0	17.0
945.P9.E6.lane3.NoIndex.L003	27619.0	1.0
945.P12.B3.lane3.NoIndex.L003	24920.0	6.0
945.P10.A10.lane3.NoIndex.L003	26106.0	7.0
945.P11.D9.lane3.NoIndex.L003	27338.0	1.0
945.P1.E12.lane2.NoIndex.L002	27245.0	4.0
945.P11.G5.lane3.NoIndex.L003	29033.0	13.0
945.P11.D3.lane3.NoIndex.L003	28994.0	9.0
945.P9.C11.lane3.NoIndex.L003	25828.0	1.0
945.P11.H7.lane3.NoIndex.L003	24717.0	2.0
945.P10.H9.lane3.NoIndex.L003	26793.0	10.0
945.P12.A4.lane3.NoIndex.L003	18265.0	2.0
945.P12.D4.lane3.NoIndex.L003	21266.0	1.0
945.P10.D5.lane3.NoIndex.L003	19749.0	1.0
945.P10.F8.lane3.NoIndex.L003	23116.0	7.0
945.P12.E4.lane3.NoIndex.L003	22928.0	1.0
945.P7.E9.lane2.NoIndex.L002	39280.0	1.0
945.P12.B1.lane3.NoIndex.L003	22174.0	11.0
945.P11.A2.lane3.NoIndex.L003	21088.0	1.0
945.P10.G6.lane3.NoIndex.L003	28269.0	6.0
945.P11.B3.lane3.NoIndex.L003	29260.0	8.0
945.P9.B10.lane3.NoIndex.L003	24553.0	1.0
945.P10.H7.lane3.NoIndex.L003	26384.0	1.0
945.P9.F10.lane3.NoIndex.L003	20654.0	1.0
945.P7.C8.lane2.NoIndex.L002	44022.0	1.0
945.P10.B4.lane3.NoIndex.L003	32843.0	4.0
945.P9.F7.lane3.NoIndex.L003	21392.0	1.0
945.P14.H12.lane3.NoIndex.L003	20746.0	12.0
945.P14.E9.lane3.NoIndex.L003	23319.0	3.0
945.P11.G11.lane3.NoIndex.L003	18907.0	11.0
945.P14.G12.lane3.NoIndex.L003	24716.0	4.0
945.P12.C3.lane3.NoIndex.L003	26120.0	14.0
945.P14.C12.lane3.NoIndex.L003	25711.0	20.0
945.P10.E8.lane3.NoIndex.L003	18785.0	1.0
945.P10.B9.lane3.NoIndex.L003	22769.0	1.0
945.P11.F5.lane3.NoIndex.L003	23069.0	5.0
945.P12.C2.lane3.NoIndex.L003	27243.0	3.0
945.P10.H3.lane3.NoIndex.L003	25474.0	4.0
945.P10.A4.lane3.NoIndex.L003	29010.0	8.0
945.P14.D10.lane3.NoIndex.L003	25959.0	9.0
945.P14.B11.lane3.NoIndex.L003	19196.0	13.0
945.P10.F5.lane3.NoIndex.L003	26226.0	1.0
945.P11.G8.lane3.NoIndex.L003	22984.0	17.0
945.P10.E5.lane3.NoIndex.L003	26034.0	13.0
945.P14.B12.lane3.NoIndex.L003	33478.0	6.0
945.P11.C6.lane3.NoIndex.L003	19683.0	9.0
945.P10.A7.lane3.NoIndex.L003	32371.0	6.0
945.P10.F6.lane3.NoIndex.L003	25558.0	4.0
945.P12.E3.lane3.NoIndex.L003	18440.0	15.0
945.P9.B8.lane3.NoIndex.L003	19087.0	4.0
945.P10.B7.lane3.NoIndex.L003	30928.0	6.0
945.P11.E5.lane3.NoIndex.L003	17727.0	1.0
945.P12.D3.lane3.NoIndex.L003	25701.0	11.0
945.P14.E11.lane3.NoIndex.L003	23320.0	8.0
945.P11.C12.lane3.NoIndex.L003	25080.0	11.0
945.P6.B8.lane2.NoIndex.L002	45717.0	2.0
945.P11.F1.lane3.NoIndex.L003	18170.0	28.0
945.P11.H12.lane3.NoIndex.L003	18488.0	2.0
945.P11.A10.lane3.NoIndex.L003	22178.0	22.0
945.P12.G3.lane3.NoIndex.L003	22490.0	1.0
945.P12.F1.lane3.NoIndex.L003	30041.0	7.0
945.P14.D12.lane3.NoIndex.L003	21629.0	12.0
945.P14.C11.lane3.NoIndex.L003	27133.0	6.0
945.P11.A11.lane3.NoIndex.L003	21939.0	43.0
945.P11.H9.lane3.NoIndex.L003	22251.0	5.0
945.P11.D12.lane3.NoIndex.L003	24479.0	9.0
945.P12.A2.lane3.NoIndex.L003	21888.0	9.0
945.P11.A6.lane3.NoIndex.L003	44602.0	1.0
945.P14.B10.lane3.NoIndex.L003	25642.0	5.0
945.P14.C10.lane3.NoIndex.L003	31142.0	4.0
945.P11.E8.lane3.NoIndex.L003	26349.0	6.0
945.P14.G11.lane3.NoIndex.L003	27457.0	9.0
945.P10.C12.lane3.NoIndex.L003	17129.0	1.0
1038.MF2.2	116144.0	1.0
722.NP2.7.s.8.1.sequence	120652.0	1.0
722.NP2.3.s.3.1.sequence	94413.0	1.0
990.KA3F.E.12	176846.0	1.0
990.KA1F.E.07	87511.0	1.0
990.KA3U.B.20	115753.0	1.0
990.KA3U.E.20	144823.0	1.0
990.KA1F.B.16	128887.0	2.0
990.KA1F.B.14	176416.0	1.0
990.KA1U.D.13	431670.0	2.0
990.KA1F.B.24	135528.0	1.0
990.KA3F.E.02	176006.0	2.0
990.KA1U.E.16	199316.0	1.0
990.KA1F.A.18	165057.0	1.0
990.KA1U.B.01	82053.0	1.0
990.KA2U.A.15	88957.0	1.0
990.KA1U.B.11	125259.0	1.0
990.KA2F.D.07	324585.0	1.0
990.KA2U.A.08	88347.0	1.0
990.KA1U.D.12	96560.0	1.0
990.KA2U.B.11	92598.0	1.0
990.KA1U.A.17	143292.0	2.0
990.KA1F.A.19	120821.0	1.0
990.KA3F.E.24	60907.0	1.0
990.KA1U.D.21	70835.0	1.0
990.KA1U.D.23	111754.0	1.0
990.KA2F.D.17	94311.0	1.0
990.KA2F.D.25	101390.0	1.0
990.KA2U.D.08	59457.0	1.0
990.KA3F.E.10	57689.0	1.0
990.KA1U.E.14	76436.0	1.0
990.KA1F.E.21	78504.0	1.0
990.KA2F.B.12	90023.0	1.0
990.KA2F.D.22	101332.0	3.0
990.KA2U.A.14	60994.0	2.0
990.KA2F.D.14	127313.0	1.0
990.KA3F.C.14	380657.0	1.0
990.KA3F.C.10	144653.0	1.0
990.KA1F.B.17	204763.0	1.0
990.KA3U.E.13	130489.0	1.0
990.KA3F.C.05	166014.0	1.0
990.KA1U.A.23	126863.0	1.0
990.KA1F.E.10	136659.0	1.0
990.KA1F.C.25	75424.0	1.0
990.KA3F.E.09	155448.0	1.0
990.KA2F.A.22	62164.0	1.0
990.KA3F.E.11	295993.0	1.0
990.KA1F.E.16	76926.0	1.0
990.KA2F.C.22	140079.0	1.0
990.KA3U.B.08	110570.0	1.0
990.KA1U.D.24	129470.0	2.0
990.KA2F.E.22	130746.0	1.0
990.KA3U.D.15	157171.0	1.0
990.KA1F.E.08	110989.0	1.0
990.KA1U.D.18	82341.0	1.0
990.KA3F.E.06	104513.0	1.0
990.KA2F.E.24	87170.0	1.0
990.KA2U.A.05	105909.0	1.0
990.KA3F.D.19	82659.0	1.0
990.KA3U.E.19	110499.0	1.0
990.KA1U.C.18	91713.0	1.0
990.KA1U.E.01	67311.0	1.0
990.KA3U.E.06	88722.0	1.0
2382.SH004.C1.RH.2.8.r1.leav.6.11.lane8.NoIndex.L008.sequences	110795.0	1.0
2382.MU002.C3.HA.3.690.gp.9.12.lane8.NoIndex.L008.sequences	168412.0	6.0
2382.GM.181.R5.bulk.10.12.lane7.NoIndex.L007.sequences	440332.0	1.0
2382.SH007.C6.RH.1.704.leav.9.12.lane8.NoIndex.L008.sequences	124695.0	2.0
2382.GM.181.R3.bulk.10.12.lane7.NoIndex.L007.sequences	458904.0	4.0
2382.DPOO1.C1.HA.5.646.bulk.9.12.lane7.NoIndex.L007.sequences	84037.0	1.0
2382.SH005.C3.RH.3.665.gp.9.12.lane8.NoIndex.L008.sequences	275074.0	1.0
2382.GM.181.R1.root.10.12.lane7.NoIndex.L007.sequences	345826.0	2.0
2382.HE003.C181.HA.3.765.gp.9.12.lane8.NoIndex.L008.sequences	114271.0	2.0
2382.HE003.C181.HA.4.767.rhizo.9.12.lane7.NoIndex.L007.sequences	64044.0	1.0
2382.MU002.C3.HA.2.685.gp.9.12.lane8.NoIndex.L008.sequences	176260.0	3.0
2382.SH004.C1.RH.5.623.root.9.12.lane7.NoIndex.L007.sequences	234436.0	1.0
2382.GM.181.R1.gp.10.12.lane8.NoIndex.L008.sequences	183281.0	1.0
2382.SH005.C3.RH.4.270.r1.gp.9.11.lane8.NoIndex.L008.sequences	196682.0	1.0
2382.MU002.C3.HA.4.695.gp.9.12.lane8.NoIndex.L008.sequences	122982.0	1.0
2382.GM.181.R1.bulk.10.12.lane7.NoIndex.L007.sequences	483927.0	1.0
2382.HE003.C181.HA.2.756.bulk.9.12.lane7.NoIndex.L007.sequences	84559.0	1.0
2382.GM.181.R1.leav.10.12.lane8.NoIndex.L008.sequences	227239.0	2.0
2382.GM.181.R4.bulk.10.12.lane7.NoIndex.L007.sequences	450749.0	1.0
2382.RU006.C181.RH.5.800.gp.9.12.lane8.NoIndex.L008.sequences	167571.0	1.0
2382.DPOO1.C1.HA.3.640.gp.9.12.lane8.NoIndex.L008.sequences	112592.0	2.0
2382.SH008.C6.HA.1.730.gp.9.12.lane8.NoIndex.L008.sequences	230061.0	3.0
2382.HE003.C181.HA.5.775.gp.9.12.lane8.NoIndex.L008.sequences	232054.0	4.0
2382.HE003.C181.HA.4.769.leav.9.12.lane8.NoIndex.L008.sequences	132551.0	1.0
963.Iguana.57.061710.BCO.vial.268	129812.0	115.0
963.Iguana.78.051611.LAB.vial.661	129247.0	5.0
963.Iguana.164.052711.GAM.vial.763	91061.0	10.0
963.Iguana.27.052510.BCO.vial.147	82775.0	12.0
963.Iguana.79.051011.LAB.vial.626	123252.0	1.0
963.Iguana.117.051211.LAB.vial.666	90403.0	11.0
963.Iguana.S3.061211.BOH.vial.995	116438.0	1.0
963.Iguana.44.061010.SUR.vial.211	115081.0	1.0
963.Iguana.18.051710.BCO.vial.69	119844.0	1.0
963.Iguana.78.050411.LAB.vial.528	85142.0	76.0
963.Iguana.88.050711.LAB.vial.589	58767.0	136.0
963.Iguana.159.052511.SUR.vial.793	74238.0	1.0
963.Iguana.63.062410.BCO.vial.283	98054.0	45.0
963.Iguana.147.052011.LAB.vial.728	153344.0	2.0
963.Iguana.61.062310.PBP.vial.257	79146.0	21.0
963.Iguana.236.061311.BOH.vial.1000	65590.0	108.0
963.Iguana.A1.1.062010.GAM.vial.300	113899.0	5.0
963.Iguana.48.060910.HPT.vial.205	81553.0	3.0
963.Iguana.78.051211.LAB.vial.610	102540.0	1.0
963.Iguana.31.053110.BCO.vial.174	104642.0	1.0
963.Iguana.162.061111.BOH.vial.981	127314.0	5.0
963.Iguana.A1.2.042011.LAB.vial.307	119743.0	1.0
963.Iguana.36.052910.BCO.vial.125	128478.0	1.0
963.Iguana.227.061011.BOH.vial.990	105410.0	77.0
963.Iguana.A4.2.061211.BOH.vial.980	107431.0	38.0
963.Iguana.18.052810.BCO.vial.116	86739.0	1.0
963.Iguana.146.052011.LAB.vial.723	72100.0	1.0
963.Iguana.204.060611.LAB.vial.852	117096.0	10.0
963.Iguana.23.052210.BCO.vial.88	124381.0	156.0
963.Iguana.209.060711.BVP.vial.867	120814.0	3.0
963.Iguana.28.052510.BCO.vial.149	103147.0	8.0
963.Iguana.51.061010.SUR.vial.224	84957.0	38.0
963.Iguana.Ax.2.042911.HPT.vial.481d	115143.0	3.0
963.Iguana.47.060910.HPT.vial.246	106997.0	1.0
963.Iguana.151.052111.SUR.vial.737	96768.0	2.0
963.Iguana.39.053110.BCO.vial.191	97637.0	39.0
963.Iguana.54.062110.HPT.vial.260	59711.0	19.0
963.Iguana.202.060611.BOH.vial.881	104090.0	1.0
963.Iguana.37.053010.BCO.vial.182	68515.0	18.0
963.Iguana.46.060910.HPT.vial.244	66024.0	12.0
963.Iguana.168.052811.SUR.vial.800	129893.0	2.0
963.Iguana.154.052311.BOH.vial.787	3447.0	2.0
963.Iguana.154.061011.BOH.vial.921	121446.0	3.0
963.Iguana.20.052010.LAB.vial.65	109033.0	93.0
963.Iguana.19.052510.LAB.vial.91	97940.0	241.0
963.Iguana.28.061410.BCO.vial.286	87148.0	28.0
963.Iguana.12.052010.LAB.vial.84	62158.0	39.0
963.Iguana.88.051411.LAB.vial.676	130226.0	23.0
963.Iguana.223.061011.BOH.vial.920	105356.0	720.0
963.Iguana.35.052910.BCO.vial.139	112809.0	1.0
963.Iguana.18.052110.BCO.vial.83	105690.0	7.0
963.Iguana.26.052910.BCO.vial.128	68757.0	22.0
963.Iguana.161.052511.SUR.vial.762	72312.0	3.0
963.Iguana.64.062510.BCP.vial.303	74452.0	3.0
963.Iguana.S1.061011.BOH.vial.967	115128.0	2.0
963.Iguana.204.060811.LAB.vial.928	111997.0	11.0
963.Iguana.230.061211.GAM.vial.962	117732.0	2.0
963.Iguana.221.061011.BOH.vial.914	43643.0	10.0
963.Iguana.156.052511.SUR.vial.755	159525.0	1.0
963.Iguana.225.061011.SUR.vial.959	125098.0	24.0
963.Iguana.131.051611.LAB.vial.683	97836.0	3.0
963.Iguana.229.061111.SUR.vial.996	36879.0	758.0
963.Iguana.26.052310.BCO.vial.85	81256.0	41.0
550.L2S222.s.2.sequence	16519.0	5.0
550.L4S253.s.4.sequence	31235.0	14.0
550.L4S174.s.4.sequence	32345.0	2.0
550.L2S251.s.2.sequence	16432.0	6.0
550.L2S136.s.2.sequence	22789.0	6.0
550.L2S117.s.2.sequence	21506.0	10.0
550.L3S226.s.3.sequence	5353.0	1.0
550.L2S220.s.2.sequence	17731.0	11.0
550.L2S216.s.2.sequence	33595.0	13.0
550.L2S103.s.2.sequence	15824.0	10.0
550.L2S304.s.2.sequence	13138.0	2.0
550.L4S74.s.4.sequence	58632.0	2.0
550.L5S25.s.5.sequence	7043.0	6.0
550.L3S117.s.3.sequence	4133.0	2.0
550.L3S345.s.3.sequence	5389.0	10.0
550.L5S10.s.5.sequence	5925.0	1.0
550.L4S95.s.4.sequence	55673.0	26.0
550.L4S104.s.4.sequence	35174.0	2.0
550.L3S308.s.3.sequence	5571.0	3.0
550.L4S57.s.4.sequence	51573.0	6.0
550.L2S212.s.2.sequence	16847.0	5.0
550.L5S17.s.5.sequence	5890.0	5.0
550.L4S9.s.4.sequence	62267.0	16.0
550.L4S125.s.4.sequence	34218.0	12.0
550.L2S282.s.2.sequence	18404.0	1.0
550.L5S18.s.5.sequence	5624.0	1.0
550.L3S250.s.3.sequence	5261.0	2.0
550.L4S162.s.4.sequence	43582.0	6.0
550.L3S136.s.3.sequence	3524.0	3.0
550.L4S41.s.4.sequence	57328.0	4.0
550.L4S91.s.4.sequence	47117.0	2.0
550.L2S101.s.2.sequence	16390.0	8.0
550.L4S19.s.4.sequence	55835.0	1.0
550.L2S301.s.2.sequence	18821.0	1.0
550.L4S143.s.4.sequence	43890.0	6.0
550.L4S18.s.4.sequence	55211.0	2.0
550.L4S262.s.4.sequence	28274.0	2.0
550.L4S56.s.4.sequence	59125.0	23.0
550.L2S107.s.2.sequence	16005.0	5.0
550.L4S119.s.4.sequence	37666.0	14.0
550.L3S252.s.3.sequence	4183.0	2.0
550.L5S41.s.5.sequence	7238.0	2.0
550.L4S255.s.4.sequence	32243.0	9.0
550.L2S122.s.2.sequence	20086.0	6.0
550.L3S323.s.3.sequence	7789.0	7.0
550.L3S305.s.3.sequence	5751.0	1.0
550.L4S89.s.4.sequence	51816.0	84.0
550.L3S246.s.3.sequence	5416.0	1.0
550.L2S359.s.2.sequence	17288.0	2.0
550.L4S147.s.4.sequence	50456.0	16.0
550.L4S256.s.4.sequence	36119.0	5.0
550.L2S329.s.2.sequence	17291.0	6.0
550.L3S343.s.3.sequence	4528.0	1.0
550.L4S48.s.4.sequence	53918.0	13.0
550.L2S290.s.2.sequence	18699.0	2.0
550.L4S35.s.4.sequence	58535.0	9.0
550.L5S51.s.5.sequence	5376.0	3.0
550.L4S17.s.4.sequence	56556.0	16.0
550.L4S72.s.4.sequence	73538.0	9.0
550.L2S223.s.2.sequence	21643.0	9.0
550.L2S215.s.2.sequence	20303.0	4.0
550.L2S337.s.2.sequence	13731.0	2.0
550.L3S56.s.3.sequence	4613.0	1.0
550.L2S185.s.2.sequence	26120.0	9.0
550.L2S141.s.2.sequence	18880.0	3.0
550.L3S19.s.3.sequence	5966.0	2.0
550.L2S361.s.2.sequence	19606.0	19.0
550.L4S102.s.4.sequence	44043.0	20.0
550.L2S372.s.2.sequence	13608.0	5.0
550.L3S248.s.3.sequence	5488.0	5.0
550.L3S104.s.3.sequence	3881.0	1.0
550.L4S246.s.4.sequence	29205.0	6.0
550.L3S304.s.3.sequence	7274.0	5.0
550.L4S24.s.4.sequence	59966.0	5.0
550.L4S45.s.4.sequence	38909.0	7.0
550.L3S269.s.3.sequence	4776.0	2.0
550.L4S235.s.4.sequence	23845.0	17.0
550.L3S310.s.3.sequence	6227.0	2.0
550.L2S263.s.2.sequence	18126.0	3.0
550.L2S172.s.2.sequence	17902.0	12.0
550.L4S266.s.4.sequence	37291.0	15.0
550.L4S88.s.4.sequence	86128.0	7.0
550.L3S261.s.3.sequence	5390.0	4.0
550.L3S290.s.3.sequence	5300.0	5.0
550.L2S143.s.2.sequence	16933.0	17.0
550.L3S295.s.3.sequence	5649.0	8.0
550.L2S377.s.2.sequence	17692.0	1.0
550.L2S298.s.2.sequence	14917.0	1.0
550.L3S23.s.3.sequence	4947.0	2.0
550.L3S57.s.3.sequence	4819.0	1.0
550.L2S167.s.2.sequence	21596.0	16.0
550.L2S256.s.2.sequence	18512.0	5.0
550.L3S185.s.3.sequence	4247.0	2.0
550.L2S317.s.2.sequence	15028.0	1.0
550.L4S108.s.4.sequence	34306.0	2.0
550.L4S227.s.4.sequence	31311.0	9.0
550.L3S175.s.3.sequence	4292.0	4.0
550.L3S363.s.3.sequence	4706.0	2.0
550.L3S110.s.3.sequence	3508.0	3.0
550.L4S187.s.4.sequence	39947.0	11.0
550.L2S362.s.2.sequence	16240.0	5.0
550.L3S243.s.3.sequence	4241.0	1.0
550.L4S207.s.4.sequence	40747.0	6.0
550.L3S125.s.3.sequence	3658.0	1.0
550.L2S232.s.2.sequence	20128.0	8.0
550.L4S252.s.4.sequence	30788.0	3.0
550.L2S153.s.2.sequence	23884.0	13.0
550.L4S7.s.4.sequence	39455.0	10.0
550.L2S253.s.2.sequence	13599.0	5.0
550.L4S257.s.4.sequence	33997.0	12.0
550.L3S196.s.3.sequence	4135.0	4.0
550.L3S375.s.3.sequence	4152.0	1.0
550.L2S195.s.2.sequence	15839.0	5.0
550.L2S260.s.2.sequence	14552.0	4.0
550.L2S383.s.2.sequence	19195.0	1.0
550.L3S274.s.3.sequence	5058.0	4.0
550.L2S289.s.2.sequence	14172.0	4.0
550.L4S105.s.4.sequence	55677.0	19.0
550.L2S344.s.2.sequence	18029.0	3.0
550.L2S111.s.2.sequence	23257.0	4.0
550.L2S281.s.2.sequence	22371.0	1.0
550.L3S361.s.3.sequence	5592.0	2.0
550.L4S152.s.4.sequence	38452.0	12.0
550.L3S344.s.3.sequence	5404.0	2.0
550.L4S220.s.4.sequence	25267.0	18.0
550.L4S145.s.4.sequence	42544.0	1.0
550.L4S202.s.4.sequence	40292.0	12.0
550.L2S115.s.2.sequence	17336.0	9.0
550.L2S208.s.2.sequence	17940.0	2.0
550.L3S289.s.3.sequence	6857.0	1.0
550.L2S370.s.2.sequence	15394.0	10.0
550.L4S97.s.4.sequence	49659.0	5.0
550.L2S328.s.2.sequence	12820.0	2.0
550.L5S45.s.5.sequence	4878.0	2.0
550.L4S229.s.4.sequence	26561.0	56.0
550.L4S208.s.4.sequence	38630.0	8.0
550.L3S346.s.3.sequence	4502.0	6.0
550.L4S225.s.4.sequence	36502.0	3.0
550.L4S123.s.4.sequence	40102.0	5.0
550.L2S380.s.2.sequence	12459.0	3.0
550.L3S272.s.3.sequence	5460.0	9.0
550.L3S307.s.3.sequence	5061.0	1.0
550.L4S219.s.4.sequence	33589.0	7.0
550.L2S279.s.2.sequence	20478.0	3.0
550.L4S132.s.4.sequence	39027.0	3.0
550.L2S209.s.2.sequence	19433.0	12.0
550.L2S338.s.2.sequence	8945.0	2.0
550.L4S2.s.4.sequence	56377.0	3.0
550.L4S168.s.4.sequence	23002.0	1.0
550.L2S198.s.2.sequence	19798.0	9.0
550.L2S229.s.2.sequence	19001.0	4.0
550.L3S5.s.3.sequence	4808.0	5.0
550.L3S88.s.3.sequence	4900.0	1.0
550.L3S6.s.3.sequence	5467.0	2.0
550.L2S347.s.2.sequence	14304.0	5.0
550.L3S240.s.3.sequence	5053.0	1.0
550.L2S308.s.2.sequence	16321.0	3.0
550.L4S273.s.4.sequence	36713.0	32.0
550.L3S128.s.3.sequence	3450.0	3.0
550.L2S268.s.2.sequence	16495.0	7.0
550.L2S333.s.2.sequence	15290.0	4.0
550.L3S244.s.3.sequence	5031.0	1.0
550.L2S345.s.2.sequence	13272.0	4.0
550.L3S194.s.3.sequence	5676.0	2.0
550.L2S334.s.2.sequence	13370.0	3.0
550.L2S221.s.2.sequence	20316.0	2.0
550.L4S274.s.4.sequence	31362.0	10.0
550.L3S43.s.3.sequence	4889.0	1.0
550.L2S305.s.2.sequence	21766.0	2.0
550.L3S149.s.3.sequence	3431.0	2.0
550.L3S64.s.3.sequence	4192.0	2.0
550.L2S119.s.2.sequence	24081.0	7.0
550.L3S256.s.3.sequence	6555.0	3.0
550.L4S245.s.4.sequence	25330.0	2.0
550.L4S148.s.4.sequence	48012.0	3.0
550.L4S1.s.4.sequence	67343.0	14.0
550.L2S236.s.2.sequence	10549.0	2.0
550.L2S139.s.2.sequence	21581.0	8.0
550.L3S249.s.3.sequence	4789.0	3.0
550.L2S197.s.2.sequence	20223.0	11.0
550.L5S20.s.5.sequence	6024.0	1.0
550.L2S140.s.2.sequence	18969.0	7.0
550.L3S238.s.3.sequence	5327.0	1.0
550.L4S3.s.4.sequence	57263.0	1.0
550.L2S171.s.2.sequence	19474.0	4.0
550.L2S284.s.2.sequence	23993.0	1.0
550.L5S19.s.5.sequence	4698.0	2.0
550.L2S211.s.2.sequence	17181.0	7.0
550.L4S200.s.4.sequence	38536.0	15.0
550.L4S5.s.4.sequence	48796.0	13.0
550.L2S116.s.2.sequence	22902.0	6.0
550.L4S133.s.4.sequence	40325.0	13.0
550.L2S295.s.2.sequence	10658.0	3.0
550.L2S123.s.2.sequence	11948.0	5.0
550.L2S114.s.2.sequence	19887.0	1.0
550.L2S227.s.2.sequence	15727.0	4.0
550.L3S263.s.3.sequence	5744.0	3.0
550.L5S55.s.5.sequence	2175.0	1.0
550.L4S217.s.4.sequence	41275.0	2.0
550.L4S47.s.4.sequence	48345.0	5.0
550.L3S49.s.3.sequence	7235.0	4.0
550.L3S83.s.3.sequence	3962.0	6.0
550.L2S368.s.2.sequence	11854.0	6.0
550.L4S254.s.4.sequence	33868.0	4.0
550.L3S146.s.3.sequence	4537.0	4.0
550.L4S120.s.4.sequence	42818.0	15.0
550.L3S309.s.3.sequence	5186.0	2.0
550.L4S60.s.4.sequence	51588.0	15.0
550.L3S77.s.3.sequence	4808.0	4.0
550.L4S90.s.4.sequence	50893.0	3.0
550.L4S260.s.4.sequence	28976.0	11.0
550.L4S127.s.4.sequence	41807.0	4.0
550.L3S336.s.3.sequence	5949.0	4.0
550.L4S156.s.4.sequence	33350.0	3.0
550.L2S150.s.2.sequence	17890.0	11.0
550.L2S183.s.2.sequence	17828.0	6.0
550.L2S230.s.2.sequence	19266.0	3.0
550.L3S356.s.3.sequence	5200.0	2.0
550.L4S203.s.4.sequence	30195.0	7.0
550.L4S126.s.4.sequence	45162.0	2.0
550.L3S329.s.3.sequence	8627.0	1.0
550.L4S69.s.4.sequence	48073.0	3.0
550.L4S39.s.4.sequence	46409.0	16.0
550.L2S99.s.2.sequence	18955.0	6.0
550.L2S285.s.2.sequence	17248.0	2.0
550.L5S67.s.5.sequence	4962.0	1.0
550.L2S159.s.2.sequence	18952.0	4.0
550.L5S46.s.5.sequence	5197.0	2.0
550.L3S197.s.3.sequence	5147.0	1.0
550.L2S200.s.2.sequence	19924.0	4.0
550.L2S245.s.2.sequence	16058.0	2.0
550.L2S147.s.2.sequence	17505.0	6.0
550.L3S255.s.3.sequence	5231.0	6.0
550.L3S352.s.3.sequence	6138.0	3.0
550.L2S360.s.2.sequence	19773.0	6.0
550.L4S93.s.4.sequence	52692.0	3.0
550.L4S218.s.4.sequence	37298.0	8.0
550.L2S160.s.2.sequence	23883.0	4.0
550.L2S113.s.2.sequence	23918.0	62.0
550.L4S61.s.4.sequence	44244.0	8.0
550.L4S167.s.4.sequence	37876.0	4.0
550.L4S53.s.4.sequence	45605.0	8.0
550.L2S325.s.2.sequence	15405.0	2.0
550.L3S51.s.3.sequence	4786.0	1.0
550.L3S17.s.3.sequence	6653.0	3.0
550.L3S108.s.3.sequence	3597.0	1.0
550.L3S291.s.3.sequence	5052.0	7.0
550.L3S285.s.3.sequence	6062.0	4.0
550.L3S116.s.3.sequence	3641.0	1.0
550.L5S65.s.5.sequence	5257.0	1.0
550.L2S355.s.2.sequence	16925.0	6.0
550.L2S127.s.2.sequence	19047.0	2.0
550.L2S327.s.2.sequence	16670.0	2.0
550.L2S133.s.2.sequence	22326.0	3.0
550.L4S155.s.4.sequence	36129.0	7.0
550.L4S42.s.4.sequence	47144.0	4.0
550.L2S237.s.2.sequence	15605.0	4.0
