	N	N_genus
2382.SH005.C3.RH.5.273.root.9.11.lane1.NoIndex.L001.sequences	62274.0	23.0
2382.SH004.C1.RH.5.623.root.9.12.lane7.NoIndex.L007.sequences	234436.0	180.0
2382.SH008.C6.HA.1.SH008.rhizo.rhizo.9.12.lane7.NoIndex.L007.sequences	72791.0	32.0
2382.SH008.C6.HA.4.115.root.6.11.lane1.NoIndex.L001.sequences	69557.0	218.0
2382.SH005.C3.RH.4.666.bulk.9.12.lane7.NoIndex.L007.sequences	75083.0	160.0
2382.MU002.C3.HA.4.492.rhizo.4.12.lane7.NoIndex.L007.sequences	68630.0	11.0
2382.DPOO1.C1.HA.5.447.rhizo.4.12.lane7.NoIndex.L007.sequences	68469.0	2.0
2382.HE003.C181.HA.4.135.root.6.11.lane1.NoIndex.L001.sequences	75491.0	24.0
2382.SH007.C6.RH.5.722.rhizo.9.12.lane7.NoIndex.L007.sequences	79091.0	9.0
2382.SH004.C1.RH.1.403.root.4.12.lane7.NoIndex.L007.sequences	88819.0	169.0
2382.SH008.C6.HA.2.533.root.4.12.lane7.NoIndex.L007.sequences	62070.0	1075.0
2382.DPOO1.C1.HA.2.27.root.6.11.lane1.NoIndex.L001.sequences	29958.0	28.0
2382.MU002.C3.HA.5.498.root.4.12.lane7.NoIndex.L007.sequences	76105.0	21.0
2382.GM.181.R5.gp.10.12.lane8.NoIndex.L008.sequences	226440.0	46.0
2382.HE003.C181.HA.5.772.rhizo.9.12.lane7.NoIndex.L007.sequences	62916.0	21.0
2382.SH004.C1.RH.2.606.bulk.9.12.lane7.NoIndex.L007.sequences	50831.0	44.0
2382.MU002.C3.HA.5.697.rhizo.9.12.lane7.NoIndex.L007.sequences	77494.0	141.0
2382.SH008.C6.HA.1.528.root.4.12.lane7.NoIndex.L007.sequences	81031.0	79.0
2382.RU006.C181.RH.2.583.root.4.12.lane7.NoIndex.L007.sequences	76641.0	576.0
2382.SH005.C3.RH.1.451.bulk.4.12.lane7.NoIndex.L007.sequences	71452.0	89.0
2382.SH007.C6.RH.1.502.rhizo.4.12.lane7.NoIndex.L007.sequences	107647.0	162.0
2382.SH004.C1.RH.2.407.rhizo.4.12.lane7.NoIndex.L007.sequences	73927.0	46.0
2382.MU002.C3.HA.4.695.gp.9.12.lane8.NoIndex.L008.sequences	122982.0	1.0
2382.MU002.C3.HA.3.688.root.9.12.lane7.NoIndex.L007.sequences	283440.0	24.0
2382.GM.181.R1.bulk.10.12.lane7.NoIndex.L007.sequences	483927.0	1421.0
2382.HE003.C181.HA.2.756.bulk.9.12.lane7.NoIndex.L007.sequences	84559.0	47.0
2382.SH004.C1.RH.3.612.rhizo.9.12.lane7.NoIndex.L007.sequences	51383.0	25.0
2382.SH005.C3.RH.2.658.root.9.12.lane7.NoIndex.L007.sequences	170429.0	305.0
2382.RU006.C181.RH.4.795.gp.9.12.lane8.NoIndex.L008.sequences	231415.0	1.0
2382.RU006.C181.RH.1.776.bulk.9.12.lane7.NoIndex.L007.sequences	81418.0	86.0
2382.GM.181.R1.leav.10.12.lane8.NoIndex.L008.sequences	227239.0	285.0
2382.SH004.C1.RH.1.604.leav.9.12.lane8.NoIndex.L008.sequences	134798.0	1.0
2382.SH005.C3.RH.2.457.rhizo.4.12.lane7.NoIndex.L007.sequences	84904.0	86.0
2382.GM.181.R4.leav.10.12.lane8.NoIndex.L008.sequences	232327.0	1.0
2382.SH004.C1.RH.1.603.root.9.12.lane7.NoIndex.L007.sequences	51611.0	33.0
2382.SH005.C3.RH.4.468.root.4.12.lane7.NoIndex.L007.sequences	69705.0	458.0
2382.SH008.C6.HA.4.343.root.9.11.lane1.NoIndex.L001.sequences	68679.0	114.0
2382.HE003.C181.HA.2.757.rhizo.9.12.lane7.NoIndex.L007.sequences	67843.0	21.0
2382.SH008.C6.HA.5.750.gp.9.12.lane8.NoIndex.L008.sequences	215906.0	1.0
2382.SH004.C1.RH.5.421.bulk.4.12.lane7.NoIndex.L007.sequences	83716.0	78.0
2382.DPOO1.C1.HA.2.631.bulk.9.12.lane7.NoIndex.L007.sequences	86616.0	34.0
2382.HE003.C181.HA.4.368.root.9.11.lane1.NoIndex.L001.sequences	65346.0	573.0
2382.SH007.C6.RH.1.501.bulk.4.12.lane7.NoIndex.L007.sequences	78542.0	232.0
2382.HE003.C181.HA.2.758.root.9.12.lane7.NoIndex.L007.sequences	187578.0	72.0
2382.RU006.C181.RH.2.147.root.6.11.lane1.NoIndex.L001.sequences	63995.0	20.0
2382.SH008.C6.HA.4.742.rhizo.9.12.lane7.NoIndex.L007.sequences	78619.0	7.0
2382.SH004.C1.RH.3.613.root.9.12.lane7.NoIndex.L007.sequences	186909.0	46.0
2382.MU002.C3.HA.2.283.root.9.11.lane1.NoIndex.L001.sequences	61251.0	20.0
2382.SH005.C3.RH.1.253.root.9.11.lane1.NoIndex.L001.sequences	62409.0	21.0
2382.DPOO1.C1.HA.3.636.bulk.9.12.lane7.NoIndex.L007.sequences	98206.0	314.0
2382.HE003.C181.HA.5.771.bulk.9.12.lane7.NoIndex.L007.sequences	85373.0	14.0
2382.HE003.C181.HA.1.753.root.9.12.lane7.NoIndex.L007.sequences	252078.0	52.0
2382.HE003.C181.HA.1.552.rhizo.4.12.lane7.NoIndex.L007.sequences	72369.0	42.0
2382.SH005.C3.RH.2.657.rhizo.9.12.lane7.NoIndex.L007.sequences	72935.0	22.0
2382.SH004.C1.RH.4.617.rhizo.9.12.lane7.NoIndex.L007.sequences	78999.0	32.0
2382.MU002.C3.HA.5.497.rhizo.4.12.lane7.NoIndex.L007.sequences	69086.0	24.0
2382.HE003.C181.HA.2.557.rhizo.4.12.lane7.NoIndex.L007.sequences	74331.0	193.0
2382.RU006.C181.RH.3.787.rhizo.9.12.lane7.NoIndex.L007.sequences	74381.0	12.0
2382.SH005.C3.RH.3.663.root.9.12.lane7.NoIndex.L007.sequences	164476.0	20.0
2382.SH008.C6.HA.3.738.root.9.12.lane7.NoIndex.L007.sequences	231636.0	345.0
2382.SH005.C3.RH.3.463.root.4.12.lane7.NoIndex.L007.sequences	81595.0	18.0
2382.GM.181.R4.bulk.10.12.lane7.NoIndex.L007.sequences	450749.0	1088.0
2382.HE003.C181.HA.5.373.root.9.11.lane1.NoIndex.L001.sequences	62578.0	38.0
2382.RU006.C181.RH.1.378.root.9.11.lane1.NoIndex.L001.sequences	68158.0	96.0
2382.RU006.C181.RH.4.791.bulk.9.12.lane7.NoIndex.L007.sequences	90452.0	33.0
2382.SH004.C1.RH.1.203.root.9.11.lane1.NoIndex.L001.sequences	74775.0	346.0
2382.SH005.C3.RH.1.652.rhizo.9.12.lane7.NoIndex.L007.sequences	68200.0	29.0
2382.SH008.C6.HA.4.542.rhizo.4.12.lane7.NoIndex.L007.sequences	73177.0	21.0
2382.GM.181.R2.bulk.10.12.lane7.NoIndex.L007.sequences	492497.0	937.0
2382.MU002.C3.HA.5.698.root.9.12.lane7.NoIndex.L007.sequences	194244.0	141.0
2382.SH005.C3.RH.3.661.bulk.9.12.lane7.NoIndex.L007.sequences	79023.0	19.0
2382.SH004.C1.RH.3.11.r1.root.6.11.lane7.NoIndex.L007.sequences	302463.0	59.0
2382.HE003.C181.HA.2.558.root.4.12.lane7.NoIndex.L007.sequences	71256.0	53.0
2382.DPOO1.C1.HA.1.428.root.4.12.lane7.NoIndex.L007.sequences	62332.0	11.0
2382.SH008.C6.HA.1.727.rhizo.9.12.lane7.NoIndex.L007.sequences	29956.0	18.0
2382.GM.181.R1.rhizo.10.12.lane7.NoIndex.L007.sequences	453170.0	110.0
2382.SH005.C3.RH.4.667.rhizo.9.12.lane7.NoIndex.L007.sequences	83396.0	165.0
2382.SH007.C6.RH.2.707.rhizo.9.12.lane7.NoIndex.L007.sequences	74060.0	10.0
2382.GM.181.R3.root.10.12.lane7.NoIndex.L007.sequences	352125.0	2243.0
2382.MU002.C3.HA.2.67.root.6.11.lane1.NoIndex.L001.sequences	53126.0	58.0
2382.DPOO1.C1.HA.4.642.rhizo.9.12.lane7.NoIndex.L007.sequences	70808.0	26.0
2382.DPOO1.C1.HA.3.640.gp.9.12.lane8.NoIndex.L008.sequences	112592.0	2.0
2382.DPOO1.C1.HA.3.238.root.9.11.lane1.NoIndex.L001.sequences	88039.0	323.0
2382.GM.181.R5.root.10.12.lane7.NoIndex.L007.sequences	489559.0	528.0
2382.SH004.C1.RH.1.601.bulk.9.12.lane7.NoIndex.L007.sequences	53553.0	23.0
2382.HE003.C181.HA.5.139.root.6.11.lane1.NoIndex.L001.sequences	58917.0	17.0
2382.DPOO1.C1.HA.4.643.root.9.12.lane7.NoIndex.L007.sequences	52250.0	9.0
2382.HE003.C181.HA.3.131.root.6.11.lane1.NoIndex.L001.sequences	57480.0	34.0
2382.SH007.C6.RH.3.511.bulk.4.12.lane7.NoIndex.L007.sequences	75469.0	38.0
2382.SH008.C6.HA.1.728.root.9.12.lane7.NoIndex.L007.sequences	181391.0	55.0
2382.MU002.C3.HA.1.677.rhizo.9.12.lane7.NoIndex.L007.sequences	77738.0	24.0
2382.SH004.C1.RH.5.223.root.9.11.lane1.NoIndex.L001.sequences	58966.0	153.0
2382.RU006.C181.RH.4.592.rhizo.4.12.lane7.NoIndex.L007.sequences	71960.0	15.0
2382.SH008.C6.HA.1.730.gp.9.12.lane8.NoIndex.L008.sequences	230061.0	11.0
2382.SH005.C3.RH.1.453.root.4.12.lane7.NoIndex.L007.sequences	69093.0	90.0
2382.DPOO1.C1.HA.4.443.root.4.12.lane7.NoIndex.L007.sequences	77517.0	5.0
2382.DPOO1.C1.HA.5.647.rhizo.9.12.lane7.NoIndex.L007.sequences	39690.0	10.0
2382.SH007.C6.RH.2.708.root.9.12.lane7.NoIndex.L007.sequences	183850.0	97.0
2382.SH008.C6.HA.1.103.root.6.11.lane1.NoIndex.L001.sequences	76509.0	215.0
2382.SH008.C6.HA.1.328.root.9.11.lane1.NoIndex.L001.sequences	90775.0	65.0
2382.RU006.C181.RH.2.781.bulk.9.12.lane7.NoIndex.L007.sequences	100229.0	33.0
2382.SH004.C1.RH.3.611.bulk.9.12.lane7.NoIndex.L007.sequences	75220.0	57.0
2382.HE003.C181.HA.5.775.gp.9.12.lane8.NoIndex.L008.sequences	232054.0	1.0
2382.MU002.C3.HA.2.482.rhizo.4.12.r1.lane7.NoIndex.L007.sequences	74873.0	52.0
2382.GM.181.R2.root.10.12.lane7.NoIndex.L007.sequences	365302.0	378.0
2382.SH007.C6.RH.4.716.bulk.9.12.lane7.NoIndex.L007.sequences	70344.0	35.0
2382.SH004.C1.RH.5.422.rhizo.4.12.lane7.NoIndex.L007.sequences	81235.0	27.0
2382.HE003.C181.HA.1.752.rhizo.9.12.lane7.NoIndex.L007.sequences	70630.0	1.0
2382.GM.181.R5.rhizo.10.12.lane7.NoIndex.L007.sequences	453347.0	341.0
2382.RU006.C181.RH.5.598.root.4.12.lane7.NoIndex.L007.sequences	61360.0	8.0
2382.SH008.C6.HA.2.735.gp.9.12.lane8.NoIndex.L008.sequences	219537.0	1.0
2382.DPOO1.C1.HA.1.23.root.6.11.lane1.NoIndex.L001.sequences	52011.0	7.0
2382.MU002.C3.HA.2.683.root.9.12.lane7.NoIndex.L007.sequences	77946.0	8.0
2382.SH007.C6.RH.3.713.root.9.12.lane7.NoIndex.L007.sequences	216369.0	6.0
713.LS10.37	2303.0	2.0
713.LS10.32	3259.0	1.0
713.LS09.7	4197.0	2.0
713.TL11.17	3082.0	1.0
713.LS09.10	3016.0	6.0
963.Iguana.78.051611.LAB.vial.661	129247.0	1.0
963.Iguana.27.052510.BCO.vial.147	82775.0	2.0
963.Iguana.79.051011.LAB.vial.626	123252.0	2.0
963.Iguana.27.060610.BCO.vial.213	145193.0	3.0
963.Iguana.A3.2.060311.STY.vial.891	138427.0	2.0
963.Iguana.117.051211.LAB.vial.666	90403.0	1.0
963.Iguana.S3.061211.BOH.vial.995	116438.0	1.0
963.Iguana.44.061010.SUR.vial.211	115081.0	2.0
963.Iguana.118.051211.LAB.vial.693	95084.0	50.0
963.Iguana.88.050711.LAB.vial.589	58767.0	1.0
963.Iguana.159.052511.SUR.vial.793	74238.0	1.0
963.Iguana.53.061010.BCP.vial.204	109207.0	3.0
963.Iguana.147.052011.LAB.vial.728	153344.0	4.0
963.Iguana.26.060810.BCO.vial.215	88351.0	1.0
963.Iguana.182.060111.SUR.vial.811	107195.0	46.0
963.Iguana.S2.061211.BOH.vial.971	127733.0	4.0
963.Iguana.48.060910.HPT.vial.205	81553.0	1.0
963.Iguana.49.060910.HPT.vial.226	97873.0	4.0
963.Iguana.36.052910.BCO.vial.125	128478.0	1.0
963.Iguana.227.061011.BOH.vial.990	105410.0	2.0
963.Iguana.A4.2.061211.BOH.vial.980	107431.0	38.0
963.Iguana.27.060310.BCO.vial.193	140602.0	1.0
963.Iguana.146.052011.LAB.vial.723	72100.0	4.0
963.Iguana.204.060611.LAB.vial.852	117096.0	6.0
963.Iguana.23.052210.BCO.vial.88	124381.0	6.0
963.Iguana.78.051011.LAB.vial.634	140355.0	20.0
963.Iguana.209.060711.BVP.vial.867	120814.0	1.0
963.Iguana.28.052510.BCO.vial.149	103147.0	5.0
963.Iguana.210.060711.BVP.vial.885	39710.0	1.0
963.Iguana.212.060711.BVP.vial.898	129012.0	3.0
963.Iguana.51.061010.SUR.vial.224	84957.0	1.0
963.Iguana.28.060310.BCO.vial.151	38681.0	2.0
963.Iguana.Ax.2.042911.HPT.vial.481d	115143.0	2.0
963.Iguana.47.060910.HPT.vial.246	106997.0	65.0
963.Iguana.39.053110.BCO.vial.191	97637.0	1.0
963.Iguana.54.062110.HPT.vial.260	59711.0	1.0
963.Iguana.50.060910.HPT.vial.207	48021.0	1.0
963.Iguana.202.060611.BOH.vial.881	104090.0	1.0
963.Iguana.37.053010.BCO.vial.182	68515.0	1.0
963.Iguana.154.061011.BOH.vial.921	121446.0	1.0
963.Iguana.20.052010.LAB.vial.65	109033.0	2.0
963.Iguana.19.052510.LAB.vial.91	97940.0	13.0
963.Iguana.28.061410.BCO.vial.286	87148.0	24.0
963.Iguana.12.052010.LAB.vial.84	62158.0	1.0
963.Iguana.167.052811.SUR.vial.795	25459.0	1.0
963.Iguana.223.061011.BOH.vial.920	105356.0	1.0
963.Iguana.14.053010.BCO.vial.190	115504.0	3.0
963.Iguana.35.052910.BCO.vial.139	112809.0	4.0
963.Iguana.18.052110.BCO.vial.83	105690.0	2.0
963.Iguana.27.060110.BCO.vial.152	137120.0	3.0
963.Iguana.161.052511.SUR.vial.762	72312.0	1.0
963.Iguana.64.062510.BCP.vial.303	74452.0	1.0
963.Iguana.S1.061011.BOH.vial.967	115128.0	3.0
963.Iguana.204.060811.LAB.vial.928	111997.0	2.0
963.Iguana.230.061211.GAM.vial.962	117732.0	1.0
963.Iguana.221.061011.BOH.vial.914	43643.0	1.0
963.Iguana.156.052511.SUR.vial.755	159525.0	2.0
963.Iguana.A2.2.060311.STY.vial.840	98139.0	2.0
963.Iguana.131.051611.LAB.vial.683	97836.0	61.0
678.T.RFLP.Sample.807	35959.0	1.0
678.seasonal.insitu.sample.555	91076.0	2.0
678.seasonal.insitu.sample.573	69126.0	4.0
678.seasonal.insitu.sample.568	71978.0	4.0
678.OA.mesocosm.369	74418.0	1.0
678.seasonal.insitu.sample.559	56405.0	1.0
678.OA.mesocosm.367	77703.0	1.0
678.seasonal.insitu.sample.550	76903.0	2.0
678.seasonal.insitu.sample.577	79440.0	1.0
678.seasonal.insitu.sample.588	40315.0	1.0
678.T.RFLP.Sample.697	26365.0	2.0
678.seasonal.insitu.sample.578	65346.0	1.0
678.T.RFLP.Sample.804	13840.0	1.0
678.seasonal.insitu.sample.513	7254.0	1.0
678.seasonal.insitu.sample.572	49148.0	1.0
678.T.RFLP.Sample.820	28412.0	1.0
678.seasonal.insitu.sample.536	31648.0	4.0
678.T.RFLP.Sample.633	50464.0	1.0
678.seasonal.insitu.sample.576	61675.0	2.0
678.seasonal.insitu.sample.575	41926.0	6.0
678.seasonal.insitu.sample.535	39451.0	2.0
678.seasonal.insitu.sample.564	40104.0	2.0
678.seasonal.insitu.sample.597	60892.0	3.0
678.OA.mesocosm.372	33276.0	2.0
678.seasonal.insitu.sample.532	65549.0	8.0
678.seasonal.insitu.sample.584	73715.0	3.0
678.seasonal.insitu.sample.589	42603.0	2.0
678.OA.mesocosm.382	81933.0	1.0
678.seasonal.insitu.sample.583	17393.0	1.0
678.seasonal.insitu.sample.534	44911.0	1.0
678.OA.mesocosm.351	105534.0	1.0
678.seasonal.insitu.sample.501	55960.0	1.0
678.seasonal.insitu.sample.531	63768.0	1.0
678.OA.mesocosm.421	48044.0	1.0
678.seasonal.insitu.sample.558	111315.0	3.0
678.seasonal.insitu.sample.533	65859.0	6.0
678.OA.mesocosm.417	80853.0	1.0
678.seasonal.insitu.sample.556	62934.0	1.0
550.L2S222.s.2.sequence	16519.0	515.0
550.L3S58.s.3.sequence	4211.0	6.0
550.L3S318.s.3.sequence	5116.0	15.0
550.L4S253.s.4.sequence	31235.0	56.0
550.L4S174.s.4.sequence	32345.0	164.0
550.L2S251.s.2.sequence	16432.0	32.0
550.L2S136.s.2.sequence	22789.0	64.0
550.L2S117.s.2.sequence	21506.0	107.0
550.L3S226.s.3.sequence	5353.0	17.0
550.L2S220.s.2.sequence	17731.0	144.0
550.L2S216.s.2.sequence	33595.0	700.0
550.L2S103.s.2.sequence	15824.0	69.0
550.L2S304.s.2.sequence	13138.0	6.0
550.L3S302.s.3.sequence	5337.0	4.0
550.L5S25.s.5.sequence	7043.0	4.0
550.L3S245.s.3.sequence	4115.0	14.0
550.L3S117.s.3.sequence	4133.0	5.0
550.L3S345.s.3.sequence	5389.0	32.0
550.L5S10.s.5.sequence	5925.0	8.0
550.L4S95.s.4.sequence	55673.0	485.0
550.L3S40.s.3.sequence	4928.0	1.0
550.L4S104.s.4.sequence	35174.0	2.0
550.L3S308.s.3.sequence	5571.0	24.0
550.L4S57.s.4.sequence	51573.0	243.0
550.L4S183.s.4.sequence	42309.0	8.0
550.L2S212.s.2.sequence	16847.0	48.0
550.L5S17.s.5.sequence	5890.0	8.0
550.L4S9.s.4.sequence	62267.0	94.0
550.L4S26.s.4.sequence	56134.0	8.0
550.L4S125.s.4.sequence	34218.0	267.0
550.L3S46.s.3.sequence	5118.0	24.0
550.L3S68.s.3.sequence	3911.0	8.0
550.L2S282.s.2.sequence	18404.0	80.0
550.L5S18.s.5.sequence	5624.0	8.0
550.L3S250.s.3.sequence	5261.0	3.0
550.L4S162.s.4.sequence	43582.0	213.0
550.L3S213.s.3.sequence	5896.0	2.0
550.L3S136.s.3.sequence	3524.0	19.0
550.L4S41.s.4.sequence	57328.0	31.0
550.L4S91.s.4.sequence	47117.0	19.0
550.L2S101.s.2.sequence	16390.0	83.0
550.L4S19.s.4.sequence	55835.0	11.0
550.L2S301.s.2.sequence	18821.0	406.0
550.L3S313.s.3.sequence	5224.0	1.0
550.L4S143.s.4.sequence	43890.0	169.0
550.L4S18.s.4.sequence	55211.0	11.0
550.L3S176.s.3.sequence	3503.0	4.0
550.L5S191.s.5.sequence	10946.0	1.0
550.L4S262.s.4.sequence	28274.0	70.0
550.L5S13.s.5.sequence	5531.0	20.0
550.L4S56.s.4.sequence	59125.0	326.0
550.L2S107.s.2.sequence	16005.0	113.0
550.L4S119.s.4.sequence	37666.0	103.0
550.L3S37.s.3.sequence	5476.0	7.0
550.L2S303.s.2.sequence	21149.0	140.0
550.L3S252.s.3.sequence	4183.0	3.0
550.L5S41.s.5.sequence	7238.0	12.0
550.L4S255.s.4.sequence	32243.0	139.0
550.L2S122.s.2.sequence	20086.0	92.0
550.L3S323.s.3.sequence	7789.0	16.0
550.L3S305.s.3.sequence	5751.0	16.0
550.L4S89.s.4.sequence	51816.0	196.0
550.L3S246.s.3.sequence	5416.0	38.0
550.L2S359.s.2.sequence	17288.0	93.0
550.L4S147.s.4.sequence	50456.0	473.0
550.L4S256.s.4.sequence	36119.0	23.0
550.L5S47.s.5.sequence	4779.0	8.0
550.L2S329.s.2.sequence	17291.0	6.0
550.L2S247.s.2.sequence	18336.0	2.0
550.L3S343.s.3.sequence	4528.0	29.0
550.L2S376.s.2.sequence	24769.0	93.0
550.L2S323.s.2.sequence	13209.0	50.0
550.L4S48.s.4.sequence	53918.0	165.0
550.L2S290.s.2.sequence	18699.0	25.0
550.L2S272.s.2.sequence	14819.0	22.0
550.L4S35.s.4.sequence	58535.0	24.0
550.L5S51.s.5.sequence	5376.0	15.0
550.L4S17.s.4.sequence	56556.0	234.0
550.L5S103.s.5.sequence	10749.0	1.0
550.L4S72.s.4.sequence	73538.0	47.0
550.L2S223.s.2.sequence	21643.0	291.0
550.L2S215.s.2.sequence	20303.0	152.0
550.L2S337.s.2.sequence	13731.0	16.0
550.L3S56.s.3.sequence	4613.0	24.0
550.L2S185.s.2.sequence	26120.0	127.0
550.L2S141.s.2.sequence	18880.0	51.0
550.L3S19.s.3.sequence	5966.0	14.0
550.L2S361.s.2.sequence	19606.0	205.0
550.L4S102.s.4.sequence	44043.0	145.0
550.L2S372.s.2.sequence	13608.0	46.0
550.L3S248.s.3.sequence	5488.0	16.0
550.L5S6.s.5.sequence	5019.0	2.0
550.L4S210.s.4.sequence	1448.0	12.0
550.L4S246.s.4.sequence	29205.0	34.0
550.L3S304.s.3.sequence	7274.0	8.0
550.L4S24.s.4.sequence	59966.0	14.0
550.L4S45.s.4.sequence	38909.0	117.0
550.L3S269.s.3.sequence	4776.0	13.0
550.L4S239.s.4.sequence	26778.0	5.0
550.L4S235.s.4.sequence	23845.0	1.0
550.L3S310.s.3.sequence	6227.0	25.0
550.L2S263.s.2.sequence	18126.0	13.0
550.L2S172.s.2.sequence	17902.0	73.0
550.L4S266.s.4.sequence	37291.0	134.0
550.L4S88.s.4.sequence	86128.0	87.0
550.L3S261.s.3.sequence	5390.0	111.0
550.L2S374.s.2.sequence	17538.0	78.0
550.L4S240.s.4.sequence	33757.0	5.0
550.L3S290.s.3.sequence	5300.0	41.0
550.L2S143.s.2.sequence	16933.0	73.0
550.L3S295.s.3.sequence	5649.0	27.0
550.L2S377.s.2.sequence	17692.0	83.0
550.L2S316.s.2.sequence	8020.0	33.0
550.L2S298.s.2.sequence	14917.0	36.0
550.L3S23.s.3.sequence	4947.0	21.0
550.L4S172.s.4.sequence	38620.0	4.0
550.L3S57.s.3.sequence	4819.0	16.0
550.L3S360.s.3.sequence	4933.0	68.0
550.L2S167.s.2.sequence	21596.0	95.0
550.L2S256.s.2.sequence	18512.0	13.0
550.L3S299.s.3.sequence	3729.0	1.0
550.L2S317.s.2.sequence	15028.0	19.0
550.L2S191.s.2.sequence	24172.0	1.0
550.L4S108.s.4.sequence	34306.0	28.0
550.L4S227.s.4.sequence	31311.0	233.0
550.L3S153.s.3.sequence	4490.0	7.0
550.L3S174.s.3.sequence	3838.0	1.0
550.L3S286.s.3.sequence	5695.0	1.0
550.L3S175.s.3.sequence	4292.0	2.0
550.L3S264.s.3.sequence	6423.0	18.0
550.L3S363.s.3.sequence	4706.0	29.0
550.L5S73.s.5.sequence	4916.0	1.0
550.L3S110.s.3.sequence	3508.0	17.0
550.L6S95.s.6.sequence	32005.0	1.0
550.L4S187.s.4.sequence	39947.0	140.0
550.L2S362.s.2.sequence	16240.0	86.0
550.L3S243.s.3.sequence	4241.0	7.0
550.L4S207.s.4.sequence	40747.0	38.0
550.L3S257.s.3.sequence	5742.0	9.0
550.L3S125.s.3.sequence	3658.0	9.0
550.L2S232.s.2.sequence	20128.0	326.0
550.L4S252.s.4.sequence	30788.0	23.0
550.L2S153.s.2.sequence	23884.0	112.0
550.L4S7.s.4.sequence	39455.0	21.0
550.L2S253.s.2.sequence	13599.0	18.0
550.L3S28.s.3.sequence	4360.0	1.0
550.L5S15.s.5.sequence	4642.0	1.0
550.L4S257.s.4.sequence	33997.0	114.0
550.L3S196.s.3.sequence	4135.0	5.0
550.L3S375.s.3.sequence	4152.0	35.0
550.L3S162.s.3.sequence	3988.0	3.0
550.L2S195.s.2.sequence	15839.0	71.0
550.L2S260.s.2.sequence	14552.0	25.0
550.L4S165.s.4.sequence	40115.0	6.0
550.L2S383.s.2.sequence	19195.0	5.0
550.L3S274.s.3.sequence	5058.0	15.0
550.L2S289.s.2.sequence	14172.0	38.0
550.L4S105.s.4.sequence	55677.0	161.0
550.L2S344.s.2.sequence	18029.0	12.0
550.L2S111.s.2.sequence	23257.0	23.0
550.L2S281.s.2.sequence	22371.0	28.0
550.L3S333.s.3.sequence	4946.0	28.0
550.L3S361.s.3.sequence	5592.0	80.0
550.L4S152.s.4.sequence	38452.0	256.0
550.L3S344.s.3.sequence	5404.0	36.0
550.L5S27.s.5.sequence	4152.0	4.0
550.L4S220.s.4.sequence	25267.0	63.0
550.L4S145.s.4.sequence	42544.0	19.0
550.L3S159.s.3.sequence	3059.0	3.0
550.L4S115.s.4.sequence	51345.0	31.0
550.L4S202.s.4.sequence	40292.0	160.0
550.L2S115.s.2.sequence	17336.0	66.0
550.L2S208.s.2.sequence	17940.0	106.0
550.L3S289.s.3.sequence	6857.0	18.0
550.L6S162.s.6.sequence	34652.0	1.0
550.L2S370.s.2.sequence	15394.0	312.0
550.L4S97.s.4.sequence	49659.0	281.0
550.L2S328.s.2.sequence	12820.0	8.0
550.L5S45.s.5.sequence	4878.0	5.0
550.L5S39.s.5.sequence	4187.0	1.0
550.L4S229.s.4.sequence	26561.0	239.0
550.L4S208.s.4.sequence	38630.0	39.0
550.L3S247.s.3.sequence	6689.0	3.0
550.L3S346.s.3.sequence	4502.0	68.0
550.L4S225.s.4.sequence	36502.0	22.0
550.L4S123.s.4.sequence	40102.0	87.0
550.L2S380.s.2.sequence	12459.0	114.0
550.L3S272.s.3.sequence	5460.0	32.0
550.L3S307.s.3.sequence	5061.0	2.0
550.L4S219.s.4.sequence	33589.0	26.0
550.L2S279.s.2.sequence	20478.0	23.0
550.L4S132.s.4.sequence	39027.0	579.0
550.L3S38.s.3.sequence	5717.0	3.0
550.L2S209.s.2.sequence	19433.0	210.0
550.L2S338.s.2.sequence	8945.0	6.0
550.L4S2.s.4.sequence	56377.0	40.0
550.L4S168.s.4.sequence	23002.0	11.0
550.L2S198.s.2.sequence	19798.0	89.0
550.L3S26.s.3.sequence	5907.0	8.0
550.L3S118.s.3.sequence	3744.0	12.0
550.L2S229.s.2.sequence	19001.0	322.0
550.L3S5.s.3.sequence	4808.0	23.0
550.L3S88.s.3.sequence	4900.0	2.0
550.L3S6.s.3.sequence	5467.0	13.0
550.L2S347.s.2.sequence	14304.0	35.0
550.L3S240.s.3.sequence	5053.0	9.0
550.L2S308.s.2.sequence	16321.0	66.0
550.L4S273.s.4.sequence	36713.0	284.0
550.L3S128.s.3.sequence	3450.0	21.0
550.L4S170.s.4.sequence	37385.0	29.0
550.L2S268.s.2.sequence	16495.0	62.0
550.L2S333.s.2.sequence	15290.0	45.0
550.L3S244.s.3.sequence	5031.0	1.0
550.L2S345.s.2.sequence	13272.0	30.0
550.L4S226.s.4.sequence	17637.0	2.0
550.L3S194.s.3.sequence	5676.0	24.0
550.L3S351.s.3.sequence	5132.0	12.0
550.L2S334.s.2.sequence	13370.0	22.0
550.L2S221.s.2.sequence	20316.0	63.0
550.L3S165.s.3.sequence	2530.0	2.0
550.L4S274.s.4.sequence	31362.0	160.0
550.L2S305.s.2.sequence	21766.0	188.0
550.L3S149.s.3.sequence	3431.0	9.0
550.L2S277.s.2.sequence	17165.0	2.0
550.L3S64.s.3.sequence	4192.0	15.0
550.L2S119.s.2.sequence	24081.0	33.0
550.L3S256.s.3.sequence	6555.0	43.0
550.L4S245.s.4.sequence	25330.0	3.0
